Time;Channel B
(ms);(V)

-7,21489745;0,15350810
-7,17393745;0,15350810
-7,13297745;0,15350810
-7,09201745;0,15350810
-7,05105745;0,15350810
-7,01009745;0,14459670
-6,96913745;0,15350810
-6,92817745;0,15350810
-6,88721745;0,15350810
-6,84625745;0,14459670
-6,80529745;0,14459670
-6,76433745;0,14459670
-6,72337745;0,14459670
-6,68241745;0,14459670
-6,64145745;0,14459670
-6,60049745;0,14459670
-6,55953745;0,14459670
-6,51857745;0,14459670
-6,47761745;0,14459670
-6,43665746;0,14459670
-6,39569746;0,14459670
-6,35473746;0,14459670
-6,31377746;0,14459670
-6,27281746;0,13568530
-6,23185746;0,14459670
-6,19089746;0,14459670
-6,14993746;0,13568530
-6,10897746;0,14459670
-6,06801746;0,14459670
-6,02705746;0,14459670
-5,98609746;0,13568530
-5,94513746;0,14459670
-5,90417746;0,14459670
-5,86321746;0,14459670
-5,82225746;0,13568530
-5,78129746;0,13568530
-5,74033746;0,14459670
-5,69937746;0,13568530
-5,65841746;0,13568530
-5,61745746;0,13568530
-5,57649746;0,13568530
-5,53553746;0,13568530
-5,49457746;0,14459670
-5,45361746;0,14459670
-5,41265746;0,13568530
-5,37169746;0,13568530
-5,33073746;0,14459670
-5,28977746;0,13568530
-5,24881746;0,13568530
-5,20785746;0,13568530
-5,16689746;0,13568530
-5,12593746;0,13568530
-5,08497746;0,13568530
-5,04401746;0,13568530
-5,00305746;0,13568530
-4,96209746;0,13568530
-4,92113746;0,13568530
-4,88017746;0,13568530
-4,83921746;0,13568530
-4,79825747;0,12677390
-4,75729747;0,13568530
-4,71633747;0,13568530
-4,67537747;0,13568530
-4,63441747;0,13568530
-4,59345747;0,13568530
-4,55249747;0,13568530
-4,51153747;0,13568530
-4,47057747;0,13568530
-4,42961747;0,13568530
-4,38865747;0,13568530
-4,34769747;0,13568530
-4,30673747;0,13568530
-4,26577747;0,13568530
-4,22481747;0,13568530
-4,18385747;0,13568530
-4,14289747;0,13568530
-4,10193747;0,13568530
-4,06097747;0,14459670
-4,02001747;0,14459670
-3,97905747;0,13568530
-3,93809747;0,13568530
-3,89713747;0,14459670
-3,85617747;0,14459670
-3,81521747;0,14459670
-3,77425747;0,14459670
-3,73329747;0,14459670
-3,69233747;0,14459670
-3,65137747;0,13568530
-3,61041747;0,14459670
-3,56945747;0,14459670
-3,52849747;0,14459670
-3,48753747;0,14459670
-3,44657747;0,15350810
-3,40561747;0,14459670
-3,36465747;0,14459670
-3,32369747;0,14459670
-3,28273747;0,15350810
-3,24177747;0,15350810
-3,20081747;0,15350810
-3,15985748;0,15350810
-3,11889748;0,15350810
-3,07793748;0,15350810
-3,03697748;0,16241950
-2,99601748;0,15350810
-2,95505748;0,15350810
-2,91409748;0,15350810
-2,87313748;0,15350810
-2,83217748;0,15350810
-2,79121748;0,15350810
-2,75025748;0,15350810
-2,70929748;0,16241950
-2,66833748;0,16241950
-2,62737748;0,16241950
-2,58641748;0,16241950
-2,54545748;0,17136140
-2,50449748;0,17136140
-2,46353748;0,16241950
-2,42257748;0,17136140
-2,38161748;0,17136140
-2,34065748;0,17136140
-2,29969748;0,18027280
-2,25873748;0,17136140
-2,21777748;0,17136140
-2,17681748;0,17136140
-2,13585748;0,17136140
-2,09489748;0,17136140
-2,05393748;0,17136140
-2,01297748;0,17136140
-1,97201748;0,17136140
-1,93105748;0,17136140
-1,89009748;0,18027280
-1,84913748;0,18027280
-1,80817748;0,18027280
-1,76721748;0,17136140
-1,72625748;0,18027280
-1,68529748;0,18027280
-1,64433748;0,18027280
-1,60337748;0,17136140
-1,56241748;0,18027280
-1,52145749;0,18027280
-1,48049749;0,18027280
-1,43953749;0,18918420
-1,39857749;0,18027280
-1,35761749;0,18027280
-1,31665749;0,18027280
-1,27569749;0,18027280
-1,23473749;0,18918420
-1,19377749;0,18027280
-1,15281749;0,18027280
-1,11185749;0,18918420
-1,07089749;0,18918420
-1,02993749;0,18027280
-0,98897749;0,18918420
-0,94801749;0,14459670
-0,90705749;0,14459670
-0,86609749;0,15350810
-0,82513749;0,15350810
-0,78417749;0,15350810
-0,74321749;0,14459670
-0,70225749;0,14459670
-0,66129749;0,15350810
-0,62033749;0,15350810
-0,57937749;0,14459670
-0,53841749;0,15350810
-0,49745749;0,15350810
-0,45649749;0,15350810
-0,41553749;0,15350810
-0,37457749;0,15350810
-0,33361749;0,15350810
-0,29265749;0,14459670
-0,25169749;0,15350810
-0,21073749;0,15350810
-0,16977749;0,15350810
-0,12881749;0,15350810
-0,08785749;0,15350810
-0,04689749;0,15350810
-0,00593749;0,15350810
0,03502251;0,18918420
0,07598251;0,18918420
0,11694250;0,18918420
0,15790250;0,18918420
0,19886250;0,18918420
0,23982250;0,18027280
0,28078250;0,18027280
0,32174250;0,18918420
0,36270250;0,18918420
0,40366250;0,18918420
0,44462250;0,18027280
0,48558250;0,18027280
0,52654250;0,18918420
0,56750250;0,18918420
0,60846250;0,18918420
0,64942250;0,18027280
0,69038250;0,18027280
0,73134250;0,18027280
0,77230250;0,18918420
0,81326250;0,18027280
0,85422250;0,18027280
0,89518250;0,18027280
0,93614250;0,18027280
0,97710250;0,18027280
1,01806250;0,18027280
1,05902250;0,14459670
1,09998250;0,14459670
1,14094250;0,14459670
1,18190250;0,14459670
1,22286250;0,14459670
1,26382250;0,13568530
1,30478250;0,14459670
1,34574250;0,14459670
1,38670250;0,14459670
1,42766250;0,14459670
1,46862250;0,13568530
1,50958250;0,14459670
1,55054250;0,14459670
1,59150250;0,13568530
1,63246250;0,13568530
1,67342250;0,13568530
1,71438250;0,13568530
1,75534250;0,13568530
1,79630249;0,14459670
1,83726249;0,13568530
1,87822249;0,12677390
1,91918249;0,13568530
1,96014249;0,13568530
2,00110249;0,13568530
2,04206249;0,13568530
2,08302249;0,13568530
2,12398249;0,13568530
2,16494249;0,12677390
2,20590249;0,13568530
2,24686249;0,12677390
2,28782249;0,12677390
2,32878249;0,12677390
2,36974249;0,13568530
2,41070249;0,12677390
2,45166249;0,11783200
2,49262249;0,12677390
2,53358249;0,12677390
2,57454249;0,11783200
2,61550249;0,11783200
2,65646249;0,12677390
2,69742249;0,11783200
2,73838249;0,11783200
2,77934249;0,11783200
2,82030249;0,12677390
2,86126249;0,11783200
2,90222249;0,11783200
2,94318249;0,11783200
2,98414249;0,11783200
3,02510249;0,11783200
3,06606249;0,10892060
3,10702249;0,11783200
3,14798249;0,11783200
3,18894249;0,11783200
3,22990249;0,11783200
3,27086249;0,10892060
3,31182249;0,10892060
3,35278249;0,10892060
3,39374249;0,10892060
3,43470248;0,10892060
3,47566248;0,10892060
3,51662248;0,10892060
3,55758248;0,10892060
3,59854248;0,10892060
3,63950248;0,10892060
3,68046248;0,10892060
3,72142248;0,10892060
3,76238248;0,10892060
3,80334248;0,10892060
3,84430248;0,10892060
3,88526248;0,10892060
3,92622248;0,10000920
3,96718248;0,10892060
4,00814248;0,10892060
4,04910248;0,10892060
4,09006248;0,10000920
4,13102248;0,10892060
4,17198248;0,10000920
4,21294248;0,10000920
4,25390248;0,10892060
4,29486248;0,10892060
4,33582248;0,10000920
4,37678248;0,10892060
4,41774248;0,10892060
4,45870248;0,10000920
4,49966248;0,09109775
4,54062248;0,10000920
4,58158248;0,10892060
4,62254248;0,10000920
4,66350248;0,10000920
4,70446248;0,10000920
4,74542248;0,10000920
4,78638248;0,10000920
4,82734248;0,10000920
4,86830248;0,10000920
4,90926248;0,09109775
4,95022248;0,10000920
4,99118248;0,10000920
5,03214248;0,10000920
5,07310247;0,10000920
5,11406247;0,09109775
5,15502247;0,10000920
5,19598247;0,10000920
5,23694247;0,09109775
5,27790247;0,09109775
5,31886247;0,09109775
5,35982247;0,09109775
5,40078247;0,10000920
5,44174247;0,10000920
5,48270247;0,10000920
5,52366247;0,09109775
5,56462247;0,10000920
5,60558247;0,10000920
5,64654247;0,10000920
5,68750247;0,10000920
5,72846247;0,10000920
5,76942247;0,10000920
5,81038247;0,10000920
5,85134247;0,10892060
5,89230247;0,10892060
5,93326247;0,10000920
5,97422247;0,10000920
6,01518247;0,10892060
6,05614247;0,10892060
6,09710247;0,10000920
6,13806247;0,10000920
6,17902247;0,10892060
6,21998247;0,10892060
6,26094247;0,10000920
6,30190247;0,10892060
6,34286247;0,10892060
6,38382247;0,10892060
6,42478247;0,10892060
6,46574247;0,10892060
6,50670247;0,10892060
6,54766247;0,10892060
6,58862247;0,11783200
6,62958247;0,10892060
6,67054247;0,10892060
6,71150246;0,10892060
6,75246246;0,10892060
6,79342246;0,11783200
6,83438246;0,11783200
6,87534246;0,11783200
6,91630246;0,11783200
6,95726246;0,11783200
6,99822246;0,11783200
7,03918246;0,12677390
7,08014246;0,11783200
7,12110246;0,11783200
7,16206246;0,11783200
7,20302246;0,13568530
7,24398246;0,11783200
7,28494246;0,13568530
7,32590246;0,13568530
7,36686246;0,13568530
7,40782246;0,12677390
7,44878246;0,13568530
7,48974246;0,13568530
7,53070246;0,12677390
7,57166246;0,12677390
7,61262246;0,13568530
7,65358246;0,14459670
7,69454246;0,13568530
7,73550246;0,13568530
7,77646246;0,13568530
7,81742246;0,13568530
7,85838246;0,14459670
7,89934246;0,13568530
7,94030246;0,13568530
7,98126246;0,13568530
8,02222246;0,14459670
8,06318246;0,18918420
8,10414246;0,18027280
8,14510246;0,17136140
8,18606246;0,18027280
8,22702246;0,18027280
8,26798246;0,18027280
8,30894246;0,17136140
8,34990245;0,18027280
8,39086245;0,18027280
8,43182245;0,18027280
8,47278245;0,18027280
8,51374245;0,18027280
8,55470245;0,18027280
8,59566245;0,18027280
8,63662245;0,18918420
8,67758245;0,18027280
8,71854245;0,18027280
8,75950245;0,18027280
8,80046245;0,18027280
8,84142245;0,18918420
8,88238245;0,18027280
8,92334245;0,18918420
8,96430245;0,18027280
9,00526245;0,18027280
9,04622245;0,18918420
9,08718245;0,18918420
9,12814245;0,18027280
9,16910245;0,18027280
9,21006245;0,18918420
9,25102245;0,18918420
9,29198245;0,18918420
9,33294245;0,18027280
9,37390245;0,18918420
9,41486245;0,18918420
9,45582245;0,18918420
9,49678245;0,18918420
9,53774245;0,18027280
9,57870245;0,18027280
9,61966245;0,18918420
9,66062245;0,18918420
9,70158245;0,18918420
9,74254245;0,18027280
9,78350245;0,18918420
9,82446245;0,18918420
9,86542245;0,18918420
9,90638245;0,18918420
9,94734245;0,18918420
9,98830244;0,18918420
10,02926244;0,17136140
10,07022244;0,15350810
10,11118244;0,15350810
10,15214244;0,14459670
10,19310244;0,15350810
10,23406244;0,15350810
10,27502244;0,15350810
10,31598244;0,14459670
10,35694244;0,14459670
10,39790244;0,14459670
10,43886244;0,15350810
10,47982244;0,14459670
10,52078244;0,15350810
10,56174244;0,14459670
10,60270244;0,14459670
10,64366244;0,14459670
10,68462244;0,15350810
10,72558244;0,14459670
10,76654244;0,14459670
10,80750244;0,14459670
10,84846244;0,15350810
10,88942244;0,14459670
10,93038244;0,14459670
10,97134244;0,14459670
11,01230244;0,14459670
11,05326244;0,18918420
11,09422244;0,18918420
11,13518244;0,18918420
11,17614244;0,18027280
11,21710244;0,18027280
11,25806244;0,18918420
11,29902244;0,18027280
11,33998244;0,17136140
11,38094244;0,17136140
11,42190244;0,18027280
11,46286244;0,18027280
11,50382244;0,18027280
11,54478244;0,17136140
11,58574244;0,17136140
11,62670244;0,17136140
11,66766243;0,17136140
11,70862243;0,18027280
11,74958243;0,17136140
11,79054243;0,17136140
11,83150243;0,17136140
11,87246243;0,17136140
11,91342243;0,17136140
11,95438243;0,17136140
11,99534243;0,17136140
12,03630243;0,17136140
12,07726243;0,17136140
12,11822243;0,17136140
12,15918243;0,16241950
12,20014243;0,15350810
12,24110243;0,16241950
12,28206243;0,17136140
12,32302243;0,16241950
12,36398243;0,15350810
12,40494243;0,16241950
12,44590243;0,16241950
12,48686243;0,16241950
12,52782243;0,16241950
12,56878243;0,16241950
12,60974243;0,15350810
12,65070243;0,15350810
12,69166243;0,15350810
12,73262243;0,15350810
12,77358243;0,15350810
12,81454243;0,15350810
12,85550243;0,15350810
12,89646243;0,15350810
12,93742243;0,15350810
12,97838243;0,15350810
13,01934243;0,15350810
13,06030243;0,11783200
13,10126243;0,11783200
13,14222243;0,11783200
13,18318243;0,10892060
13,22414243;0,10892060
13,26510243;0,11783200
13,30606242;0,11783200
13,34702242;0,10892060
13,38798242;0,10892060
13,42894242;0,11783200
13,46990242;0,11783200
13,51086242;0,10892060
13,55182242;0,10892060
13,59278242;0,10892060
13,63374242;0,10892060
13,67470242;0,10892060
13,71566242;0,10892060
13,75662242;0,10892060
13,79758242;0,10000920
13,83854242;0,10000920
13,87950242;0,10892060
13,92046242;0,10892060
13,96142242;0,10000920
14,00238242;0,10892060
14,04334242;0,10892060
14,08430242;0,10892060
14,12526242;0,10892060
14,16622242;0,10892060
14,20718242;0,10000920
14,24814242;0,10000920
14,28910242;0,10000920
14,33006242;0,10892060
14,37102242;0,10892060
14,41198242;0,10000920
14,45294242;0,10892060
14,49390242;0,10000920
14,53486242;0,10892060
14,57582242;0,10000920
14,61678242;0,10000920
14,65774242;0,10000920
14,69870242;0,10000920
14,73966242;0,10000920
14,78062242;0,10000920
14,82158242;0,10000920
14,86254242;0,09109775
14,90350242;0,10000920
14,94446241;0,10000920
14,98542241;0,09109775
15,02638241;0,10000920
15,06734241;0,09109775
15,10830241;0,10000920
15,14926241;0,10000920
15,19022241;0,10000920
15,23118241;0,10000920
15,27214241;0,10000920
15,31310241;0,10000920
15,35406241;0,10892060
15,39502241;0,10000920
15,43598241;0,09109775
15,47694241;0,10000920
15,51790241;0,10000920
15,55886241;0,10000920
15,59982241;0,09109775
15,64078241;0,10000920
15,68174241;0,10000920
15,72270241;0,10000920
15,76366241;0,10000920
15,80462241;0,10000920
15,84558241;0,09109775
15,88654241;0,10000920
15,92750241;0,10892060
15,96846241;0,10000920
16,00942241;0,10000920
16,05038241;0,10000920
16,09134241;0,10892060
16,13230241;0,10892060
16,17326241;0,10000920
16,21422241;0,10000920
16,25518241;0,10892060
16,29614241;0,10000920
16,33710241;0,10892060
16,37806241;0,10892060
16,41902241;0,10892060
16,45998241;0,10892060
16,50094241;0,11783200
16,54190241;0,10892060
16,58286240;0,10892060
16,62382240;0,10892060
16,66478240;0,10892060
16,70574240;0,11783200
16,74670240;0,10892060
16,78766240;0,11783200
16,82862240;0,11783200
16,86958240;0,11783200
16,91054240;0,11783200
16,95150240;0,11783200
16,99246240;0,11783200
17,03342240;0,11783200
17,07438240;0,11783200
17,11534240;0,12677390
17,15630240;0,11783200
17,19726240;0,11783200
17,23822240;0,12677390
17,27918240;0,11783200
17,32014240;0,12677390
17,36110240;0,12677390
17,40206240;0,13568530
17,44302240;0,12677390
17,48398240;0,12677390
17,52494240;0,13568530
17,56590240;0,13568530
17,60686240;0,13568530
17,64782240;0,13568530
17,68878240;0,13568530
17,72974240;0,14459670
17,77070240;0,13568530
17,81166240;0,13568530
17,85262240;0,13568530
17,89358240;0,13568530
17,93454240;0,13568530
17,97550240;0,14459670
18,01646240;0,13568530
18,05742240;0,13568530
18,09838240;0,14459670
18,13934240;0,14459670
18,18030240;0,14459670
18,22126239;0,14459670
18,26222239;0,14459670
18,30318239;0,14459670
18,34414239;0,14459670
18,38510239;0,14459670
18,42606239;0,14459670
18,46702239;0,14459670
18,50798239;0,14459670
18,54894239;0,15350810
18,58990239;0,14459670
18,63086239;0,14459670
18,67182239;0,14459670
18,71278239;0,14459670
18,75374239;0,14459670
18,79470239;0,14459670
18,83566239;0,15350810
18,87662239;0,14459670
18,91758239;0,14459670
18,95854239;0,14459670
18,99950239;0,15350810
19,04046239;0,18027280
19,08142239;0,18918420
19,12238239;0,18918420
19,16334239;0,18918420
19,20430239;0,18918420
19,24526239;0,18918420
19,28622239;0,18027280
19,32718239;0,18918420
19,36814239;0,18918420
19,40910239;0,18918420
19,45006239;0,18918420
19,49102239;0,18027280
19,53198239;0,18918420
19,57294239;0,18918420
19,61390239;0,18918420
19,65486239;0,18027280
19,69582239;0,18918420
19,73678239;0,18918420
19,77774239;0,18918420
19,81870239;0,18918420
19,85966238;0,18918420
19,90062238;0,18918420
19,94158238;0,18027280
19,98254238;0,18918420
20,02350238;0,18918420
20,06446238;0,18918420
20,10542238;0,18027280
20,14638238;0,18918420
20,18734238;0,18918420
20,22830238;0,18027280
20,26926238;0,18027280
20,31022238;0,18918420
20,35118238;0,18918420
20,39214238;0,18918420
20,43310238;0,18918420
20,47406238;0,18027280
20,51502238;0,18027280
20,55598238;0,18027280
20,59694238;0,18918420
20,63790238;0,18918420
20,67886238;0,18027280
20,71982238;0,18027280
20,76078238;0,18027280
20,80174238;0,18027280
20,84270238;0,18027280
20,88366238;0,18027280
20,92462238;0,18027280
20,96558238;0,18027280
21,00654238;0,18027280
21,04750238;0,15350810
21,08846238;0,13568530
21,12942238;0,14459670
21,17038238;0,14459670
21,21134238;0,14459670
21,25230238;0,13568530
21,29326238;0,14459670
21,33422238;0,14459670
21,37518238;0,14459670
21,41614238;0,14459670
21,45710238;0,13568530
21,49806238;0,13568530
21,53902237;0,13568530
21,57998237;0,14459670
21,62094237;0,14459670
21,66190237;0,14459670
21,70286237;0,13568530
21,74382237;0,13568530
21,78478237;0,13568530
21,82574237;0,13568530
21,86670237;0,13568530
21,90766237;0,13568530
21,94862237;0,14459670
21,98958237;0,13568530
22,03054237;0,13568530
22,07150237;0,13568530
22,11246237;0,13568530
22,15342237;0,13568530
22,19438237;0,13568530
22,23534237;0,13568530
22,27630237;0,11783200
22,31726237;0,12677390
22,35822237;0,12677390
22,39918237;0,12677390
22,44014237;0,12677390
22,48110237;0,12677390
22,52206237;0,11783200
22,56302237;0,11783200
22,60398237;0,11783200
22,64494237;0,12677390
22,68590237;0,11783200
22,72686237;0,11783200
22,76782237;0,11783200
22,80878237;0,11783200
22,84974237;0,11783200
22,89070237;0,11783200
22,93166237;0,11783200
22,97262237;0,11783200
23,01358237;0,11783200
23,05454237;0,16241950
23,09550237;0,15350810
23,13646237;0,15350810
23,17742236;0,14459670
23,21838236;0,15350810
23,25934236;0,14459670
23,30030236;0,14459670
23,34126236;0,14459670
23,38222236;0,14459670
23,42318236;0,14459670
23,46414236;0,14459670
23,50510236;0,14459670
23,54606236;0,14459670
23,58702236;0,14459670
23,62798236;0,14459670
23,66894236;0,14459670
23,70990236;0,13568530
23,75086236;0,14459670
23,79182236;0,14459670
23,83278236;0,14459670
23,87374236;0,13568530
23,91470236;0,13568530
23,95566236;0,14459670
23,99662236;0,14459670
24,03758236;0,11783200
24,07854236;0,10892060
24,11950236;0,10000920
24,16046236;0,10000920
24,20142236;0,10892060
24,24238236;0,10892060
24,28334236;0,10892060
24,32430236;0,10000920
24,36526236;0,10000920
24,40622236;0,10892060
24,44718236;0,10000920
24,48814236;0,10000920
24,52910236;0,10000920
24,57006236;0,10000920
24,61102236;0,10000920
24,65198236;0,10892060
24,69294236;0,10000920
24,73390236;0,10000920
24,77486236;0,10000920
24,81582235;0,10000920
24,85678235;0,10000920
24,89774235;0,09109775
24,93870235;0,10000920
24,97966235;0,10000920
25,02062235;0,10000920
25,06158235;0,10000920
25,10254235;0,10000920
25,14350235;0,09109775
25,18446235;0,09109775
25,22542235;0,10000920
25,26638235;0,10000920
25,30734235;0,09109775
25,34830235;0,09109775
25,38926235;0,09109775
25,43022235;0,10892060
25,47118235;0,10000920
25,51214235;0,10000920
25,55310235;0,10000920
25,59406235;0,10000920
25,63502235;0,10000920
25,67598235;0,10000920
25,71694235;0,10000920
25,75790235;0,10000920
25,79886235;0,10000920
25,83982235;0,10892060
25,88078235;0,10000920
25,92174235;0,10000920
25,96270235;0,10000920
26,00366235;0,10892060
26,04462235;0,10892060
26,08558235;0,10000920
26,12654235;0,10892060
26,16750235;0,10892060
26,20846235;0,10000920
26,24942235;0,10892060
26,29038235;0,10892060
26,33134235;0,10000920
26,37230235;0,10000920
26,41326235;0,10892060
26,45422234;0,10892060
26,49518234;0,10892060
26,53614234;0,10892060
26,57710234;0,10892060
26,61806234;0,11783200
26,65902234;0,11783200
26,69998234;0,11783200
26,74094234;0,11783200
26,78190234;0,11783200
26,82286234;0,11783200
26,86382234;0,11783200
26,90478234;0,11783200
26,94574234;0,10892060
26,98670234;0,11783200
27,02766234;0,11783200
27,06862234;0,11783200
27,10958234;0,11783200
27,15054234;0,12677390
27,19150234;0,11783200
27,23246234;0,11783200
27,27342234;0,12677390
27,31438234;0,13568530
27,35534234;0,12677390
27,39630234;0,12677390
27,43726234;0,13568530
27,47822234;0,13568530
27,51918234;0,13568530
27,56014234;0,13568530
27,60110234;0,13568530
27,64206234;0,13568530
27,68302234;0,13568530
27,72398234;0,13568530
27,76494234;0,13568530
27,80590234;0,13568530
27,84686234;0,14459670
27,88782234;0,14459670
27,92878234;0,13568530
27,96974234;0,13568530
28,01070234;0,14459670
28,05166234;0,14459670
28,09262233;0,14459670
28,13358233;0,13568530
28,17454233;0,14459670
28,21550233;0,13568530
28,25646233;0,13568530
28,29742233;0,14459670
28,33838233;0,14459670
28,37934233;0,13568530
28,42030233;0,14459670
28,46126233;0,15350810
28,50222233;0,14459670
28,54318233;0,14459670
28,58414233;0,14459670
28,62510233;0,15350810
28,66606233;0,14459670
28,70702233;0,14459670
28,74798233;0,14459670
28,78894233;0,14459670
28,82990233;0,14459670
28,87086233;0,15350810
28,91182233;0,14459670
28,95278233;0,14459670
28,99374233;0,14459670
29,03470233;0,15350810
29,07566233;0,15350810
29,11662233;0,15350810
29,15758233;0,14459670
29,19854233;0,15350810
29,23950233;0,14459670
29,28046233;0,15350810
29,32142233;0,15350810
29,36238233;0,15350810
29,40334233;0,14459670
29,44430233;0,14459670
29,48526233;0,15350810
29,52622233;0,15350810
29,56718233;0,14459670
29,60814233;0,15350810
29,64910233;0,15350810
29,69006233;0,15350810
29,73102232;0,15350810
29,77198232;0,15350810
29,81294232;0,15350810
29,85390232;0,15350810
29,89486232;0,15350810
29,93582232;0,15350810
29,97678232;0,15350810
30,01774232;0,15350810
30,05870232;0,19809560
30,09966232;0,18918420
30,14062232;0,18918420
30,18158232;0,18918420
30,22254232;0,18918420
30,26350232;0,18918420
30,30446232;0,18027280
30,34542232;0,18918420
30,38638232;0,18918420
30,42734232;0,18918420
30,46830232;0,18918420
30,50926232;0,18918420
30,55022232;0,18027280
30,59118232;0,18027280
30,63214232;0,18918420
30,67310232;0,18918420
30,71406232;0,18027280
30,75502232;0,18027280
30,79598232;0,18027280
30,83694232;0,18027280
30,87790232;0,18027280
30,91886232;0,18918420
30,95982232;0,18027280
31,00078232;0,18027280
31,04174232;0,18027280
31,08270232;0,18918420
31,12366232;0,18027280
31,16462232;0,17136140
31,20558232;0,18027280
31,24654232;0,18027280
31,28750232;0,18027280
31,32846232;0,17136140
31,36942232;0,18027280
31,41038231;0,18027280
31,45134231;0,18027280
31,49230231;0,18027280
31,53326231;0,18027280
31,57422231;0,17136140
31,61518231;0,17136140
31,65614231;0,17136140
31,69710231;0,17136140
31,73806231;0,17136140
31,77902231;0,17136140
31,81998231;0,17136140
31,86094231;0,17136140
31,90190231;0,17136140
31,94286231;0,17136140
31,98382231;0,17136140
32,02478231;0,17136140
32,06574231;0,13568530
32,10670231;0,13568530
32,14766231;0,13568530
32,18862231;0,12677390
32,22958231;0,13568530
32,27054231;0,13568530
32,31150231;0,12677390
32,35246231;0,12677390
32,39342231;0,12677390
32,43438231;0,12677390
32,47534231;0,11783200
32,51630231;0,12677390
32,55726231;0,12677390
32,59822231;0,11783200
32,63918231;0,11783200
32,68014231;0,12677390
32,72110231;0,12677390
32,76206231;0,11783200
32,80302231;0,11783200
32,84398231;0,11783200
32,88494231;0,11783200
32,92590231;0,11783200
32,96686231;0,11783200
33,00782231;0,11783200
33,04878230;0,14459670
33,08974230;0,15350810
33,13070230;0,15350810
33,17166230;0,15350810
33,21262230;0,14459670
33,25358230;0,14459670
33,29454230;0,15350810
33,33550230;0,14459670
33,37646230;0,14459670
33,41742230;0,14459670
33,45838230;0,14459670
33,49934230;0,14459670
33,54030230;0,14459670
33,58126230;0,14459670
33,62222230;0,13568530
33,66318230;0,14459670
33,70414230;0,14459670
33,74510230;0,14459670
33,78606230;0,14459670
33,82702230;0,13568530
33,86798230;0,14459670
33,90894230;0,14459670
33,94990230;0,13568530
33,99086230;0,13568530
34,03182230;0,13568530
34,07278230;0,10000920
34,11374230;0,10892060
34,15470230;0,10892060
34,19566230;0,10000920
34,23662230;0,10000920
34,27758230;0,10892060
34,31854230;0,10892060
34,35950230;0,10000920
34,40046230;0,10000920
34,44142230;0,10000920
34,48238230;0,10000920
34,52334230;0,10000920
34,56430230;0,10892060
