Time;Channel A
(ms);(V)

-1,40408603;4,98641900
-1,39896603;4,98641900
-1,39384603;4,98641900
-1,38872603;4,98641900
-1,38360603;4,98641900
-1,37848603;4,98641900
-1,37336603;4,98641900
-1,36824603;4,98641900
-1,36312603;4,98641900
-1,35800603;4,98641900
-1,35288603;4,98641900
-1,34776603;4,98641900
-1,34264603;4,98641900
-1,33752603;4,98641900
-1,33240603;4,98641900
-1,32728603;4,98641900
-1,32216603;4,98641900
-1,31704603;4,98641900
-1,31192603;4,98641900
-1,30680603;4,98641900
-1,30168603;4,98641900
-1,29656603;4,98641900
-1,29144603;4,98641900
-1,28632603;4,98641900
-1,28120603;4,98641900
-1,27608603;4,98641900
-1,27096603;4,98641900
-1,26584603;4,98641900
-1,26072603;4,98641900
-1,25560603;4,98641900
-1,25048603;4,98641900
-1,24536603;4,98641900
-1,24024603;4,98641900
-1,23512603;4,98641900
-1,23000603;4,98641900
-1,22488603;4,98641900
-1,21976603;4,98641900
-1,21464603;4,98641900
-1,20952603;4,98641900
-1,20440603;4,98641900
-1,19928603;4,98641900
-1,19416603;4,98641900
-1,18904603;4,98641900
-1,18392603;4,98641900
-1,17880603;4,98641900
-1,17368603;4,98641900
-1,16856603;4,98641900
-1,16344603;4,98641900
-1,15832603;4,98641900
-1,15320603;4,98641900
-1,14808603;4,98641900
-1,14296603;4,98641900
-1,13784603;4,98641900
-1,13272603;4,98641900
-1,12760603;4,98641900
-1,12248603;4,98641900
-1,11736603;4,98641900
-1,11224603;4,98641900
-1,10712603;4,98641900
-1,10200603;4,98641900
-1,09688603;4,98641900
-1,09176603;4,98641900
-1,08664603;4,98641900
-1,08152603;4,98641900
-1,07640603;4,98641900
-1,07128603;4,98641900
-1,06616603;4,98641900
-1,06104603;4,98641900
-1,05592603;4,98641900
-1,05080603;4,98641900
-1,04568603;4,98641900
-1,04056603;4,98641900
-1,03544603;4,98641900
-1,03032603;4,98641900
-1,02520603;4,98641900
-1,02008603;4,98641900
-1,01496603;4,98641900
-1,00984603;4,98641900
-1,00472603;4,98641900
-0,99960603;4,98641900
-0,99448603;4,98641900
-0,98936603;4,98641900
-0,98424603;4,63881300
-0,97912603;3,85662400
-0,97400603;3,33536800
-0,96888603;3,07443500
-0,96376603;2,90078400
-0,95864603;2,81380700
-0,95352603;2,72682900
-0,94840603;2,64015600
-0,94328603;2,64015600
-0,93816603;2,64015600
-0,93304603;2,55317900
-0,92792603;2,55317900
-0,92280603;2,55317900
-0,91768603;2,55317900
-0,91256603;2,55317900
-0,90744603;2,55317900
-0,90232603;2,55317900
-0,89720603;2,55317900
-0,89208603;2,55317900
-0,88696603;2,55317900
-0,88184603;2,55317900
-0,87672603;2,55317900
-0,87160603;2,55317900
-0,86648603;2,55317900
-0,86136603;2,55317900
-0,85624603;2,55317900
-0,85112603;2,55317900
-0,84600603;2,55317900
-0,84088603;2,55317900
-0,83576603;2,55317900
-0,83064603;2,55317900
-0,82552603;2,55317900
-0,82040603;2,55317900
-0,81528603;2,55317900
-0,81016603;2,55317900
-0,80504603;2,55317900
-0,79992603;2,55317900
-0,79480603;2,55317900
-0,78968603;2,55317900
-0,78456603;2,55317900
-0,77944603;2,55317900
-0,77432603;2,55317900
-0,76920603;2,55317900
-0,76408603;2,55317900
-0,75896603;2,55317900
-0,75384603;2,55317900
-0,74872603;2,55317900
-0,74360603;2,55317900
-0,73848603;2,55317900
-0,73336603;2,55317900
-0,72824603;2,55317900
-0,72312603;2,55317900
-0,71800603;2,55317900
-0,71288603;2,55317900
-0,70776603;2,55317900
-0,70264603;2,55317900
-0,69752603;2,55317900
-0,69240603;2,55317900
-0,68728603;2,55317900
-0,68216603;2,55317900
-0,67704603;2,55317900
-0,67192603;2,55317900
-0,66680603;2,55317900
-0,66168603;2,55317900
-0,65656603;2,55317900
-0,65144603;2,55317900
-0,64632603;2,55317900
-0,64120603;2,55317900
-0,63608603;2,55317900
-0,63096603;2,55317900
-0,62584603;2,55317900
-0,62072603;2,55317900
-0,61560603;2,55317900
-0,61048603;2,55317900
-0,60536603;2,55317900
-0,60024603;2,55317900
-0,59512603;2,55317900
-0,59000603;2,55317900
-0,58488603;2,55317900
-0,57976603;2,55317900
-0,57464603;2,55317900
-0,56952603;2,55317900
-0,56440603;2,55317900
-0,55928603;2,55317900
-0,55416603;2,55317900
-0,54904603;2,55317900
-0,54392603;2,55317900
-0,53880603;2,55317900
-0,53368603;2,55317900
-0,52856603;2,55317900
-0,52344603;2,55317900
-0,51832603;2,55317900
-0,51320603;2,55317900
-0,50808603;2,55317900
-0,50296603;2,55317900
-0,49784603;2,55317900
-0,49272603;2,55317900
-0,48760603;2,55317900
-0,48248603;2,55317900
-0,47736603;2,55317900
-0,47224603;2,55317900
-0,46712603;2,55317900
-0,46200603;2,55317900
-0,45688603;2,55317900
-0,45176603;2,55317900
-0,44664603;2,55317900
-0,44152603;2,55317900
-0,43640603;2,55317900
-0,43128603;2,55317900
-0,42616603;2,55317900
-0,42104603;2,55317900
-0,41592603;2,55317900
-0,41080603;2,55317900
-0,40568603;2,55317900
-0,40056603;2,55317900
-0,39544603;2,55317900
-0,39032603;2,55317900
-0,38520603;2,55317900
-0,38008603;2,55317900
-0,37496603;2,55317900
-0,36984604;2,55317900
-0,36472604;2,55317900
-0,35960604;2,55317900
-0,35448604;2,55317900
-0,34936604;2,55317900
-0,34424604;2,55317900
-0,33912604;2,55317900
-0,33400604;2,55317900
-0,32888604;2,55317900
-0,32376604;2,55317900
-0,31864604;2,55317900
-0,31352604;2,55317900
-0,30840604;2,55317900
-0,30328604;2,55317900
-0,29816604;2,55317900
-0,29304604;2,55317900
-0,28792604;2,55317900
-0,28280604;2,55317900
-0,27768604;2,55317900
-0,27256604;2,55317900
-0,26744604;2,55317900
-0,26232604;2,55317900
-0,25720604;2,55317900
-0,25208604;2,55317900
-0,24696604;2,55317900
-0,24184604;2,55317900
-0,23672604;2,55317900
-0,23160604;2,55317900
-0,22648604;2,55317900
-0,22136604;2,55317900
-0,21624604;2,55317900
-0,21112604;2,55317900
-0,20600604;2,55317900
-0,20088604;2,55317900
-0,19576604;2,55317900
-0,19064604;2,55317900
-0,18552604;2,55317900
-0,18040604;2,55317900
-0,17528604;2,55317900
-0,17016604;2,55317900
-0,16504604;2,55317900
-0,15992604;2,55317900
-0,15480604;2,55317900
-0,14968604;2,55317900
-0,14456604;2,55317900
-0,13944604;2,55317900
-0,13432604;2,55317900
-0,12920604;2,55317900
-0,12408604;2,55317900
-0,11896604;2,55317900
-0,11384604;2,55317900
-0,10872604;2,55317900
-0,10360604;2,55317900
-0,09848604;2,55317900
-0,09336604;2,55317900
-0,08824604;2,55317900
-0,08312604;2,55317900
-0,07800604;2,55317900
-0,07288604;2,55317900
-0,06776604;2,55317900
-0,06264604;2,55317900
-0,05752604;2,55317900
-0,05240604;2,55317900
-0,04728604;2,55317900
-0,04216604;2,55317900
-0,03704604;2,55317900
-0,03192604;2,55317900
-0,02680604;2,55317900
-0,02168604;2,55317900
-0,01656604;2,55317900
-0,01144604;2,55317900
-0,00632604;2,55317900
-0,00120604;2,55317900
0,00391396;2,55317900
0,00903396;4,03058000
0,01415396;4,98641900
0,01927396;4,98641900
0,02439396;4,98641900
0,02951396;4,98641900
0,03463396;4,98641900
0,03975396;4,98641900
0,04487396;4,98641900
0,04999396;4,98641900
0,05511396;4,98641900
0,06023396;4,98641900
0,06535396;4,98641900
0,07047396;4,98641900
0,07559396;4,98641900
0,08071396;4,98641900
0,08583396;4,98641900
0,09095396;4,98641900
0,09607396;4,98641900
0,10119396;4,98641900
0,10631396;4,98641900
0,11143396;4,98641900
0,11655396;4,98641900
0,12167396;4,98641900
0,12679396;4,98641900
0,13191396;4,98641900
0,13703396;4,98641900
0,14215396;4,98641900
0,14727396;4,98641900
0,15239396;4,98641900
0,15751396;4,98641900
0,16263396;4,98641900
0,16775396;4,98641900
0,17287396;4,98641900
0,17799396;4,98641900
0,18311396;4,98641900
0,18823396;4,98641900
0,19335396;4,98641900
0,19847396;4,98641900
0,20359396;4,98641900
0,20871396;4,98641900
0,21383396;4,98641900
0,21895396;4,98641900
0,22407396;4,98641900
0,22919396;4,98641900
0,23431396;4,98641900
0,23943396;4,98641900
0,24455396;4,98641900
0,24967396;4,98641900
0,25479396;4,98641900
0,25991396;4,98641900
0,26503396;4,98641900
0,27015396;4,98641900
0,27527396;4,98641900
0,28039396;4,98641900
0,28551396;4,98641900
0,29063396;4,98641900
0,29575396;4,98641900
0,30087396;4,98641900
0,30599396;4,98641900
0,31111396;4,98641900
0,31623396;4,98641900
0,32135396;4,98641900
0,32647396;4,98641900
0,33159396;4,98641900
0,33671396;4,98641900
0,34183396;4,98641900
0,34695396;4,98641900
0,35207396;4,98641900
0,35719396;4,98641900
0,36231396;4,98641900
0,36743396;4,98641900
0,37255396;4,98641900
0,37767396;4,98641900
0,38279396;4,98641900
0,38791396;4,98641900
0,39303396;4,98641900
0,39815396;4,98641900
0,40327396;4,98641900
0,40839396;4,98641900
0,41351396;4,98641900
0,41863396;4,98641900
0,42375396;4,98641900
0,42887396;4,98641900
0,43399396;4,98641900
0,43911396;4,98641900
0,44423396;4,98641900
0,44935396;4,98641900
0,45447396;4,98641900
0,45959396;4,98641900
0,46471396;4,98641900
0,46983396;4,98641900
0,47495396;4,98641900
0,48007396;4,98641900
0,48519396;4,98641900
0,49031396;4,98641900
0,49543396;4,98641900
0,50055396;4,98641900
0,50567396;4,98641900
0,51079396;4,98641900
0,51591396;4,98641900
0,52103396;4,98641900
0,52615396;4,98641900
0,53127396;4,98641900
0,53639396;4,98641900
0,54151396;4,98641900
0,54663396;4,98641900
0,55175396;4,98641900
0,55687396;4,98641900
0,56199396;4,98641900
0,56711396;4,98641900
0,57223396;4,98641900
0,57735396;4,98641900
0,58247396;4,98641900
0,58759396;4,98641900
0,59271396;4,98641900
0,59783396;4,98641900
0,60295396;4,98641900
0,60807396;4,98641900
0,61319396;4,98641900
0,61831396;4,98641900
0,62343396;4,98641900
0,62855396;4,98641900
0,63367396;4,98641900
0,63879396;4,98641900
0,64391396;4,98641900
0,64903396;4,98641900
0,65415396;4,98641900
0,65927396;4,98641900
0,66439396;4,98641900
0,66951396;4,98641900
0,67463396;4,98641900
0,67975396;4,98641900
0,68487396;4,98641900
0,68999396;4,98641900
0,69511396;4,98641900
0,70023396;4,98641900
0,70535396;4,98641900
0,71047396;4,98641900
0,71559396;4,98641900
0,72071396;4,98641900
0,72583396;4,98641900
0,73095396;4,98641900
0,73607396;4,98641900
0,74119396;4,98641900
0,74631396;4,98641900
0,75143396;4,98641900
0,75655396;4,98641900
0,76167396;4,98641900
0,76679396;4,98641900
0,77191396;4,98641900
0,77703396;4,98641900
0,78215396;4,98641900
0,78727396;4,98641900
0,79239396;4,98641900
0,79751396;4,98641900
0,80263396;4,98641900
0,80775396;4,98641900
0,81287396;4,98641900
0,81799396;4,98641900
0,82311396;4,98641900
0,82823396;4,98641900
0,83335396;4,98641900
0,83847396;4,98641900
0,84359396;4,98641900
0,84871396;4,98641900
0,85383396;4,98641900
0,85895396;4,98641900
0,86407396;4,98641900
0,86919396;4,98641900
0,87431396;4,98641900
0,87943396;4,98641900
0,88455396;4,98641900
0,88967396;4,98641900
0,89479396;4,98641900
0,89991396;4,98641900
0,90503396;4,98641900
0,91015396;4,98641900
0,91527396;4,98641900
0,92039396;4,98641900
0,92551396;4,98641900
0,93063396;4,98641900
0,93575396;4,98641900
0,94087396;4,98641900
0,94599396;4,98641900
0,95111396;4,98641900
0,95623396;4,98641900
0,96135396;4,98641900
0,96647396;4,98641900
0,97159396;4,98641900
0,97671396;4,98641900
0,98183396;4,98641900
0,98695396;4,98641900
0,99207396;4,98641900
0,99719396;4,98641900
1,00231396;4,98641900
1,00743396;4,98641900
1,01255396;4,98641900
1,01767396;4,89944200
1,02279396;3,94360200
1,02791396;3,42204000
1,03303396;3,07443500
1,03815396;2,90078400
1,04327396;2,72682900
1,04839396;2,72682900
1,05351396;2,64015600
1,05863396;2,64015600
1,06375396;2,64015600
1,06887396;2,55317900
1,07399396;2,55317900
1,07911396;2,55317900
1,08423396;2,55317900
1,08935396;2,55317900
1,09447396;2,55317900
1,09959396;2,55317900
1,10471396;2,55317900
1,10983396;2,55317900
1,11495396;2,55317900
1,12007396;2,55317900
1,12519396;2,55317900
1,13031396;2,55317900
1,13543396;2,55317900
1,14055396;2,55317900
1,14567396;2,55317900
1,15079396;2,55317900
1,15591396;2,55317900
1,16103396;2,55317900
1,16615396;2,55317900
1,17127396;2,55317900
1,17639396;2,55317900
1,18151396;2,55317900
1,18663396;2,55317900
1,19175396;2,55317900
1,19687396;2,55317900
1,20199396;2,55317900
1,20711396;2,55317900
1,21223396;2,55317900
1,21735396;2,64015600
1,22247396;2,55317900
1,22759396;2,55317900
1,23271396;2,55317900
1,23783396;2,55317900
1,24295396;2,55317900
1,24807396;2,55317900
1,25319396;2,55317900
1,25831396;2,55317900
1,26343396;2,55317900
1,26855396;2,55317900
1,27367395;2,55317900
1,27879395;2,55317900
1,28391395;2,55317900
1,28903395;2,55317900
1,29415395;2,55317900
1,29927395;2,55317900
1,30439395;2,55317900
1,30951395;2,55317900
1,31463395;2,55317900
1,31975395;2,55317900
1,32487395;2,55317900
1,32999395;2,55317900
1,33511395;2,55317900
1,34023395;2,55317900
1,34535395;2,55317900
1,35047395;2,55317900
1,35559395;2,55317900
1,36071395;2,55317900
1,36583395;2,55317900
1,37095395;2,55317900
1,37607395;2,55317900
1,38119395;2,55317900
1,38631395;2,55317900
1,39143395;2,55317900
1,39655395;2,55317900
1,40167395;2,55317900
1,40679395;2,55317900
1,41191395;2,55317900
1,41703395;2,55317900
1,42215395;2,55317900
1,42727395;2,46620100
1,43239395;2,55317900
1,43751395;2,55317900
1,44263395;2,55317900
1,44775395;2,46620100
1,45287395;2,46620100
1,45799395;2,55317900
1,46311395;2,55317900
1,46823395;2,55317900
1,47335395;2,55317900
1,47847395;2,55317900
1,48359395;2,55317900
1,48871395;2,46620100
1,49383395;2,55317900
1,49895395;2,55317900
1,50407395;2,55317900
1,50919395;2,55317900
1,51431395;2,55317900
1,51943395;2,55317900
1,52455395;2,55317900
1,52967395;2,55317900
1,53479395;2,46620100
1,53991395;2,55317900
1,54503395;2,55317900
1,55015395;2,46620100
1,55527395;2,46620100
1,56039395;2,46620100
1,56551395;2,46620100
1,57063395;2,55317900
1,57575395;2,46620100
1,58087395;2,46620100
1,58599395;2,55317900
1,59111395;2,46620100
1,59623395;2,46620100
1,60135395;2,46620100
1,60647395;2,46620100
1,61159395;2,46620100
1,61671395;2,46620100
1,62183395;2,46620100
1,62695395;2,46620100
1,63207395;2,46620100
1,63719395;2,55317900
1,64231395;2,46620100
1,64743395;2,46620100
1,65255395;2,37922300
1,65767395;2,46620100
1,66279395;2,46620100
1,66791395;2,46620100
1,67303395;2,46620100
1,67815395;2,46620100
1,68327395;2,37922300
1,68839395;2,37922300
1,69351395;2,46620100
1,69863395;2,46620100
1,70375395;2,46620100
1,70887395;2,37922300
1,71399395;2,46620100
1,71911395;2,46620100
1,72423395;2,46620100
1,72935395;2,46620100
1,73447395;2,37922300
1,73959395;2,37922300
1,74471395;2,46620100
1,74983395;2,46620100
1,75495395;2,46620100
1,76007395;2,46620100
1,76519395;2,37922300
1,77031395;2,37922300
1,77543395;2,46620100
1,78055395;2,37922300
1,78567395;2,37922300
1,79079395;2,46620100
1,79591395;2,46620100
1,80103395;2,37922300
1,80615395;2,46620100
1,81127395;2,46620100
1,81639395;2,37922300
1,82151395;2,46620100
1,82663395;2,46620100
1,83175395;2,37922300
1,83687395;2,37922300
1,84199395;2,37922300
1,84711395;2,37922300
1,85223395;2,37922300
1,85735395;2,46620100
1,86247395;2,37922300
1,86759395;2,37922300
1,87271395;2,37922300
1,87783395;2,37922300
1,88295395;2,37922300
1,88807395;2,37922300
1,89319395;2,37922300
1,89831395;2,37922300
1,90343395;2,37922300
1,90855395;2,46620100
1,91367395;2,37922300
1,91879395;2,37922300
1,92391395;2,37922300
1,92903395;2,37922300
1,93415395;2,37922300
1,93927395;2,37922300
1,94439395;2,37922300
1,94951395;2,37922300
1,95463395;2,37922300
1,95975395;2,37922300
1,96487395;2,37922300
1,96999395;2,37922300
1,97511395;2,37922300
1,98023395;2,37922300
1,98535395;2,37922300
1,99047395;2,37922300
1,99559395;2,37922300
2,00071395;2,37922300
2,00583395;2,37922300
2,01095395;2,37922300
2,01607395;2,37922300
2,02119395;2,37922300
2,02631395;2,37922300
2,03143395;2,37922300
2,03655395;2,37922300
2,04167395;2,37922300
2,04679395;2,37922300
2,05191395;2,37922300
2,05703395;2,37922300
2,06215395;2,37922300
2,06727395;2,37922300
2,07239395;2,37922300
2,07751395;2,37922300
2,08263395;2,37922300
2,08775395;2,37922300
2,09287395;2,37922300
2,09799395;2,29255000
2,10311395;2,37922300
2,10823395;2,37922300
2,11335395;2,37922300
2,11847395;2,37922300
2,12359395;2,29255000
2,12871395;2,37922300
2,13383395;2,37922300
2,13895395;2,37922300
2,14407395;2,37922300
2,14919395;2,37922300
2,15431395;2,37922300
2,15943395;2,29255000
2,16455395;2,37922300
2,16967395;2,37922300
2,17479395;2,37922300
2,17991395;2,37922300
2,18503395;2,37922300
2,19015395;2,37922300
2,19527395;2,29255000
2,20039395;2,37922300
2,20551395;2,29255000
2,21063395;2,29255000
2,21575395;2,37922300
2,22087395;2,37922300
2,22599395;2,29255000
2,23111395;2,37922300
2,23623395;2,29255000
2,24135395;2,29255000
2,24647395;2,29255000
2,25159395;2,37922300
2,25671395;2,37922300
2,26183395;2,29255000
2,26695395;2,37922300
2,27207395;2,37922300
2,27719395;2,29255000
2,28231395;2,29255000
2,28743395;2,29255000
2,29255395;2,29255000
2,29767395;2,29255000
2,30279395;2,29255000
2,30791395;2,37922300
2,31303395;2,37922300
2,31815395;2,37922300
2,32327395;2,29255000
2,32839395;2,29255000
2,33351395;2,29255000
2,33863395;2,37922300
2,34375395;2,37922300
2,34887395;2,37922300
2,35399395;2,37922300
2,35911395;2,29255000
2,36423395;2,37922300
2,36935395;2,37922300
2,37447395;2,29255000
2,37959395;2,37922300
2,38471395;2,29255000
2,38983395;2,29255000
2,39495395;2,29255000
2,40007395;2,29255000
2,40519395;2,37922300
2,41031395;2,37922300
2,41543395;2,29255000
2,42055395;2,29255000
2,42567395;2,29255000
2,43079395;2,37922300
2,43591395;2,29255000
2,44103395;2,29255000
2,44615395;2,29255000
2,45127395;2,29255000
2,45639395;2,37922300
2,46151395;2,29255000
2,46663395;2,37922300
2,47175395;2,37922300
2,47687395;2,37922300
2,48199395;2,37922300
2,48711395;2,29255000
2,49223395;2,29255000
2,49735395;2,29255000
2,50247395;2,37922300
2,50759395;2,37922300
2,51271395;2,29255000
2,51783395;2,29255000
2,52295395;2,29255000
2,52807395;2,37922300
2,53319395;2,37922300
2,53831395;2,37922300
2,54343395;2,29255000
2,54855395;2,29255000
2,55367395;2,37922300
2,55879395;2,29255000
2,56391395;2,37922300
2,56903395;2,29255000
2,57415395;2,29255000
2,57927395;2,29255000
2,58439395;2,29255000
2,58951395;2,29255000
2,59463395;2,29255000
2,59975395;2,37922300
2,60487395;2,29255000
2,60999395;2,29255000
2,61511395;2,29255000
2,62023395;2,29255000
2,62535395;2,29255000
2,63047395;2,29255000
2,63559395;2,37922300
2,64071395;2,29255000
2,64583395;2,37922300
2,65095395;2,37922300
2,65607395;2,29255000
2,66119395;2,29255000
2,66631395;2,37922300
2,67143395;2,29255000
2,67655395;2,29255000
2,68167395;2,29255000
2,68679395;2,37922300
2,69191395;2,37922300
2,69703395;2,29255000
2,70215395;2,29255000
2,70727395;2,37922300
2,71239395;2,29255000
2,71751395;2,29255000
2,72263395;2,29255000
2,72775395;2,29255000
2,73287395;2,29255000
2,73799395;2,29255000
2,74311395;2,29255000
2,74823395;2,29255000
2,75335395;2,29255000
2,75847395;2,29255000
2,76359395;2,29255000
2,76871395;2,37922300
2,77383395;2,29255000
2,77895395;2,29255000
2,78407395;2,29255000
2,78919395;2,29255000
2,79431395;2,29255000
2,79943395;2,37922300
2,80455395;2,29255000
2,80967395;2,37922300
2,81479395;2,29255000
2,81991395;2,29255000
2,82503395;2,29255000
2,83015395;2,29255000
2,83527395;2,37922300
2,84039395;2,37922300
2,84551395;2,29255000
2,85063395;2,29255000
2,85575395;2,29255000
2,86087395;2,29255000
2,86599395;2,29255000
2,87111395;2,29255000
2,87623395;2,37922300
2,88135395;2,29255000
2,88647395;2,29255000
2,89159395;2,29255000
2,89671395;2,29255000
2,90183395;2,29255000
2,90695395;2,29255000
2,91207395;2,29255000
2,91719394;2,37922300
2,92231394;2,37922300
2,92743394;2,29255000
2,93255394;2,29255000
2,93767394;2,29255000
2,94279394;2,29255000
2,94791394;2,29255000
2,95303394;2,29255000
2,95815394;2,29255000
2,96327394;2,29255000
2,96839394;2,29255000
2,97351394;2,29255000
2,97863394;2,37922300
2,98375394;2,29255000
2,98887394;2,37922300
2,99399394;2,37922300
2,99911394;2,29255000
3,00423394;2,29255000
3,00935394;3,59599600
3,01447394;4,98641900
3,01959394;4,98641900
3,02471394;4,98641900
3,02983394;4,98641900
3,03495394;4,98641900
3,04007394;4,98641900
3,04519394;4,98641900
3,05031394;4,98641900
3,05543394;4,98641900
3,06055394;4,98641900
3,06567394;4,98641900
3,07079394;4,98641900
3,07591394;4,98641900
3,08103394;4,98641900
3,08615394;4,98641900
3,09127394;4,98641900
3,09639394;4,98641900
3,10151394;4,98641900
3,10663394;4,98641900
3,11175394;4,98641900
3,11687394;4,98641900
3,12199394;4,98641900
3,12711394;4,98641900
3,13223394;4,98641900
3,13735394;4,98641900
3,14247394;4,98641900
3,14759394;4,98641900
3,15271394;4,98641900
3,15783394;4,98641900
3,16295394;4,98641900
3,16807394;4,98641900
3,17319394;4,98641900
3,17831394;4,98641900
3,18343394;4,98641900
3,18855394;4,98641900
3,19367394;4,98641900
3,19879394;4,98641900
3,20391394;4,98641900
3,20903394;4,98641900
3,21415394;4,98641900
3,21927394;4,98641900
3,22439394;4,98641900
3,22951394;4,98641900
3,23463394;4,98641900
3,23975394;4,98641900
3,24487394;4,98641900
3,24999394;4,98641900
3,25511394;4,98641900
3,26023394;4,98641900
3,26535394;4,98641900
3,27047394;4,98641900
3,27559394;4,98641900
3,28071394;4,98641900
3,28583394;4,98641900
3,29095394;4,98641900
3,29607394;4,98641900
3,30119394;4,98641900
3,30631394;4,98641900
3,31143394;4,98641900
3,31655394;4,98641900
3,32167394;4,98641900
3,32679394;4,98641900
3,33191394;4,98641900
3,33703394;4,98641900
3,34215394;4,98641900
3,34727394;4,98641900
3,35239394;4,98641900
3,35751394;4,98641900
3,36263394;4,98641900
3,36775394;4,98641900
3,37287394;4,98641900
3,37799394;4,98641900
3,38311394;4,98641900
3,38823394;4,98641900
3,39335394;4,98641900
3,39847394;4,98641900
3,40359394;4,98641900
3,40871394;4,98641900
3,41383394;4,98641900
3,41895394;4,98641900
3,42407394;4,98641900
3,42919394;4,98641900
3,43431394;4,98641900
3,43943394;4,98641900
3,44455394;4,98641900
3,44967394;4,98641900
3,45479394;4,98641900
3,45991394;4,98641900
3,46503394;4,98641900
3,47015394;4,98641900
3,47527394;4,98641900
3,48039394;4,98641900
3,48551394;4,98641900
3,49063394;4,98641900
3,49575394;4,98641900
3,50087394;4,98641900
3,50599394;4,98641900
3,51111394;4,98641900
3,51623394;4,98641900
3,52135394;4,98641900
3,52647394;4,98641900
3,53159394;4,98641900
3,53671394;4,98641900
3,54183394;4,98641900
3,54695394;4,98641900
3,55207394;4,98641900
3,55719394;4,98641900
3,56231394;4,98641900
3,56743394;4,98641900
3,57255394;4,98641900
3,57767394;4,98641900
3,58279394;4,98641900
3,58791394;4,98641900
3,59303394;4,98641900
3,59815394;4,98641900
3,60327394;4,98641900
3,60839394;4,98641900
3,61351394;4,98641900
3,61863394;4,98641900
3,62375394;4,98641900
3,62887394;4,98641900
3,63399394;4,98641900
3,63911394;4,98641900
3,64423394;4,98641900
3,64935394;4,98641900
3,65447394;4,98641900
3,65959394;4,98641900
3,66471394;4,98641900
3,66983394;4,98641900
3,67495394;4,98641900
3,68007394;4,98641900
3,68519394;4,98641900
3,69031394;4,98641900
3,69543394;4,98641900
3,70055394;4,98641900
3,70567394;4,98641900
3,71079394;4,98641900
3,71591394;4,98641900
3,72103394;4,98641900
3,72615394;4,98641900
3,73127394;4,98641900
3,73639394;4,98641900
3,74151394;4,98641900
3,74663394;4,98641900
3,75175394;4,98641900
3,75687394;4,98641900
3,76199394;4,98641900
3,76711394;4,98641900
3,77223394;4,98641900
3,77735394;4,98641900
