Time;Channel A
(ms);(V)

-0,22138792;4,29120800
-0,21626792;4,29120800
-0,21114792;4,29120800
-0,20602792;4,29120800
-0,20090792;4,29120800
-0,19578792;4,20423000
-0,19066792;4,29120800
-0,18554792;4,29120800
-0,18042792;4,29120800
-0,17530792;4,29120800
-0,17018792;4,29120800
-0,16506792;4,29120800
-0,15994792;4,29120800
-0,15482792;4,20423000
-0,14970792;4,29120800
-0,14458792;4,29120800
-0,13946792;4,29120800
-0,13434792;4,29120800
-0,12922792;4,29120800
-0,12410792;4,29120800
-0,11898792;4,29120800
-0,11386792;4,29120800
-0,10874792;4,20423000
-0,10362792;4,29120800
-0,09850792;4,29120800
-0,09338792;4,29120800
-0,08826792;4,29120800
-0,08314792;4,29120800
-0,07802792;4,29120800
-0,07290792;4,29120800
-0,06778792;4,20423000
-0,06266792;4,29120800
-0,05754792;4,29120800
-0,05242792;4,29120800
-0,04730792;4,29120800
-0,04218792;4,29120800
-0,03706792;4,29120800
-0,03194792;4,29120800
-0,02682792;4,29120800
-0,02170792;4,29120800
-0,01658792;4,20423000
-0,01146792;4,20423000
-0,00634792;4,29120800
-0,00122792;4,29120800
0,00389208;4,29120800
0,00901208;4,46485800
0,01413208;4,63881300
0,01925208;4,63881300
0,02437208;4,72579100
0,02949208;4,81246400
0,03461208;4,81246400
0,03973208;4,81246400
0,04485208;4,81246400
0,04997208;4,81246400
0,05509208;4,89944200
0,06021208;4,81246400
0,06533208;4,81246400
0,07045208;4,89944200
0,07557208;4,89944200
0,08069208;4,81246400
0,08581208;4,81246400
0,09093208;4,81246400
0,09605208;4,81246400
0,10117208;4,89944200
0,10629208;4,81246400
0,11141208;4,81246400
0,11653208;4,81246400
0,12165208;4,81246400
0,12677208;4,81246400
0,13189208;4,81246400
0,13701208;4,81246400
0,14213208;4,81246400
0,14725208;4,81246400
0,15237208;4,81246400
0,15749208;4,81246400
0,16261208;4,81246400
0,16773208;4,81246400
0,17285208;4,81246400
0,17797208;4,81246400
0,18309208;4,81246400
0,18821208;4,81246400
0,19333208;4,81246400
0,19845208;4,81246400
0,20357208;4,72579100
0,20869208;4,81246400
0,21381208;4,81246400
0,21893208;4,81246400
0,22405208;4,81246400
0,22917208;4,81246400
0,23429208;4,81246400
0,23941208;4,81246400
0,24453208;4,81246400
0,24965208;4,81246400
0,25477208;4,81246400
0,25989208;4,81246400
0,26501208;4,81246400
0,27013208;4,81246400
0,27525207;4,81246400
0,28037207;4,81246400
0,28549207;4,81246400
0,29061207;4,81246400
0,29573207;4,81246400
0,30085207;4,81246400
0,30597207;4,81246400
0,31109207;4,81246400
0,31621207;4,89944200
0,32133207;4,81246400
0,32645207;4,81246400
0,33157207;4,81246400
0,33669207;4,81246400
0,34181207;4,81246400
0,34693207;4,81246400
0,35205207;4,81246400
0,35717207;4,81246400
0,36229207;4,81246400
0,36741207;4,81246400
0,37253207;4,81246400
0,37765207;4,81246400
0,38277207;4,81246400
0,38789207;4,81246400
0,39301207;4,81246400
0,39813207;4,81246400
0,40325207;4,81246400
0,40837207;4,81246400
0,41349207;4,81246400
0,41861207;4,81246400
0,42373207;4,81246400
0,42885207;4,81246400
0,43397207;4,81246400
0,43909207;4,81246400
0,44421207;4,81246400
0,44933207;4,81246400
0,45445207;4,81246400
0,45957207;4,81246400
0,46469207;4,81246400
0,46981207;4,81246400
0,47493207;4,81246400
0,48005207;4,81246400
0,48517207;4,81246400
0,49029207;4,81246400
0,49541207;4,81246400
0,50053207;4,81246400
0,50565207;4,81246400
0,51077207;4,81246400
0,51589207;4,81246400
0,52101207;4,81246400
0,52613207;4,81246400
0,53125207;4,81246400
0,53637207;4,81246400
0,54149207;4,81246400
0,54661207;4,81246400
0,55173207;4,81246400
0,55685207;4,81246400
0,56197207;4,81246400
0,56709207;4,81246400
0,57221207;4,81246400
0,57733207;4,81246400
0,58245207;4,89944200
0,58757207;4,81246400
0,59269207;4,81246400
0,59781207;4,81246400
0,60293207;4,81246400
0,60805207;4,81246400
0,61317207;4,81246400
