Time;Channel B
(ms);(V)

-1,06685694;2,61757300
-1,06429694;2,66213000
-1,06173694;2,57316800
-1,05917694;2,52876400
-1,05661694;2,52876400
-1,05405694;2,39524500
-1,05149694;2,35084100
-1,04893694;2,35084100
-1,04637694;2,39524500
-1,04381694;2,48420700
-1,04125694;2,48420700
-1,03869694;2,39524500
-1,03613694;2,39524500
-1,03357694;2,52876400
-1,03101694;2,43980200
-1,02845694;2,39524500
-1,02589694;2,39524500
-1,02333694;2,48420700
-1,02077694;2,52876400
-1,01821694;2,48420700
-1,01565694;2,48420700
-1,01309694;2,52876400
-1,01053694;2,52876400
-1,00797694;2,43980200
-1,00541694;2,43980200
-1,00285694;2,43980200
-1,00029694;2,52876400
-0,99773694;2,52876400
-0,99517694;2,48420700
-0,99261694;2,48420700
-0,99005694;2,57316800
-0,98749694;2,48420700
-0,98493694;2,43980200
-0,98237694;2,48420700
-0,97981694;2,52876400
-0,97725694;2,52876400
-0,97469694;2,57316800
-0,97213694;2,57316800
-0,96957694;2,52876400
-0,96701694;2,57316800
-0,96445694;2,57316800
-0,96189694;2,48420700
-0,95933694;2,39524500
-0,95677694;2,48420700
-0,95421694;2,39524500
-0,95165694;2,35084100
-0,94909694;2,43980200
-0,94653694;2,39524500
-0,94397694;2,39524500
-0,94141694;2,43980200
-0,93885694;2,48420700
-0,93629694;2,52876400
-0,93373694;2,57316800
-0,93117694;2,70653400
-0,92861694;2,75093800
-0,92605694;2,70653400
-0,92349694;2,61757300
-0,92093694;2,61757300
-0,91837694;2,61757300
-0,91581694;2,48420700
-0,91325694;2,39524500
-0,91069694;2,39524500
-0,90813694;2,35084100
-0,90557694;2,35084100
-0,90301694;2,39524500
-0,90045694;2,48420700
-0,89789694;2,57316800
-0,89533694;2,66213000
-0,89277694;2,70653400
-0,89021694;2,57316800
-0,88765694;2,48420700
-0,88509694;2,48420700
-0,88253694;2,48420700
-0,87997694;2,39524500
-0,87741694;2,39524500
-0,87485694;2,39524500
-0,87229694;2,48420700
-0,86973694;2,52876400
-0,86717694;2,57316800
-0,86461694;2,48420700
-0,86205694;2,48420700
-0,85949694;2,52876400
-0,85693694;2,52876400
-0,85437694;2,43980200
-0,85181694;2,43980200
-0,84925694;2,48420700
-0,84669694;2,52876400
-0,84413694;2,52876400
-0,84157694;2,48420700
-0,83901694;2,39524500
-0,83645694;2,43980200
-0,83389694;2,48420700
-0,83133694;2,57316800
-0,82877694;2,61757300
-0,82621694;2,70653400
-0,82365694;2,70653400
-0,82109694;2,57316800
-0,81853694;2,57316800
-0,81597694;2,52876400
-0,81341694;2,39524500
-0,81085694;2,35084100
-0,80829694;2,35084100
-0,80573694;2,39524500
-0,80317694;2,39524500
-0,80061694;2,48420700
-0,79805694;2,52876400
-0,79549694;2,57316800
-0,79293694;2,52876400
-0,79037694;2,52876400
-0,78781694;2,52876400
-0,78525694;2,43980200
-0,78269694;2,39524500
-0,78013694;2,48420700
-0,77757694;2,39524500
-0,77501694;2,35084100
-0,77245694;2,39524500
-0,76989694;2,48420700
-0,76733694;2,52876400
-0,76477694;2,61757300
-0,76221694;2,66213000
-0,75965694;2,61757300
-0,75709694;2,57316800
-0,75453694;2,57316800
-0,75197694;2,61757300
-0,74941694;2,52876400
-0,74685694;2,48420700
-0,74429694;2,48420700
-0,74173694;2,52876400
-0,73917694;2,52876400
-0,73661694;2,43980200
-0,73405694;2,43980200
-0,73149694;2,48420700
-0,72893694;2,48420700
-0,72637694;2,43980200
-0,72381694;2,39524500
-0,72125694;2,48420700
-0,71869694;2,48420700
-0,71613694;2,52876400
-0,71357694;2,57316800
-0,71101694;2,57316800
-0,70845694;2,48420700
-0,70589694;2,52876400
-0,70333694;2,61757300
-0,70077694;2,52876400
-0,69821694;2,48420700
-0,69565694;2,48420700
-0,69309694;2,52876400
-0,69053694;2,48420700
-0,68797694;2,43980200
-0,68541694;2,48420700
-0,68285694;2,52876400
-0,68029694;2,52876400
-0,67773694;2,57316800
-0,67517694;2,61757300
-0,67261694;2,66213000
-0,67005694;2,61757300
-0,66749694;2,52876400
-0,66493694;2,52876400
-0,66237694;2,52876400
-0,65981694;2,48420700
-0,65725694;2,39524500
-0,65469694;2,39524500
-0,65213694;2,39524500
-0,64957694;2,43980200
-0,64701694;2,52876400
-0,64445694;2,57316800
-0,64189694;2,57316800
-0,63933694;2,48420700
-0,63677694;2,48420700
-0,63421694;2,48420700
-0,63165694;2,39524500
-0,62909694;2,35084100
-0,62653694;2,39524500
-0,62397694;2,48420700
-0,62141694;2,39524500
-0,61885694;2,39524500
-0,61629694;2,48420700
-0,61373694;2,52876400
-0,61117694;2,52876400
-0,60861694;2,48420700
-0,60605694;2,52876400
-0,60349694;2,57316800
-0,60093694;2,52876400
-0,59837694;2,52876400
-0,59581694;2,57316800
-0,59325694;2,57316800
-0,59069694;2,48420700
-0,58813694;2,39524500
-0,58557694;2,48420700
-0,58301694;2,52876400
-0,58045694;2,48420700
-0,57789694;2,48420700
-0,57533694;2,57316800
-0,57277694;2,52876400
-0,57021694;2,48420700
-0,56765694;2,48420700
-0,56509694;2,52876400
-0,56253694;2,52876400
-0,55997694;2,57316800
-0,55741694;2,52876400
-0,55485694;2,52876400
-0,55229694;2,57316800
-0,54973694;2,57316800
-0,54717694;2,57316800
-0,54461694;2,57316800
-0,54205694;2,61757300
-0,53949694;2,52876400
-0,53693694;2,52876400
-0,53437694;2,57316800
-0,53181694;2,52876400
-0,52925694;2,48420700
-0,52669694;2,48420700
-0,52413694;2,48420700
-0,52157694;2,39524500
-0,51901694;2,35084100
-0,51645694;2,39524500
-0,51389694;2,43980200
-0,51133694;2,48420700
-0,50877694;2,48420700
-0,50621694;2,43980200
-0,50365694;2,48420700
-0,50109694;2,52876400
-0,49853694;2,57316800
-0,49597694;2,66213000
-0,49341694;2,70653400
-0,49085694;2,57316800
-0,48829694;2,52876400
-0,48573694;2,57316800
-0,48317694;2,57316800
-0,48061694;2,48420700
-0,47805694;2,43980200
-0,47549694;2,43980200
-0,47293694;2,48420700
-0,47037694;2,39524500
-0,46781694;2,39524500
-0,46525694;2,43980200
-0,46269694;2,48420700
-0,46013694;2,52876400
-0,45757694;2,57316800
-0,45501694;2,66213000
-0,45245694;2,70653400
-0,44989694;2,61757300
-0,44733694;2,57316800
-0,44477694;2,52876400
-0,44221694;2,43980200
-0,43965694;2,35084100
-0,43709694;2,35084100
-0,43453694;2,39524500
-0,43197694;2,48420700
-0,42941694;2,52876400
-0,42685694;2,48420700
-0,42429694;2,48420700
-0,42173694;2,52876400
-0,41917694;2,48420700
-0,41661694;2,43980200
-0,41405694;2,43980200
-0,41149694;2,48420700
-0,40893694;2,52876400
-0,40637694;2,57316800
-0,40381694;2,52876400
-0,40125694;2,52876400
-0,39869694;2,52876400
-0,39613694;2,52876400
-0,39357694;2,48420700
-0,39101694;2,39524500
-0,38845694;2,39524500
-0,38589694;2,39524500
-0,38333694;2,39524500
-0,38077694;2,39524500
-0,37821694;2,39524500
-0,37565694;2,48420700
-0,37309694;2,52876400
-0,37053694;2,66213000
-0,36797694;2,70653400
-0,36541694;2,70653400
-0,36285694;2,57316800
-0,36029694;2,52876400
-0,35773694;2,52876400
-0,35517694;2,43980200
-0,35261694;2,39524500
-0,35005694;2,39524500
-0,34749694;2,39524500
-0,34493694;2,43980200
-0,34237694;2,48420700
-0,33981694;2,52876400
-0,33725694;2,43980200
-0,33469694;2,48420700
-0,33213694;2,52876400
-0,32957694;2,52876400
-0,32701694;2,43980200
-0,32445694;2,39524500
-0,32189694;2,48420700
-0,31933694;2,52876400
-0,31677694;2,61757300
-0,31421694;2,57316800
-0,31165694;2,48420700
-0,30909694;2,52876400
-0,30653694;2,57316800
-0,30397694;2,48420700
-0,30141694;2,39524500
-0,29885694;2,48420700
-0,29629694;2,52876400
-0,29373694;2,52876400
-0,29117694;2,48420700
-0,28861694;2,48420700
-0,28605694;2,52876400
-0,28349694;2,57316800
-0,28093694;2,70653400
-0,27837694;2,75093800
-0,27581694;2,66213000
-0,27325694;2,57316800
-0,27069694;2,61757300
-0,26813694;2,66213000
-0,26557694;2,52876400
-0,26301694;2,39524500
-0,26045694;2,39524500
-0,25789694;2,43980200
-0,25533694;2,39524500
-0,25277694;2,30643600
-0,25021694;2,30643600
-0,24765694;2,39524500
-0,24509694;2,39524500
-0,24253694;2,43980200
-0,23997694;2,48420700
-0,23741694;2,57316800
-0,23485694;2,66213000
-0,23229694;2,57316800
-0,22973694;2,52876400
-0,22717694;2,52876400
-0,22461694;2,61757300
-0,22205694;2,52876400
-0,21949694;2,43980200
-0,21693694;2,39524500
-0,21437694;2,39524500
-0,21181694;2,43980200
-0,20925694;2,52876400
-0,20669694;2,61757300
-0,20413694;2,57316800
-0,20157694;2,57316800
-0,19901694;2,61757300
-0,19645694;2,57316800
-0,19389694;2,48420700
-0,19133694;2,39524500
-0,18877694;2,39524500
-0,18621694;2,43980200
-0,18365694;2,48420700
-0,18109694;2,39524500
-0,17853694;2,43980200
-0,17597694;2,52876400
-0,17341694;2,57316800
-0,17085694;2,61757300
-0,16829694;2,70653400
-0,16573694;2,70653400
-0,16317694;2,57316800
-0,16061694;2,52876400
-0,15805694;2,57316800
-0,15549694;2,57316800
-0,15293694;2,43980200
-0,15037694;2,35084100
-0,14781694;2,35084100
-0,14525694;2,39524500
-0,14269694;2,48420700
-0,14013694;2,52876400
-0,13757694;2,43980200
-0,13501694;2,39524500
-0,13245694;2,48420700
-0,12989694;2,52876400
-0,12733694;2,52876400
-0,12477694;2,48420700
-0,12221694;2,48420700
-0,11965694;2,52876400
-0,11709694;2,48420700
-0,11453694;2,48420700
-0,11197694;2,52876400
-0,10941694;2,52876400
-0,10685694;2,43980200
-0,10429694;2,43980200
-0,10173694;2,48420700
-0,09917694;2,39524500
-0,09661694;2,39524500
-0,09405694;2,48420700
-0,09149694;2,43980200
-0,08893694;2,43980200
-0,08637694;2,48420700
-0,08381694;2,57316800
-0,08125694;2,61757300
-0,07869694;2,70653400
-0,07613694;2,75093800
-0,07357694;2,66213000
-0,07101694;2,66213000
-0,06845694;2,70653400
-0,06589694;2,61757300
-0,06333694;2,52876400
-0,06077694;2,48420700
-0,05821694;2,48420700
-0,05565694;2,39524500
-0,05309694;2,35084100
-0,05053694;2,39524500
-0,04797694;2,39524500
-0,04541694;2,39524500
-0,04285694;2,43980200
-0,04029694;2,52876400
-0,03773694;2,57316800
-0,03517694;2,66213000
-0,03261694;2,57316800
-0,03005694;2,57316800
-0,02749694;2,61757300
-0,02493694;2,66213000
-0,02237694;2,52876400
-0,01981694;2,48420700
-0,01725694;2,48420700
-0,01469694;2,48420700
-0,01213694;2,48420700
-0,00957694;2,52876400
-0,00701694;2,52876400
-0,00445694;2,57316800
-0,00189694;2,75093800
0,00066306;2,88430400
0,00322306;2,88430400
0,00578306;2,97326600
0,00834306;3,01782300
0,01090306;3,10663200
0,01346306;3,10663200
0,01602306;3,01782300
0,01858306;3,01782300
0,02114306;3,01782300
0,02370306;3,01782300
0,02626306;3,06222700
0,02882306;3,06222700
0,03138306;3,01782300
0,03394306;2,92886100
0,03650306;2,88430400
0,03906306;2,79549600
0,04162306;2,70653400
0,04418306;2,70653400
0,04674306;2,66213000
0,04930306;2,70653400
0,05186306;2,75093800
0,05442306;2,70653400
0,05698306;2,61757300
0,05954306;2,57316800
0,06210306;2,57316800
0,06466306;2,61757300
0,06722306;2,61757300
0,06978306;2,52876400
0,07234306;2,52876400
0,07490306;2,52876400
0,07746306;2,48420700
0,08002306;2,43980200
0,08258306;2,52876400
0,08514306;2,48420700
0,08770306;2,39524500
0,09026306;2,39524500
0,09282306;2,48420700
0,09538306;2,52876400
0,09794306;2,57316800
0,10050306;2,70653400
0,10306306;2,66213000
0,10562306;2,57316800
0,10818306;2,61757300
0,11074306;2,61757300
0,11330306;2,48420700
0,11586306;2,39524500
0,11842306;2,48420700
0,12098306;2,39524500
0,12354306;2,39524500
0,12610306;2,48420700
0,12866306;2,52876400
0,13122306;2,52876400
0,13378306;2,48420700
0,13634306;2,39524500
0,13890306;2,48420700
0,14146306;2,52876400
0,14402306;2,52876400
0,14658306;2,52876400
0,14914306;2,57316800
0,15170306;2,61757300
0,15426306;2,57316800
0,15682306;2,52876400
0,15938306;2,52876400
0,16194306;2,52876400
0,16450306;2,48420700
0,16706306;2,39524500
0,16962306;2,48420700
0,17218306;2,52876400
0,17474306;2,57316800
0,17730306;2,70653400
0,17986306;2,75093800
0,18242306;2,61757300
0,18498306;2,57316800
0,18754306;2,52876400
0,19010306;2,39524500
0,19266306;2,39524500
0,19522306;2,43980200
0,19778306;2,48420700
0,20034306;2,52876400
0,20290306;2,57316800
0,20546306;2,57316800
0,20802306;2,48420700
0,21058306;2,52876400
0,21314306;2,57316800
0,21570306;2,52876400
0,21826306;2,48420700
0,22082306;2,48420700
0,22338306;2,48420700
0,22594306;2,52876400
0,22850306;2,57316800
0,23106306;2,57316800
0,23362306;2,52876400
0,23618305;2,48420700
0,23874305;2,52876400
0,24130305;2,48420700
0,24386305;2,48420700
0,24642305;2,48420700
0,24898305;2,52876400
0,25154305;2,48420700
0,25410305;2,43980200
0,25666305;2,48420700
0,25922305;2,48420700
0,26178305;2,35084100
0,26434305;2,35084100
0,26690305;2,39524500
0,26946305;2,43980200
0,27202305;2,52876400
0,27458305;2,57316800
0,27714305;2,61757300
0,27970305;2,52876400
0,28226305;2,52876400
0,28482305;2,52876400
0,28738305;2,43980200
0,28994305;2,43980200
0,29250305;2,48420700
0,29506305;2,43980200
0,29762305;2,39524500
0,30018305;2,48420700
0,30274305;2,48420700
0,30530305;2,43980200
0,30786305;2,43980200
0,31042305;2,43980200
0,31298305;2,43980200
0,31554305;2,52876400
0,31810305;2,52876400
0,32066305;2,52876400
0,32322305;2,52876400
0,32578305;2,61757300
0,32834305;2,52876400
0,33090305;2,48420700
0,33346305;2,52876400
0,33602305;2,57316800
0,33858305;2,52876400
0,34114305;2,48420700
0,34370305;2,52876400
0,34626305;2,52876400
0,34882305;2,48420700
0,35138305;2,48420700
0,35394305;2,57316800
0,35650305;2,61757300
0,35906305;2,66213000
0,36162305;2,61757300
0,36418305;2,52876400
0,36674305;2,57316800
0,36930305;2,61757300
0,37186305;2,52876400
0,37442305;2,48420700
0,37698305;2,39524500
0,37954305;2,43980200
0,38210305;2,43980200
0,38466305;2,52876400
0,38722305;2,43980200
0,38978305;2,39524500
0,39234305;2,43980200
0,39490305;2,52876400
0,39746305;2,57316800
0,40002305;2,66213000
0,40258305;2,70653400
0,40514305;2,66213000
0,40770305;2,57316800
0,41026305;2,57316800
0,41282305;2,48420700
0,41538305;2,35084100
0,41794305;2,35084100
0,42050305;2,35084100
0,42306305;2,39524500
0,42562305;2,48420700
0,42818305;2,52876400
0,43074305;2,52876400
0,43330305;2,48420700
0,43586305;2,52876400
0,43842305;2,52876400
0,44098305;2,57316800
0,44354305;2,66213000
0,44610305;2,61757300
0,44866305;2,57316800
0,45122305;2,57316800
0,45378305;2,66213000
0,45634305;2,52876400
0,45890305;2,48420700
0,46146305;2,43980200
0,46402305;2,48420700
0,46658305;2,52876400
0,46914305;2,43980200
0,47170305;2,39524500
0,47426305;2,43980200
0,47682305;2,48420700
0,47938305;2,39524500
0,48194305;2,35084100
0,48450305;2,35084100
0,48706305;2,39524500
0,48962305;2,43980200
0,49218305;2,57316800
0,49474305;2,57316800
0,49730305;2,57316800
0,49986305;2,52876400
0,50242305;2,57316800
0,50498305;2,48420700
0,50754305;2,39524500
0,51010305;2,39524500
0,51266305;2,39524500
0,51522305;2,48420700
0,51778305;2,57316800
0,52034305;2,57316800
0,52290305;2,57316800
0,52546305;2,57316800
0,52802305;2,57316800
0,53058305;2,52876400
0,53314305;2,52876400
0,53570305;2,52876400
0,53826305;2,52876400
0,54082305;2,48420700
0,54338305;2,48420700
0,54594305;2,57316800
0,54850305;2,61757300
0,55106305;2,52876400
0,55362305;2,48420700
0,55618305;2,48420700
0,55874305;2,48420700
0,56130305;2,39524500
0,56386305;2,39524500
0,56642305;2,48420700
0,56898305;2,52876400
0,57154305;2,43980200
0,57410305;2,39524500
0,57666305;2,39524500
0,57922305;2,48420700
0,58178305;2,52876400
0,58434305;2,52876400
0,58690305;2,52876400
0,58946305;2,61757300
0,59202305;2,52876400
0,59458305;2,48420700
0,59714305;2,48420700
0,59970305;2,52876400
0,60226305;2,52876400
0,60482305;2,52876400
0,60738305;2,61757300
0,60994305;2,57316800
0,61250305;2,52876400
0,61506305;2,48420700
0,61762305;2,52876400
0,62018305;2,57316800
0,62274305;2,57316800
0,62530305;2,52876400
0,62786305;2,52876400
0,63042305;2,61757300
0,63298305;2,52876400
0,63554305;2,39524500
0,63810305;2,39524500
0,64066305;2,43980200
0,64322305;2,48420700
0,64578305;2,57316800
0,64834305;2,52876400
0,65090305;2,48420700
0,65346305;2,52876400
0,65602305;2,52876400
0,65858305;2,43980200
0,66114305;2,39524500
0,66370305;2,39524500
0,66626305;2,43980200
0,66882305;2,39524500
0,67138305;2,39524500
0,67394305;2,48420700
0,67650305;2,52876400
0,67906305;2,61757300
0,68162305;2,66213000
0,68418305;2,57316800
0,68674305;2,52876400
0,68930305;2,57316800
0,69186305;2,57316800
0,69442305;2,48420700
0,69698305;2,48420700
0,69954305;2,48420700
0,70210305;2,52876400
0,70466305;2,48420700
0,70722305;2,48420700
0,70978305;2,43980200
0,71234305;2,48420700
0,71490305;2,52876400
0,71746305;2,48420700
0,72002305;2,48420700
0,72258305;2,52876400
0,72514305;2,57316800
0,72770305;2,52876400
0,73026305;2,48420700
0,73282305;2,52876400
0,73538305;2,52876400
0,73794305;2,39524500
0,74050305;2,43980200
0,74306305;2,48420700
0,74562305;2,48420700
0,74818305;2,52876400
0,75074305;2,57316800
0,75330305;2,57316800
0,75586305;2,52876400
0,75842305;2,52876400
0,76098305;2,57316800
0,76354305;2,52876400
0,76610305;2,48420700
0,76866305;2,48420700
0,77122305;2,48420700
0,77378305;2,52876400
0,77634305;2,43980200
0,77890305;2,39524500
0,78146305;2,48420700
0,78402305;2,48420700
0,78658305;2,39524500
0,78914305;2,35084100
0,79170305;2,43980200
0,79426305;2,52876400
0,79682305;2,52876400
0,79938305;2,48420700
0,80194305;2,48420700
0,80450305;2,52876400
0,80706305;2,48420700
0,80962305;2,48420700
0,81218305;2,48420700
0,81474305;2,52876400
0,81730305;2,57316800
0,81986305;2,70653400
0,82242305;2,61757300
0,82498305;2,57316800
0,82754305;2,57316800
0,83010305;2,57316800
0,83266305;2,48420700
0,83522305;2,39524500
0,83778305;2,39524500
0,84034305;2,43980200
0,84290305;2,39524500
0,84546305;2,39524500
0,84802305;2,48420700
0,85058305;2,48420700
0,85314305;2,43980200
0,85570305;2,48420700
0,85826305;2,52876400
0,86082305;2,57316800
0,86338305;2,66213000
0,86594305;2,61757300
0,86850305;2,57316800
0,87106305;2,57316800
0,87362305;2,57316800
0,87618305;2,48420700
0,87874305;2,43980200
0,88130305;2,48420700
0,88386305;2,52876400
0,88642305;2,43980200
0,88898305;2,43980200
0,89154305;2,52876400
0,89410305;2,52876400
0,89666305;2,48420700
0,89922305;2,48420700
0,90178305;2,52876400
0,90434305;2,57316800
0,90690305;2,66213000
0,90946305;2,66213000
0,91202305;2,52876400
0,91458305;2,52876400
0,91714305;2,52876400
0,91970305;2,48420700
0,92226305;2,39524500
0,92482305;2,39524500
0,92738305;2,48420700
0,92994305;2,52876400
0,93250305;2,48420700
0,93506305;2,43980200
0,93762305;2,48420700
0,94018305;2,52876400
0,94274305;2,43980200
0,94530305;2,48420700
0,94786305;2,52876400
0,95042305;2,57316800
0,95298305;2,57316800
0,95554305;2,52876400
0,95810305;2,52876400
0,96066305;2,52876400
0,96322305;2,48420700
0,96578305;2,39524500
0,96834305;2,35084100
0,97090305;2,35084100
0,97346305;2,43980200
0,97602305;2,52876400
0,97858305;2,66213000
0,98114305;2,66213000
0,98370305;2,57316800
0,98626305;2,57316800
0,98882305;2,57316800
0,99138305;2,48420700
0,99394305;2,43980200
0,99650305;2,35084100
0,99906305;2,03970500
1,00162305;1,81737700
1,00418305;1,86178200
1,00674305;1,86178200
1,00930305;1,77282000
1,01186305;1,63945400
1,01442305;1,72841600
1,01698305;1,81737700
1,01954305;1,95074300
1,02210305;1,99514800
1,02466305;2,03970500
1,02722305;2,03970500
1,02978305;2,17307000
1,03234305;2,26187900
1,03490305;2,30643600
1,03746305;2,21747500
1,04002305;2,21747500
1,04258305;2,30643600
1,04514305;2,30643600
1,04770305;2,21747500
1,05026305;2,21747500
1,05282305;2,30643600
1,05538305;2,35084100
1,05794305;2,39524500
1,06050305;2,48420700
1,06306305;2,35084100
1,06562305;2,39524500
1,06818305;2,48420700
1,07074305;2,43980200
1,07330305;2,39524500
1,07586305;2,39524500
1,07842305;2,43980200
1,08098305;2,48420700
1,08354305;2,52876400
1,08610305;2,48420700
1,08866305;2,48420700
1,09122305;2,52876400
1,09378305;2,52876400
1,09634305;2,48420700
1,09890305;2,43980200
1,10146305;2,48420700
1,10402305;2,52876400
1,10658305;2,48420700
1,10914305;2,48420700
1,11170305;2,52876400
1,11426305;2,48420700
1,11682305;2,43980200
1,11938305;2,48420700
1,12194305;2,57316800
1,12450305;2,61757300
1,12706305;2,57316800
1,12962305;2,52876400
1,13218305;2,52876400
1,13474305;2,57316800
1,13730305;2,43980200
1,13986305;2,39524500
1,14242305;2,39524500
1,14498305;2,39524500
1,14754305;2,48420700
1,15010305;2,61757300
1,15266305;2,70653400
1,15522305;2,61757300
1,15778305;2,57316800
1,16034305;2,61757300
1,16290305;2,52876400
1,16546305;2,48420700
1,16802305;2,43980200
1,17058305;2,52876400
1,17314305;2,52876400
1,17570305;2,43980200
1,17826305;2,48420700
1,18082305;2,52876400
1,18338305;2,43980200
1,18594305;2,39524500
1,18850305;2,39524500
1,19106305;2,48420700
1,19362305;2,57316800
1,19618305;2,66213000
1,19874305;2,57316800
1,20130305;2,57316800
1,20386305;2,66213000
1,20642305;2,57316800
1,20898305;2,52876400
1,21154305;2,52876400
1,21410305;2,52876400
1,21666305;2,39524500
1,21922305;2,43980200
1,22178305;2,52876400
1,22434305;2,57316800
1,22690305;2,52876400
1,22946305;2,48420700
1,23202305;2,52876400
1,23458305;2,57316800
1,23714305;2,48420700
1,23970305;2,43980200
1,24226305;2,52876400
1,24482305;2,52876400
1,24738305;2,48420700
1,24994305;2,43980200
1,25250305;2,48420700
1,25506305;2,52876400
1,25762305;2,61757300
1,26018305;2,66213000
1,26274305;2,57316800
1,26530305;2,52876400
1,26786305;2,52876400
1,27042305;2,57316800
1,27298305;2,52876400
1,27554305;2,48420700
1,27810305;2,52876400
1,28066305;2,48420700
1,28322305;2,48420700
1,28578305;2,48420700
1,28834305;2,48420700
1,29090305;2,43980200
1,29346305;2,48420700
1,29602305;2,52876400
1,29858305;2,57316800
1,30114305;2,66213000
1,30370305;2,70653400
1,30626305;2,57316800
1,30882305;2,57316800
1,31138305;2,57316800
1,31394305;2,48420700
1,31650305;2,39524500
1,31906305;2,39524500
1,32162305;2,43980200
1,32418305;2,39524500
1,32674305;2,39524500
1,32930305;2,43980200
1,33186305;2,52876400
1,33442305;2,43980200
1,33698305;2,39524500
1,33954305;2,48420700
1,34210305;2,52876400
1,34466305;2,61757300
1,34722305;2,66213000
1,34978305;2,57316800
1,35234305;2,57316800
1,35490305;2,52876400
1,35746305;2,43980200
1,36002305;2,43980200
1,36258305;2,39524500
1,36514305;2,48420700
1,36770305;2,57316800
1,37026305;2,52876400
1,37282305;2,52876400
1,37538305;2,52876400
1,37794305;2,57316800
1,38050305;2,48420700
1,38306305;2,43980200
1,38562305;2,43980200
1,38818305;2,48420700
1,39074305;2,52876400
1,39330305;2,48420700
1,39586305;2,48420700
1,39842305;2,52876400
1,40098305;2,48420700
1,40354305;2,48420700
1,40610305;2,48420700
1,40866305;2,52876400
1,41122305;2,57316800
1,41378305;2,52876400
1,41634305;2,48420700
1,41890305;2,52876400
1,42146305;2,57316800
1,42402305;2,48420700
1,42658305;2,43980200
1,42914305;2,48420700
1,43170305;2,52876400
1,43426305;2,57316800
1,43682305;2,48420700
1,43938305;2,48420700
1,44194305;2,52876400
1,44450305;2,48420700
1,44706305;2,52876400
1,44962305;2,52876400
1,45218305;2,57316800
1,45474305;2,66213000
1,45730305;2,57316800
1,45986305;2,52876400
1,46242305;2,52876400
1,46498305;2,52876400
1,46754305;2,48420700
1,47010305;2,39524500
1,47266305;2,43980200
1,47522305;2,39524500
1,47778305;2,35084100
1,48034305;2,39524500
1,48290305;2,48420700
1,48546305;2,52876400
1,48802305;2,52876400
1,49058305;2,48420700
1,49314305;2,52876400
1,49570305;2,57316800
1,49826305;2,52876400
1,50082305;2,48420700
1,50338305;2,52876400
1,50594305;2,57316800
1,50850305;2,48420700
1,51106305;2,43980200
1,51362305;2,48420700
1,51618305;2,48420700
1,51874305;2,57316800
1,52130305;2,66213000
1,52386305;2,66213000
1,52642305;2,70653400
1,52898305;2,61757300
1,53154305;2,52876400
1,53410305;2,52876400
1,53666305;2,48420700
1,53922305;2,35084100
1,54178305;2,35084100
1,54434305;2,43980200
1,54690305;2,48420700
1,54946305;2,39524500
1,55202305;2,43980200
1,55458305;2,48420700
1,55714305;2,39524500
1,55970305;2,35084100
1,56226305;2,35084100
1,56482305;2,39524500
1,56738305;2,48420700
1,56994305;2,43980200
1,57250305;2,48420700
1,57506305;2,52876400
1,57762305;2,57316800
1,58018305;2,70653400
1,58274305;2,70653400
1,58530305;2,75093800
1,58786305;2,61757300
1,59042305;2,52876400
1,59298305;2,52876400
1,59554305;2,48420700
1,59810305;2,39524500
1,60066305;2,35084100
1,60322305;2,39524500
1,60578305;2,43980200
1,60834305;2,48420700
1,61090305;2,52876400
1,61346305;2,57316800
1,61602305;2,57316800
1,61858305;2,52876400
1,62114305;2,52876400
1,62370305;2,52876400
1,62626305;2,48420700
1,62882305;2,48420700
1,63138305;2,48420700
1,63394305;2,39524500
1,63650305;2,39524500
1,63906305;2,43980200
1,64162305;2,39524500
1,64418305;2,35084100
1,64674305;2,39524500
1,64930305;2,39524500
1,65186305;2,43980200
1,65442305;2,52876400
1,65698305;2,66213000
1,65954305;2,57316800
1,66210305;2,52876400
1,66466305;2,52876400
1,66722305;2,57316800
1,66978305;2,48420700
1,67234305;2,48420700
1,67490305;2,52876400
1,67746305;2,57316800
1,68002305;2,52876400
1,68258305;2,43980200
1,68514305;2,52876400
1,68770305;2,52876400
1,69026305;2,57316800
1,69282305;2,57316800
1,69538305;2,61757300
1,69794305;2,57316800
1,70050305;2,52876400
1,70306305;2,57316800
1,70562305;2,57316800
1,70818305;2,52876400
1,71074305;2,48420700
1,71330305;2,43980200
1,71586305;2,39524500
1,71842305;2,39524500
1,72098305;2,48420700
1,72354305;2,43980200
1,72610305;2,43980200
1,72866305;2,48420700
1,73122305;2,52876400
1,73378305;2,57316800
1,73634305;2,61757300
1,73890305;2,66213000
1,74146305;2,61757300
1,74402305;2,61757300
1,74658305;2,57316800
1,74914305;2,48420700
1,75170305;2,48420700
1,75426305;2,48420700
1,75682305;2,39524500
1,75938305;2,35084100
1,76194305;2,35084100
1,76450305;2,43980200
1,76706305;2,39524500
1,76962305;2,43980200
1,77218305;2,52876400
1,77474305;2,57316800
1,77730305;2,66213000
1,77986305;2,70653400
1,78242305;2,61757300
1,78498305;2,57316800
1,78754305;2,52876400
1,79010305;2,57316800
1,79266305;2,52876400
1,79522305;2,43980200
1,79778305;2,39524500
1,80034305;2,43980200
1,80290305;2,48420700
1,80546305;2,52876400
1,80802305;2,57316800
1,81058305;2,52876400
1,81314305;2,52876400
1,81570305;2,61757300
1,81826305;2,57316800
1,82082305;2,48420700
1,82338305;2,48420700
