Time;Channel A
(ms);(V)

-1,41436701;0,03326517
-1,40924701;-0,05371258
-1,40412701;0,03326517
-1,39900701;0,03326517
-1,39388701;-0,05371258
-1,38876701;0,03326517
-1,38364701;-0,05371258
-1,37852701;0,03326517
-1,37340701;0,03326517
-1,36828701;0,03326517
-1,36316701;0,03326517
-1,35804701;0,03326517
-1,35292701;0,03326517
-1,34780701;-0,05371258
-1,34268701;-0,05371258
-1,33756701;0,03326517
-1,33244701;0,03326517
-1,32732701;0,03326517
-1,32220701;0,03326517
-1,31708701;0,03326517
-1,31196701;-0,05371258
-1,30684701;-0,05371258
-1,30172701;0,03326517
-1,29660701;0,03326517
-1,29148701;0,03326517
-1,28636701;0,03326517
-1,28124701;0,03326517
-1,27612701;-0,05371258
-1,27100701;0,03326517
-1,26588701;0,03326517
-1,26076701;0,03326517
-1,25564701;0,03326517
-1,25052701;0,03326517
-1,24540701;-0,05371258
-1,24028701;0,03326517
-1,23516701;-0,05371258
-1,23004701;0,03326517
-1,22492701;0,03326517
-1,21980701;0,03326517
-1,21468701;0,03326517
-1,20956701;-0,05371258
-1,20444701;0,03326517
-1,19932701;0,03326517
-1,19420701;0,03326517
-1,18908701;0,03326517
-1,18396701;0,03326517
-1,17884701;0,03326517
-1,17372701;0,03326517
-1,16860701;0,03326517
-1,16348701;0,03326517
-1,15836701;-0,05371258
-1,15324701;0,03326517
-1,14812701;-0,05371258
-1,14300701;0,03326517
-1,13788701;-0,05371258
-1,13276701;0,03326517
-1,12764701;0,03326517
-1,12252701;0,03326517
-1,11740701;0,03326517
-1,11228701;0,03326517
-1,10716701;0,03326517
-1,10204701;0,03326517
-1,09692701;0,03326517
-1,09180701;0,03326517
-1,08668701;-0,05371258
-1,08156701;0,03326517
-1,07644701;0,03326517
-1,07132701;0,03326517
-1,06620701;-0,05371258
-1,06108701;0,03326517
-1,05596701;0,03326517
-1,05084701;0,03326517
-1,04572701;0,03326517
-1,04060701;0,03326517
-1,03548701;0,03326517
-1,03036701;0,03326517
-1,02524701;0,03326517
-1,02012701;0,03326517
-1,01500701;0,03326517
-1,00988701;-0,05371258
-1,00476701;-0,05371258
-0,99964701;0,03326517
-0,99452701;0,03326517
-0,98940701;0,03326517
-0,98428701;-0,05371258
-0,97916701;0,03326517
-0,97404701;0,03326517
-0,96892701;0,03326517
-0,96380701;0,03326517
-0,95868701;-0,05371258
-0,95356701;-0,05371258
-0,94844701;0,03326517
-0,94332701;-0,05371258
-0,93820701;-0,05371258
-0,93308701;0,03326517
-0,92796701;-0,05371258
-0,92284701;0,03326517
-0,91772701;-0,05371258
-0,91260701;0,03326517
-0,90748701;-0,05371258
-0,90236701;-0,05371258
-0,89724701;0,03326517
-0,89212701;-0,05371258
-0,88700701;0,03326517
-0,88188701;0,03326517
-0,87676701;-0,05371258
-0,87164701;-0,05371258
-0,86652701;-0,05371258
-0,86140701;0,03326517
-0,85628701;-0,05371258
-0,85116701;-0,05371258
-0,84604701;0,03326517
-0,84092701;0,03326517
-0,83580701;0,03326517
-0,83068701;0,03326517
-0,82556701;-0,05371258
-0,82044701;0,03326517
-0,81532701;-0,05371258
-0,81020701;0,03326517
-0,80508701;-0,05371258
-0,79996701;0,03326517
-0,79484701;-0,05371258
-0,78972701;0,03326517
-0,78460701;0,03326517
-0,77948701;0,03326517
-0,77436701;0,03326517
-0,76924701;0,03326517
-0,76412701;0,03326517
-0,75900701;-0,05371258
-0,75388701;0,03326517
-0,74876701;-0,05371258
-0,74364701;-0,05371258
-0,73852701;0,03326517
-0,73340701;-0,05371258
-0,72828701;-0,05371258
-0,72316701;0,03326517
-0,71804701;-0,05371258
-0,71292701;0,03326517
-0,70780701;-0,05371258
-0,70268701;0,03326517
-0,69756701;0,03326517
-0,69244701;0,03326517
-0,68732701;0,03326517
-0,68220701;-0,05371258
-0,67708701;-0,05371258
-0,67196701;0,03326517
-0,66684701;0,03326517
-0,66172701;0,03326517
-0,65660701;0,03326517
-0,65148701;0,03326517
-0,64636701;-0,05371258
-0,64124701;-0,05371258
-0,63612701;-0,05371258
-0,63100701;0,03326517
-0,62588701;0,03326517
-0,62076701;-0,05371258
-0,61564701;0,03326517
-0,61052701;0,03326517
-0,60540701;0,03326517
-0,60028701;-0,05371258
-0,59516701;-0,05371258
-0,59004701;-0,05371258
-0,58492701;0,03326517
-0,57980701;0,03326517
-0,57468701;-0,05371258
-0,56956701;0,03326517
-0,56444701;0,03326517
-0,55932701;0,03326517
-0,55420701;0,03326517
-0,54908701;-0,05371258
-0,54396701;0,03326517
-0,53884701;0,03326517
-0,53372701;-0,05371258
-0,52860701;-0,05371258
-0,52348701;0,03326517
-0,51836701;-0,05371258
-0,51324701;0,03326517
-0,50812701;0,03326517
-0,50300701;-0,05371258
-0,49788701;0,03326517
-0,49276701;0,03326517
-0,48764701;-0,05371258
-0,48252701;0,03326517
-0,47740701;0,03326517
-0,47228701;0,03326517
-0,46716701;0,03326517
-0,46204701;-0,05371258
-0,45692701;-0,05371258
-0,45180701;0,03326517
-0,44668701;0,03326517
-0,44156701;0,03326517
-0,43644701;-0,05371258
-0,43132701;0,03326517
-0,42620701;0,03326517
-0,42108701;0,03326517
-0,41596701;0,03326517
-0,41084701;-0,05371258
-0,40572701;-0,05371258
-0,40060701;0,03326517
-0,39548701;0,03326517
-0,39036701;0,03326517
-0,38524701;0,03326517
-0,38012701;0,03326517
-0,37500701;0,03326517
-0,36988701;-0,05371258
-0,36476701;0,03326517
-0,35964701;0,03326517
-0,35452701;0,03326517
-0,34940701;0,03326517
-0,34428701;0,03326517
-0,33916701;0,03326517
-0,33404701;-0,05371258
-0,32892701;0,03326517
-0,32380701;-0,05371258
-0,31868701;0,03326517
-0,31356701;0,03326517
-0,30844701;0,03326517
-0,30332701;-0,05371258
-0,29820701;-0,05371258
-0,29308701;0,03326517
-0,28796701;0,03326517
-0,28284701;-0,05371258
-0,27772701;0,03326517
-0,27260701;0,03326517
-0,26748701;0,03326517
-0,26236701;-0,05371258
-0,25724701;0,03326517
-0,25212701;0,03326517
-0,24700701;0,03326517
-0,24188701;0,03326517
-0,23676701;0,03326517
-0,23164701;0,03326517
-0,22652701;0,03326517
-0,22140701;-0,05371258
-0,21628701;0,03326517
-0,21116701;0,03326517
-0,20604701;0,03326517
-0,20092701;0,03326517
-0,19580701;0,03326517
-0,19068701;-0,05371258
-0,18556701;-0,05371258
-0,18044701;-0,05371258
-0,17532701;0,03326517
-0,17020701;0,03326517
-0,16508701;0,03326517
-0,15996701;0,03326517
-0,15484701;0,03326517
-0,14972701;0,03326517
-0,14460701;0,03326517
-0,13948701;0,03326517
-0,13436701;0,03326517
-0,12924701;0,03326517
-0,12412701;0,03326517
-0,11900701;0,03326517
-0,11388701;0,03326517
-0,10876701;0,03326517
-0,10364701;0,03326517
-0,09852701;0,03326517
-0,09340701;0,03326517
-0,08828701;0,03326517
-0,08316701;0,03326517
-0,07804701;-0,05371258
-0,07292702;0,03326517
-0,06780702;0,03326517
-0,06268702;0,03326517
-0,05756702;-0,05371258
-0,05244702;0,03326517
-0,04732702;0,03326517
-0,04220702;-0,05371258
-0,03708702;0,03326517
-0,03196702;-0,05371258
-0,02684702;0,03326517
-0,02172702;0,03326517
-0,01660702;0,03326517
-0,01148702;0,03326517
-0,00636702;0,03326517
-0,00124702;-0,05371258
0,00387298;0,03326517
0,00899298;0,03326517
0,01411298;4,98641900
0,01923298;4,98641900
0,02435298;5,07339700
0,02947298;5,07339700
0,03459298;4,98641900
0,03971298;4,98641900
0,04483298;5,07339700
0,04995298;4,98641900
0,05507298;5,07339700
0,06019298;5,07339700
0,06531298;5,07339700
0,07043298;5,07339700
0,07555298;4,98641900
0,08067298;5,07339700
0,08579298;5,07339700
0,09091298;5,07339700
0,09603298;4,98641900
0,10115298;5,07339700
0,10627298;4,98641900
0,11139298;4,98641900
0,11651298;5,07339700
0,12163298;5,07339700
0,12675298;4,98641900
0,13187298;5,07339700
0,13699298;5,07339700
0,14211298;5,07339700
0,14723298;5,07339700
0,15235298;5,07339700
0,15747298;5,07339700
0,16259298;5,07339700
0,16771298;5,07339700
0,17283298;5,07339700
0,17795298;5,07339700
0,18307298;5,07339700
0,18819298;5,07339700
0,19331298;5,07339700
0,19843298;5,07339700
0,20355298;5,07339700
0,20867298;5,07339700
0,21379298;5,07339700
0,21891298;4,98641900
0,22403298;5,07339700
0,22915298;5,07339700
0,23427298;5,07339700
0,23939298;5,07339700
0,24451298;5,07339700
0,24963298;4,98641900
0,25475298;5,07339700
0,25987298;5,07339700
0,26499298;5,07339700
0,27011298;5,07339700
0,27523298;5,07339700
0,28035298;5,07339700
0,28547298;4,98641900
0,29059298;5,07339700
0,29571298;5,07339700
0,30083298;5,07339700
0,30595298;5,07339700
0,31107298;5,07339700
0,31619298;5,07339700
0,32131298;5,07339700
0,32643298;5,07339700
0,33155298;5,07339700
0,33667298;4,98641900
0,34179298;5,07339700
0,34691298;5,07339700
0,35203298;5,07339700
0,35715298;5,07339700
0,36227298;4,98641900
0,36739298;5,07339700
0,37251298;4,98641900
0,37763298;5,07339700
0,38275298;5,07339700
0,38787298;4,98641900
0,39299298;5,07339700
0,39811298;5,07339700
0,40323298;5,07339700
0,40835298;5,07339700
0,41347298;5,07339700
0,41859298;5,07339700
0,42371298;5,07339700
0,42883298;5,07339700
0,43395298;5,07339700
0,43907298;4,98641900
0,44419298;5,07339700
0,44931298;5,07339700
0,45443298;5,07339700
0,45955298;4,98641900
0,46467298;5,07339700
0,46979298;5,07339700
0,47491298;5,07339700
0,48003298;5,07339700
0,48515298;5,07339700
0,49027298;4,98641900
0,49539298;5,07339700
0,50051298;5,07339700
0,50563298;5,07339700
0,51075298;5,07339700
0,51587298;5,07339700
0,52099298;5,07339700
0,52611298;4,98641900
0,53123298;5,07339700
0,53635298;5,07339700
0,54147298;5,07339700
0,54659298;4,98641900
0,55171298;5,07339700
0,55683298;5,07339700
0,56195298;5,07339700
0,56707298;5,07339700
0,57219298;5,07339700
0,57731298;5,07339700
0,58243298;5,07339700
0,58755298;4,98641900
0,59267298;4,98641900
0,59779298;5,07339700
0,60291298;4,98641900
0,60803298;4,98641900
0,61315298;5,07339700
0,61827298;5,07339700
0,62339298;5,07339700
0,62851298;4,98641900
0,63363298;5,07339700
0,63875298;5,07339700
0,64387298;4,98641900
0,64899298;5,07339700
0,65411298;4,98641900
0,65923298;5,07339700
0,66435298;5,07339700
0,66947298;5,07339700
0,67459298;5,07339700
0,67971298;5,07339700
0,68483298;5,07339700
0,68995298;5,07339700
0,69507298;5,07339700
0,70019298;5,07339700
0,70531298;5,07339700
0,71043298;5,07339700
0,71555298;5,07339700
0,72067298;4,98641900
0,72579298;4,98641900
0,73091298;4,98641900
0,73603298;5,07339700
0,74115298;5,07339700
0,74627298;5,07339700
0,75139298;5,07339700
0,75651298;4,98641900
0,76163298;4,98641900
0,76675298;5,07339700
0,77187298;4,98641900
0,77699298;5,07339700
0,78211298;5,07339700
0,78723298;5,07339700
0,79235298;5,07339700
0,79747298;5,07339700
0,80259298;5,07339700
0,80771298;5,07339700
0,81283298;5,07339700
0,81795298;4,98641900
0,82307298;5,07339700
0,82819298;5,07339700
0,83331298;5,07339700
0,83843298;5,07339700
0,84355298;5,07339700
0,84867298;5,07339700
0,85379298;5,07339700
0,85891298;5,07339700
0,86403298;5,07339700
0,86915298;5,07339700
0,87427298;4,98641900
0,87939298;5,07339700
0,88451298;5,07339700
0,88963298;5,07339700
0,89475298;5,07339700
0,89987298;5,07339700
0,90499298;5,07339700
0,91011298;5,07339700
0,91523298;5,07339700
0,92035298;5,07339700
0,92547298;5,07339700
0,93059298;5,07339700
0,93571298;5,07339700
0,94083298;5,07339700
0,94595298;5,07339700
0,95107298;5,07339700
0,95619298;5,07339700
0,96131298;5,07339700
0,96643298;5,07339700
0,97155298;5,07339700
0,97667298;4,98641900
0,98179298;5,07339700
0,98691298;5,07339700
0,99203298;5,07339700
0,99715298;5,07339700
1,00227298;4,98641900
1,00739298;5,07339700
1,01251298;4,98641900
1,01763298;0,03326517
1,02275298;0,03326517
1,02787298;-0,05371258
1,03299298;0,03326517
1,03811298;0,03326517
1,04323298;0,03326517
1,04835298;0,03326517
1,05347298;0,03326517
1,05859298;0,03326517
1,06371298;-0,05371258
1,06883298;0,03326517
1,07395298;-0,05371258
1,07907298;0,03326517
1,08419298;-0,05371258
1,08931298;0,03326517
1,09443298;0,03326517
1,09955298;0,03326517
1,10467298;0,03326517
1,10979298;0,03326517
1,11491298;-0,05371258
1,12003298;0,03326517
1,12515298;0,03326517
1,13027298;0,03326517
1,13539298;0,03326517
1,14051298;-0,05371258
1,14563298;-0,05371258
1,15075298;0,03326517
1,15587298;0,03326517
1,16099298;0,03326517
1,16611298;0,03326517
1,17123298;-0,05371258
1,17635298;0,03326517
1,18147298;0,03326517
1,18659298;0,03326517
1,19171298;0,03326517
1,19683298;0,03326517
1,20195298;0,03326517
1,20707298;0,03326517
1,21219298;0,03326517
1,21731298;0,03326517
1,22243298;0,03326517
1,22755298;0,03326517
1,23267298;0,03326517
1,23779298;-0,05371258
1,24291298;0,03326517
1,24803298;0,03326517
1,25315298;0,03326517
1,25827298;-0,05371258
1,26339298;0,03326517
1,26851298;0,03326517
1,27363298;-0,05371258
1,27875298;0,03326517
1,28387298;0,03326517
1,28899298;0,03326517
1,29411298;0,03326517
1,29923298;0,03326517
1,30435298;-0,05371258
1,30947298;0,03326517
1,31459298;0,03326517
1,31971298;-0,05371258
1,32483298;-0,05371258
1,32995298;0,03326517
1,33507298;0,03326517
1,34019298;0,03326517
1,34531298;0,03326517
1,35043298;0,03326517
1,35555298;-0,05371258
1,36067298;0,03326517
1,36579298;0,03326517
1,37091298;-0,05371258
1,37603298;0,03326517
1,38115298;0,03326517
1,38627298;0,03326517
1,39139298;0,03326517
1,39651298;0,03326517
1,40163298;0,03326517
1,40675298;0,03326517
1,41187298;-0,05371258
1,41699298;-0,05371258
1,42211298;0,03326517
1,42723298;0,03326517
1,43235298;0,03326517
1,43747298;0,03326517
1,44259298;0,03326517
1,44771298;-0,05371258
1,45283298;0,03326517
1,45795298;0,03326517
1,46307298;0,03326517
1,46819298;0,03326517
1,47331298;0,03326517
1,47843298;-0,05371258
1,48355298;0,03326517
1,48867298;0,03326517
1,49379298;0,03326517
1,49891298;-0,05371258
1,50403298;0,03326517
1,50915298;-0,05371258
1,51427298;0,03326517
1,51939298;0,03326517
1,52451298;0,03326517
1,52963298;-0,05371258
1,53475298;-0,05371258
1,53987298;-0,05371258
1,54499298;0,03326517
1,55011298;-0,05371258
1,55523298;0,03326517
1,56035298;0,03326517
1,56547298;0,03326517
1,57059297;0,03326517
1,57571297;0,03326517
1,58083297;-0,05371258
1,58595297;0,03326517
1,59107297;0,03326517
1,59619297;0,03326517
1,60131297;0,03326517
1,60643297;0,03326517
1,61155297;-0,05371258
1,61667297;0,03326517
1,62179297;-0,05371258
1,62691297;0,03326517
1,63203297;0,03326517
1,63715297;-0,05371258
1,64227297;0,03326517
1,64739297;0,03326517
1,65251297;0,03326517
1,65763297;-0,05371258
1,66275297;0,03326517
1,66787297;0,03326517
1,67299297;0,03326517
1,67811297;-0,05371258
1,68323297;0,03326517
1,68835297;-0,05371258
1,69347297;0,03326517
1,69859297;0,03326517
1,70371297;0,03326517
1,70883297;0,03326517
1,71395297;0,03326517
1,71907297;-0,05371258
1,72419297;-0,05371258
1,72931297;0,03326517
1,73443297;-0,05371258
1,73955297;0,03326517
1,74467297;0,03326517
1,74979297;0,03326517
1,75491297;0,03326517
1,76003297;0,03326517
1,76515297;0,03326517
1,77027297;0,03326517
1,77539297;-0,05371258
1,78051297;0,03326517
1,78563297;0,03326517
1,79075297;0,03326517
1,79587297;0,03326517
1,80099297;0,03326517
1,80611297;-0,05371258
1,81123297;0,03326517
1,81635297;0,03326517
1,82147297;0,03326517
1,82659297;0,03326517
1,83171297;0,03326517
1,83683297;0,03326517
1,84195297;0,03326517
1,84707297;0,03326517
1,85219297;0,03326517
1,85731297;-0,05371258
1,86243297;-0,05371258
1,86755297;0,03326517
1,87267297;-0,05371258
1,87779297;-0,05371258
1,88291297;0,03326517
1,88803297;0,03326517
1,89315297;0,03326517
1,89827297;0,03326517
1,90339297;0,03326517
1,90851297;0,03326517
1,91363297;0,03326517
1,91875297;0,03326517
1,92387297;0,03326517
1,92899297;-0,05371258
1,93411297;-0,05371258
1,93923297;-0,05371258
1,94435297;-0,05371258
1,94947297;0,03326517
1,95459297;0,03326517
1,95971297;0,03326517
1,96483297;0,03326517
1,96995297;-0,05371258
1,97507297;0,03326517
1,98019297;0,03326517
1,98531297;-0,05371258
1,99043297;0,03326517
1,99555297;0,03326517
2,00067297;0,03326517
2,00579297;0,03326517
2,01091297;0,64119390
2,01603297;4,98641900
2,02115297;5,07339700
2,02627297;5,07339700
2,03139297;5,07339700
2,03651297;5,07339700
2,04163297;4,98641900
2,04675297;4,98641900
2,05187297;5,07339700
2,05699297;4,98641900
2,06211297;4,98641900
2,06723297;5,07339700
2,07235297;5,07339700
2,07747297;4,98641900
2,08259297;5,07339700
2,08771297;4,98641900
2,09283297;5,07339700
2,09795297;5,07339700
2,10307297;5,07339700
2,10819297;5,07339700
2,11331297;5,07339700
2,11843297;5,07339700
2,12355297;5,07339700
2,12867297;4,98641900
2,13379297;4,98641900
2,13891297;4,98641900
2,14403297;5,07339700
2,14915297;5,07339700
2,15427297;5,07339700
2,15939297;5,07339700
2,16451297;5,07339700
2,16963297;5,07339700
2,17475297;5,07339700
2,17987297;5,07339700
2,18499297;4,98641900
2,19011297;5,07339700
2,19523297;5,07339700
2,20035297;5,07339700
2,20547297;5,07339700
2,21059297;5,07339700
2,21571297;4,98641900
2,22083297;5,07339700
2,22595297;5,07339700
2,23107297;5,07339700
2,23619297;5,07339700
2,24131297;5,07339700
2,24643297;5,07339700
2,25155297;5,07339700
2,25667297;5,07339700
2,26179297;5,07339700
2,26691297;5,07339700
2,27203297;4,98641900
2,27715297;4,98641900
2,28227297;5,07339700
2,28739297;5,07339700
2,29251297;5,07339700
2,29763297;5,07339700
2,30275297;5,07339700
2,30787297;5,07339700
2,31299297;5,07339700
2,31811297;5,07339700
2,32323297;5,07339700
2,32835297;5,07339700
2,33347297;5,07339700
2,33859297;5,07339700
2,34371297;5,07339700
2,34883297;5,07339700
2,35395297;5,07339700
2,35907297;5,07339700
2,36419297;5,07339700
2,36931297;5,07339700
2,37443297;5,07339700
2,37955297;5,07339700
2,38467297;5,07339700
2,38979297;5,07339700
2,39491297;5,07339700
2,40003297;4,98641900
2,40515297;5,07339700
2,41027297;5,07339700
2,41539297;5,07339700
2,42051297;5,07339700
2,42563297;4,98641900
2,43075297;5,07339700
2,43587297;5,07339700
2,44099297;4,98641900
2,44611297;5,07339700
2,45123297;4,98641900
2,45635297;5,07339700
2,46147297;5,07339700
2,46659297;4,98641900
2,47171297;5,07339700
2,47683297;5,07339700
2,48195297;5,07339700
2,48707297;5,07339700
2,49219297;4,98641900
2,49731297;5,07339700
2,50243297;5,07339700
2,50755297;4,98641900
2,51267297;5,07339700
2,51779297;5,07339700
2,52291297;5,07339700
2,52803297;5,07339700
2,53315297;4,98641900
2,53827297;5,07339700
2,54339297;5,07339700
2,54851297;5,07339700
2,55363297;5,07339700
2,55875297;4,98641900
2,56387297;5,07339700
2,56899297;5,07339700
2,57411297;5,07339700
2,57923297;5,07339700
2,58435297;5,07339700
2,58947297;5,07339700
2,59459297;5,07339700
2,59971297;5,07339700
2,60483297;4,98641900
2,60995297;5,07339700
2,61507297;5,07339700
2,62019297;5,07339700
2,62531297;5,07339700
2,63043297;5,07339700
2,63555297;5,07339700
2,64067297;5,07339700
2,64579297;4,98641900
2,65091297;5,07339700
2,65603297;4,98641900
2,66115297;5,07339700
2,66627297;5,07339700
2,67139297;5,07339700
2,67651297;5,07339700
2,68163297;5,07339700
2,68675297;5,07339700
2,69187297;5,07339700
2,69699297;5,07339700
2,70211297;5,07339700
2,70723297;5,07339700
2,71235297;5,07339700
2,71747297;5,07339700
2,72259297;5,07339700
2,72771297;4,98641900
2,73283297;5,07339700
2,73795297;5,07339700
2,74307297;5,07339700
2,74819297;5,07339700
2,75331297;5,07339700
2,75843297;5,07339700
2,76355297;4,98641900
2,76867297;5,07339700
2,77379297;5,07339700
2,77891297;4,98641900
2,78403297;5,07339700
2,78915297;5,07339700
2,79427297;5,07339700
2,79939297;5,07339700
2,80451297;5,07339700
2,80963297;5,07339700
2,81475297;5,07339700
2,81987297;5,07339700
2,82499297;5,07339700
2,83011297;5,07339700
2,83523297;5,07339700
2,84035297;4,98641900
2,84547297;5,07339700
2,85059297;4,98641900
2,85571297;5,07339700
2,86083297;5,07339700
2,86595297;5,07339700
2,87107297;5,07339700
2,87619297;5,07339700
2,88131297;5,07339700
2,88643297;4,98641900
2,89155297;5,07339700
2,89667297;4,98641900
2,90179297;5,07339700
2,90691297;5,07339700
2,91203297;4,98641900
2,91715297;5,07339700
2,92227297;5,07339700
2,92739297;5,07339700
2,93251297;4,98641900
2,93763297;5,07339700
2,94275297;4,98641900
2,94787297;5,07339700
2,95299297;5,07339700
2,95811297;5,07339700
2,96323297;5,07339700
2,96835297;5,07339700
2,97347297;4,98641900
2,97859297;5,07339700
2,98371297;5,07339700
2,98883297;4,98641900
2,99395297;5,07339700
2,99907297;5,07339700
3,00419297;4,98641900
3,00931297;5,07339700
3,01443297;4,98641900
3,01955297;0,81514940
3,02467297;0,03326517
3,02979297;0,03326517
3,03491297;-0,05371258
3,04003297;0,03326517
3,04515297;0,03326517
3,05027297;-0,05371258
3,05539297;0,03326517
3,06051297;0,03326517
3,06563297;0,03326517
3,07075297;0,03326517
3,07587297;0,03326517
3,08099297;0,03326517
3,08611297;-0,05371258
3,09123297;0,03326517
3,09635297;-0,05371258
3,10147297;0,03326517
3,10659297;-0,05371258
3,11171297;0,03326517
3,11683297;0,03326517
3,12195297;-0,05371258
3,12707297;0,03326517
3,13219297;-0,05371258
3,13731297;-0,05371258
3,14243297;0,03326517
3,14755297;0,03326517
3,15267297;0,03326517
3,15779297;0,03326517
3,16291297;0,03326517
3,16803297;0,03326517
3,17315297;0,03326517
3,17827297;0,03326517
3,18339297;0,03326517
3,18851297;0,03326517
3,19363297;0,03326517
3,19875297;-0,05371258
3,20387297;0,03326517
3,20899297;0,03326517
3,21411296;0,03326517
3,21923296;0,03326517
3,22435296;0,03326517
3,22947296;0,03326517
3,23459296;0,03326517
3,23971296;0,03326517
3,24483296;-0,05371258
3,24995296;0,03326517
3,25507296;0,03326517
3,26019296;0,03326517
3,26531296;0,03326517
3,27043296;-0,05371258
3,27555296;0,03326517
3,28067296;0,03326517
3,28579296;0,03326517
3,29091296;-0,05371258
3,29603296;0,03326517
3,30115296;0,03326517
3,30627296;0,03326517
3,31139296;-0,05371258
3,31651296;-0,05371258
3,32163296;0,03326517
3,32675296;-0,05371258
3,33187296;0,03326517
3,33699296;-0,05371258
3,34211296;-0,05371258
3,34723296;0,03326517
3,35235296;0,03326517
3,35747296;0,03326517
3,36259296;0,03326517
3,36771296;-0,05371258
3,37283296;0,03326517
3,37795296;0,03326517
3,38307296;0,03326517
3,38819296;0,03326517
3,39331296;0,03326517
3,39843296;-0,05371258
3,40355296;0,03326517
3,40867296;0,03326517
3,41379296;0,03326517
3,41891296;-0,05371258
3,42403296;-0,05371258
3,42915296;0,03326517
3,43427296;0,03326517
3,43939296;0,03326517
3,44451296;0,03326517
3,44963296;0,03326517
3,45475296;0,03326517
3,45987296;-0,05371258
3,46499296;0,03326517
3,47011296;0,03326517
3,47523296;-0,05371258
3,48035296;0,03326517
3,48547296;0,03326517
3,49059296;0,03326517
3,49571296;-0,05371258
3,50083296;0,03326517
3,50595296;0,03326517
3,51107296;0,03326517
3,51619296;-0,05371258
3,52131296;0,03326517
3,52643296;0,03326517
3,53155296;0,03326517
3,53667296;0,03326517
3,54179296;0,03326517
3,54691296;0,03326517
3,55203296;0,03326517
3,55715296;0,03326517
3,56227296;0,03326517
3,56739296;0,03326517
3,57251296;0,03326517
3,57763296;-0,05371258
3,58275296;0,03326517
3,58787296;0,03326517
3,59299296;-0,05371258
3,59811296;0,03326517
3,60323296;-0,05371258
3,60835296;0,03326517
3,61347296;0,03326517
3,61859296;-0,05371258
3,62371296;0,03326517
3,62883296;0,03326517
3,63395296;0,03326517
3,63907296;0,03326517
3,64419296;0,03326517
3,64931296;0,03326517
3,65443296;0,03326517
3,65955296;0,03326517
3,66467296;-0,05371258
3,66979296;0,03326517
3,67491296;0,03326517
3,68003296;-0,05371258
3,68515296;-0,05371258
3,69027296;0,03326517
3,69539296;0,03326517
