Time;Channel A;Channel B
(ms);(V);(V)

-0,12192499;-0,45255900;0,06173895
-0,11936499;-0,45255900;0,07058931
-0,11680499;-0,45255900;0,08832057
-0,11424499;-0,45255900;0,07058931
-0,11168499;-0,45255900;0,03518784
-0,10912499;-0,45255900;0,02633747
-0,10656499;-0,45255900;0,04403821
-0,10400499;-0,45255900;0,03518784
-0,10144499;-0,45255900;-0,00021363
-0,09888499;-0,45255900;0,00863674
-0,09632499;-0,45255900;-0,00906400
-0,09376499;-0,45255900;-0,05331584
-0,09120499;-0,45255900;-0,07989746
-0,08864499;-0,45255900;-0,06219672
-0,08608499;-0,45255900;-0,06219672
-0,08352499;-0,45255900;-0,06219672
-0,08096499;-0,45255900;-0,04446547
-0,07840499;-0,45255900;-0,04446547
-0,07584499;-0,45255900;-0,07104709
-0,07328499;-0,45255900;-0,04446547
-0,07072499;-0,45255900;-0,00906400
-0,06816499;-0,45255900;-0,01791437
-0,06560499;-0,45255900;-0,02676473
-0,06304499;-0,45255900;-0,00906400
-0,06048499;-0,44367810;-0,02676473
-0,05792499;-0,45255900;-0,06219672
-0,05536499;-0,45255900;-0,04446547
-0,05280499;-0,45255900;0,00863674
-0,05024499;-0,45255900;0,03518784
-0,04768499;-0,45255900;0,02633747
-0,04512499;-0,45255900;0,05288858
-0,04256499;-0,45255900;0,04403821
-0,04000499;-0,45255900;0,00863674
-0,03744499;-0,45255900;-0,01791437
-0,03488499;-0,45255900;-0,02676473
-0,03232499;-0,44367810;-0,05331584
-0,02976499;-0,45255900;-0,09759820
-0,02720499;-0,45255900;-0,07104709
-0,02464499;-0,45255900;-0,05331584
-0,02208499;-0,45255900;-0,06219672
-0,01952499;-0,45255900;-0,04446547
-0,01696499;-0,45255900;-0,01791437
-0,01440499;-0,45255900;-0,02676473
-0,01184499;-0,45255900;-0,02676473
-0,00928499;-0,45255900;-0,08874783
-0,00672499;-0,46143980;-0,32779930
-0,00416499;-0,43482770;-0,56688130
-0,00160499;-0,14215520;-0,70854820
0,00095501;0,07065035;-0,78823210
0,00351501;0,20368050;-0,87676630
0,00607501;0,29236730;-0,92989900
0,00863501;0,34559160;-0,94759970
0,01119501;0,38105410;-0,94759970
0,01375501;0,41651660;-0,94759970
0,01631501;0,42539750;-0,91219820
0,01887501;0,44312880;-0,85021510
0,02143501;0,44312880;-0,78823210
0,02399501;0,44312880;-0,75280000
0,02655501;0,45200960;-0,69969790
0,02911501;0,45200960;-0,60228280
0,03167501;0,45200960;-0,53144930
0,03423501;0,45200960;-0,49604790
0,03679501;0,45200960;-0,43406470
0,03935501;0,45200960;-0,39863280
0,04191501;0,45200960;-0,38093200
0,04447501;0,45200960;-0,34553060
0,04703501;0,45200960;-0,26581620
0,04959501;0,45200960;-0,20386370
0,05215501;0,45200960;-0,16843170
0,05471501;0,45200960;-0,14188060
0,05727501;0,45200960;-0,08874783
0,05983501;0,45200960;-0,07104709
0,06239501;0,45200960;-0,08874783
0,06495501;0,45200960;-0,08874783
0,06751501;0,45200960;-0,06219672
0,07007501;0,45200960;-0,06219672
0,07263501;0,45200960;-0,08874783
0,07519501;0,45200960;-0,08874783
0,07775501;0,45200960;-0,04446547
0,08031501;0,45200960;-0,06219672
0,08287501;0,45200960;-0,07104709
0,08543501;0,45200960;-0,03561510
0,08799501;0,45200960;-0,00906400
0,09055501;0,45200960;-0,02676473
0,09311501;0,45200960;-0,03561510
0,09567501;0,45200960;-0,00021363
0,09823501;0,45200960;-0,00021363
0,10079501;0,45200960;-0,00021363
0,10335501;0,45200960;0,02633747
0,10591501;0,45200960;0,03518784
0,10847501;0,45200960;0,01748710
0,11103501;0,45200960;0,01748710
0,11359501;0,45200960;0,04403821
0,11615501;0,45200960;0,04403821
0,11871501;0,45200960;0,04403821
0,12127501;0,45200960;0,03518784
0,12383501;0,45200960;0,02633747
0,12639501;0,45200960;0,02633747
0,12895501;0,45200960;0,00863674
0,13151501;0,45200960;-0,01791437
0,13407501;0,45200960;-0,03561510
0,13663501;0,45200960;-0,01791437
0,13919501;0,45200960;-0,04446547
0,14175501;0,45200960;-0,05331584
0,14431501;0,45200960;-0,01791437
0,14687501;0,45200960;0,02633747
0,14943501;0,45200960;0,03518784
0,15199501;0,45200960;0,05288858
0,15455501;0,45200960;0,06173895
0,15711501;0,45200960;0,02633747
0,15967501;0,45200960;-0,00021363
0,16223501;0,45200960;0,02633747
0,16479501;0,45200960;0,07947020
0,16735501;0,45200960;0,07947020
0,16991501;0,45200960;0,06173895
0,17247501;0,45200960;0,07058931
0,17503501;0,45200960;0,05288858
0,17759501;0,45200960;0,00863674
0,18015501;0,45200960;-0,00021363
0,18271501;0,45200960;0,00863674
0,18527501;0,45200960;-0,00021363
0,18783501;0,45200960;0,00863674
0,19039501;0,45200960;0,04403821
0,19295501;0,45200960;0,03518784
0,19551501;0,45200960;0,00863674
0,19807501;0,45200960;0,01748710
0,20063501;0,45200960;0,05288858
0,20319501;0,45200960;0,04403821
0,20575501;0,45200960;0,02633747
0,20831501;0,45200960;0,02633747
0,21087501;0,45200960;-0,00021363
0,21343501;0,45200960;-0,03561510
0,21599501;0,45200960;-0,00906400
0,21855501;0,45200960;-0,00021363
0,22111501;0,45200960;-0,03561510
0,22367501;0,45200960;-0,02676473
0,22623501;0,45200960;0,00863674
0,22879501;0,45200960;0,00863674
0,23135501;0,45200960;-0,01791437
0,23391501;0,45200960;0,00863674
0,23647501;0,45200960;0,06173895
0,23903501;0,45200960;0,08832057
0,24159501;0,45200960;0,07947020
0,24415501;0,45200960;0,09717093
0,24671501;0,45200960;0,11487170
0,24927501;0,45200960;0,09717093
0,25183501;0,45200960;0,06173895
0,25439501;0,45200960;0,04403821
0,25695501;0,45200960;0,06173895
0,25951501;0,45200960;0,03518784
0,26207501;0,45200960;-0,00021363
0,26463501;0,45200960;0,00863674
0,26719501;0,45200960;0,00863674
0,26975501;0,45200960;-0,00906400
0,27231501;0,45200960;-0,04446547
0,27487501;0,45200960;-0,03561510
0,27743501;0,45200960;-0,01791437
0,27999501;0,45200960;-0,04446547
0,28255501;0,45200960;-0,04446547
0,28511501;0,45200960;-0,03561510
0,28767501;0,45200960;-0,06219672
0,29023501;0,45200960;-0,09759820
0,29279501;0,45200960;-0,09759820
0,29535501;0,45200960;-0,07989746
0,29791501;0,45200960;-0,07989746
0,30047501;0,45200960;-0,05331584
0,30303501;0,45200960;-0,04446547
0,30559501;0,45200960;-0,04446547
0,30815501;0,45200960;-0,02676473
0,31071501;0,45200960;-0,03561510
0,31327501;0,45200960;-0,04446547
0,31583501;0,45200960;-0,01791437
0,31839501;0,45200960;0,00863674
0,32095501;0,45200960;-0,00021363
0,32351501;0,45200960;0,00863674
0,32607501;0,45200960;0,00863674
0,32863501;0,45200960;-0,01791437
0,33119501;0,45200960;-0,01791437
0,33375501;0,45200960;-0,00021363
0,33631501;0,45200960;0,00863674
0,33887501;0,45200960;-0,00906400
0,34143501;0,45200960;0,00863674
0,34399501;0,45200960;0,03518784
0,34655501;0,45200960;0,04403821
0,34911501;0,45200960;0,03518784
0,35167501;0,45200960;0,05288858
0,35423501;0,45200960;0,07947020
0,35679501;0,45200960;0,06173895
0,35935501;0,45200960;0,05288858
0,36191501;0,45200960;0,07947020
0,36447501;0,45200960;0,08832057
0,36703501;0,45200960;0,07058931
0,36959501;0,45200960;0,07058931
0,37215501;0,45200960;0,06173895
0,37471501;0,45200960;0,02633747
0,37727501;0,45200960;-0,00021363
0,37983501;0,45200960;-0,00906400
0,38239501;0,45200960;-0,00021363
0,38495501;0,45200960;-0,00906400
0,38751501;0,45200960;-0,00906400
0,39007501;0,45200960;0,01748710
0,39263501;0,45200960;0,01748710
0,39519501;0,45200960;0,02633747
0,39775501;0,45200960;0,03518784
0,40031501;0,45200960;0,03518784
0,40287501;0,45200960;0,04403821
0,40543501;0,45200960;0,04403821
0,40799501;0,45200960;0,01748710
0,41055501;0,45200960;-0,00906400
0,41311501;0,45200960;-0,00021363
0,41567501;0,45200960;-0,00021363
0,41823501;0,45200960;-0,01791437
0,42079501;0,45200960;-0,01791437
0,42335501;0,45200960;0,01748710
0,42591501;0,45200960;0,01748710
0,42847501;0,45200960;-0,00021363
0,43103501;0,45200960;0,00863674
0,43359501;0,45200960;-0,00021363
0,43615501;0,45200960;-0,03561510
0,43871501;0,45200960;-0,02676473
0,44127501;0,45200960;-0,00021363
0,44383501;0,45200960;-0,00021363
0,44639501;0,45200960;-0,00906400
0,44895501;0,45200960;-0,00021363
0,45151501;0,45200960;0,02633747
0,45407501;0,45200960;0,00863674
0,45663501;0,45200960;0,00863674
0,45919501;0,45200960;0,02633747
0,46175501;0,45200960;0,03518784
0,46431501;0,45200960;0,02633747
0,46687501;0,45200960;0,01748710
0,46943501;0,45200960;0,03518784
0,47199501;0,45200960;0,03518784
0,47455501;0,45200960;0,01748710
0,47711501;0,45200960;0,01748710
0,47967501;0,45200960;0,00863674
0,48223501;0,45200960;-0,02676473
0,48479501;0,45200960;-0,04446547
0,48735501;0,45200960;-0,02676473
0,48991501;0,45200960;-0,03561510
0,49247501;0,45200960;-0,05331584
0,49503501;0,45200960;-0,05331584
0,49759501;0,45200960;-0,03561510
0,50015501;0,45200960;-0,03561510
0,50271501;0,45200960;-0,02676473
0,50527501;0,45200960;-0,00021363
0,50783501;0,45200960;-0,00906400
0,51039501;0,45200960;-0,00021363
0,51295501;0,45200960;-0,00021363
0,51551501;0,45200960;-0,00021363
0,51807501;0,45200960;0,04403821
0,52063501;0,45200960;0,06173895
0,52319501;0,45200960;0,04403821
0,52575501;0,45200960;0,06173895
0,52831501;0,45200960;0,05288858
0,53087501;0,45200960;0,00863674
0,53343501;0,45200960;-0,00021363
0,53599501;0,45200960;-0,00906400
0,53855501;0,45200960;0,00863674
0,54111501;0,45200960;0,02633747
0,54367501;0,45200960;0,03518784
0,54623501;0,45200960;0,05288858
0,54879501;0,45200960;0,07947020
0,55135501;0,45200960;0,09717093
0,55391501;0,45200960;0,08832057
0,55647501;0,45200960;0,07947020
0,55903501;0,45200960;0,07947020
0,56159501;0,45200960;0,07947020
0,56415501;0,45200960;0,09717093
0,56671501;0,45200960;0,09717093
0,56927501;0,45200960;0,10602130
0,57183501;0,45200960;0,12372200
0,57439501;0,45200960;0,09717093
0,57695501;0,45200960;0,07947020
0,57951501;0,45200960;0,07058931
0,58207501;0,45200960;0,04403821
0,58463501;0,45200960;-0,00021363
0,58719501;0,45200960;-0,01791437
0,58975501;0,45200960;-0,04446547
0,59231501;0,45200960;-0,07989746
0,59487501;0,45200960;-0,09759820
0,59743501;0,45200960;-0,09759820
0,59999501;0,45200960;-0,12414930
0,60255501;0,45200960;-0,11529890
0,60511501;0,45200960;-0,07989746
0,60767501;0,45200960;-0,06219672
0,61023501;0,45200960;-0,04446547
0,61279501;0,45200960;-0,01791437
0,61535501;0,45200960;-0,01791437
0,61791501;0,45200960;-0,04446547
0,62047501;0,45200960;-0,01791437
0,62303501;0,45200960;0,02633747
0,62559501;0,45200960;0,02633747
0,62815501;0,45200960;0,02633747
0,63071501;0,45200960;0,06173895
0,63327501;0,45200960;0,05288858
0,63583501;0,45200960;0,01748710
0,63839501;0,45200960;0,00863674
0,64095501;0,45200960;-0,00021363
0,64351501;0,45200960;-0,02676473
0,64607501;0,45200960;-0,03561510
0,64863501;0,45200960;-0,00906400
0,65119501;0,45200960;0,01748710
0,65375501;0,45200960;-0,00021363
0,65631501;0,45200960;-0,00906400
0,65887501;0,45200960;-0,00021363
0,66143501;0,45200960;-0,02676473
0,66399501;0,45200960;-0,06219672
0,66655501;0,45200960;-0,06219672
0,66911501;0,45200960;-0,07989746
0,67167501;0,45200960;-0,09759820
0,67423501;0,45200960;-0,08874783
0,67679501;0,45200960;-0,07989746
0,67935501;0,45200960;-0,07989746
0,68191501;0,45200960;-0,05331584
0,68447501;0,45200960;-0,03561510
0,68703501;0,45200960;-0,04446547
0,68959501;0,45200960;-0,02676473
0,69215501;0,45200960;0,00863674
0,69471501;0,45200960;-0,00906400
0,69727501;0,45200960;-0,02676473
0,69983501;0,45200960;-0,01791437
0,70239501;0,45200960;-0,03561510
0,70495501;0,45200960;-0,05331584
0,70751501;0,45200960;-0,04446547
0,71007501;0,45200960;-0,04446547
0,71263501;0,45200960;-0,08874783
0,71519501;0,45200960;-0,09759820
0,71775501;0,45200960;-0,07104709
0,72031501;0,45200960;-0,06219672
0,72287501;0,45200960;-0,03561510
0,72543501;0,45200960;-0,00906400
0,72799501;0,45200960;-0,00906400
0,73055501;0,45200960;-0,00906400
0,73311501;0,45200960;0,01748710
0,73567501;0,45200960;0,02633747
0,73823501;0,45200960;0,00863674
0,74079501;0,45200960;0,01748710
0,74335501;0,45200960;0,06173895
0,74591501;0,45200960;0,07058931
0,74847501;0,45200960;0,06173895
0,75103501;0,45200960;0,07947020
0,75359501;0,45200960;0,09717093
0,75615501;0,45200960;0,08832057
0,75871501;0,45200960;0,07058931
0,76127501;0,45200960;0,05288858
0,76383501;0,45200960;0,07058931
0,76639501;0,45200960;0,06173895
0,76895501;0,45200960;0,02633747
0,77151501;0,45200960;0,01748710
0,77407501;0,45200960;-0,00021363
0,77663501;0,45200960;-0,04446547
0,77919501;0,45200960;-0,07104709
0,78175501;0,45200960;-0,06219672
0,78431501;0,45200960;-0,05331584
0,78687501;0,45200960;-0,07104709
0,78943501;0,45200960;-0,07989746
0,79199501;0,45200960;-0,06219672
0,79455501;0,45200960;-0,04446547
0,79711501;0,45200960;-0,05331584
0,79967501;0,45200960;-0,02676473
0,80223501;0,45200960;-0,00021363
0,80479501;0,45200960;-0,00021363
0,80735501;0,45200960;-0,00906400
0,80991500;0,45200960;-0,00021363
0,81247500;0,45200960;0,01748710
0,81503500;0,45200960;0,00863674
0,81759500;0,45200960;0,00863674
0,82015500;0,45200960;0,03518784
0,82271500;0,45200960;0,03518784
0,82527500;0,45200960;0,01748710
0,82783500;0,45200960;0,02633747
0,83039500;0,45200960;0,01748710
0,83295500;0,45200960;-0,00906400
0,83551500;0,45200960;-0,00906400
0,83807500;0,45200960;0,00863674
0,84063500;0,45200960;0,00863674
0,84319500;0,45200960;-0,00906400
0,84575500;0,45200960;0,00863674
0,84831500;0,45200960;0,03518784
0,85087500;0,45200960;0,04403821
0,85343500;0,45200960;0,04403821
0,85599500;0,45200960;0,04403821
0,85855500;0,45200960;0,00863674
0,86111500;0,45200960;0,00863674
0,86367500;0,45200960;0,04403821
0,86623500;0,45200960;0,05288858
0,86879500;0,45200960;0,04403821
0,87135500;0,45200960;0,07058931
0,87391500;0,45200960;0,09717093
0,87647500;0,45200960;0,07947020
0,87903500;0,45200960;0,07058931
0,88159500;0,45200960;0,07058931
0,88415500;0,45200960;0,04403821
0,88671500;0,45200960;0,02633747
0,88927500;0,45200960;0,00863674
0,89183500;0,45200960;-0,00906400
0,89439500;0,45200960;-0,00906400
0,89695500;0,45200960;0,00863674
0,89951500;0,45200960;0,00863674
0,90207500;0,45200960;-0,00906400
0,90463500;0,45200960;-0,00906400
0,90719500;0,45200960;0,02633747
0,90975500;0,45200960;0,02633747
0,91231500;0,45200960;0,01748710
0,91487500;0,45200960;0,02633747
0,91743500;0,45200960;0,00863674
0,91999500;0,45200960;-0,02676473
0,92255500;0,45200960;-0,03561510
0,92511500;0,45200960;-0,05331584
0,92767500;0,45200960;-0,07989746
0,93023500;0,45200960;-0,06219672
0,93279500;0,45200960;-0,04446547
0,93535500;0,45200960;-0,04446547
0,93791500;0,45200960;-0,01791437
0,94047500;0,45200960;0,02633747
0,94303500;0,45200960;0,03518784
0,94559500;0,45200960;0,02633747
0,94815500;0,44312880;0,04403821
0,95071500;0,45200960;0,06173895
0,95327500;0,45200960;0,03518784
0,95583500;0,45200960;0,04403821
0,95839500;0,45200960;0,07058931
0,96095500;0,45200960;0,07947020
0,96351500;0,45200960;0,07058931
0,96607500;0,45200960;0,07058931
0,96863500;0,45200960;0,05288858
0,97119500;0,45200960;0,01748710
0,97375500;0,45200960;-0,00021363
0,97631500;0,45200960;-0,01791437
0,97887500;0,45200960;-0,06219672
0,98143500;0,45200960;-0,07989746
0,98399500;0,45200960;-0,06219672
0,98655500;0,45200960;-0,07989746
0,98911500;0,45200960;-0,07989746
0,99167500;0,45200960;-0,05331584
0,99423500;0,45200960;-0,01791437
0,99679500;0,45200960;-0,00906400
0,99935500;0,45200960;0,00863674
1,00191500;0,45200960;0,04403821
1,00447500;0,45200960;0,05288858
1,00703500;0,45200960;0,06173895
1,00959500;0,45200960;0,06173895
1,01215500;0,45200960;0,02633747
1,01471500;0,45200960;0,01748710
1,01727500;0,45200960;0,05288858
1,01983500;0,45200960;0,06173895
1,02239500;0,45200960;0,04403821
1,02495500;0,45200960;0,04403821
1,02751500;0,45200960;0,02633747
1,03007500;0,45200960;-0,02676473
1,03263500;0,45200960;-0,06219672
1,03519500;0,45200960;-0,04446547
1,03775500;0,45200960;-0,04446547
1,04031500;0,45200960;-0,05331584
1,04287500;0,45200960;-0,03561510
1,04543500;0,45200960;-0,00906400
1,04799500;0,45200960;-0,02676473
1,05055500;0,45200960;-0,02676473
1,05311500;0,45200960;-0,00906400
1,05567500;0,45200960;0,02633747
1,05823500;0,45200960;0,02633747
1,06079500;0,45200960;0,02633747
1,06335500;0,45200960;0,06173895
1,06591500;0,45200960;0,06173895
1,06847500;0,45200960;0,04403821
1,07103500;0,45200960;0,04403821
1,07359500;0,45200960;0,07058931
1,07615500;0,45200960;0,04403821
1,07871500;0,45200960;0,01748710
1,08127500;0,45200960;0,03518784
1,08383500;0,45200960;0,04403821
1,08639500;0,45200960;0,00863674
1,08895500;0,45200960;-0,00021363
1,09151500;0,45200960;-0,00021363
1,09407500;0,45200960;-0,04446547
1,09663500;0,45200960;-0,07104709
1,09919500;0,45200960;-0,06219672
1,10175500;0,45200960;-0,05331584
1,10431500;0,45200960;-0,07104709
1,10687500;0,45200960;-0,07104709
1,10943500;0,45200960;-0,05331584
1,11199500;0,45200960;-0,07104709
1,11455500;0,45200960;-0,07104709
1,11711500;0,45200960;-0,03561510
1,11967500;0,45200960;-0,01791437
1,12223500;0,45200960;-0,03561510
1,12479500;0,45200960;-0,04446547
1,12735500;0,45200960;-0,02676473
1,12991500;0,45200960;-0,02676473
1,13247500;0,45200960;-0,01791437
1,13503500;0,45200960;0,01748710
1,13759500;0,45200960;0,06173895
1,14015500;0,45200960;0,06173895
1,14271500;0,45200960;0,04403821
1,14527500;0,45200960;0,06173895
1,14783500;0,45200960;0,06173895
1,15039500;0,45200960;0,03518784
1,15295500;0,45200960;0,01748710
1,15551500;0,45200960;0,00863674
1,15807500;0,45200960;-0,01791437
1,16063500;0,45200960;-0,07104709
1,16319500;0,45200960;-0,07989746
1,16575500;0,45200960;-0,07104709
1,16831500;0,45200960;-0,07989746
1,17087500;0,45200960;-0,07104709
1,17343500;0,45200960;-0,05331584
1,17599500;0,45200960;-0,04446547
1,17855500;0,45200960;-0,02676473
1,18111500;0,45200960;0,01748710
1,18367500;0,45200960;0,01748710
1,18623500;0,45200960;0,03518784
1,18879500;0,45200960;0,07058931
1,19135500;0,45200960;0,07058931
1,19391500;0,45200960;0,05288858
1,19647500;0,45200960;0,06173895
1,19903500;0,45200960;0,07058931
1,20159500;0,45200960;0,04403821
1,20415500;0,45200960;0,00863674
1,20671500;0,45200960;-0,00021363
1,20927500;0,45200960;0,00863674
1,21183500;0,45200960;-0,00906400
1,21439500;0,45200960;-0,04446547
1,21695500;0,45200960;-0,01791437
1,21951500;0,45200960;-0,00906400
1,22207500;0,45200960;-0,03561510
1,22463500;0,45200960;-0,03561510
1,22719500;0,45200960;-0,00021363
1,22975500;0,45200960;0,00863674
1,23231500;0,45200960;-0,01791437
1,23487500;0,45200960;-0,00906400
1,23743500;0,45200960;0,01748710
1,23999500;0,45200960;0,00863674
1,24255500;0,45200960;0,00863674
1,24511500;0,45200960;0,00863674
1,24767500;0,45200960;-0,01791437
1,25023500;0,45200960;-0,06219672
1,25279500;0,45200960;-0,04446547
1,25535500;0,45200960;-0,00021363
1,25791500;0,45200960;0,00863674
1,26047500;0,45200960;0,00863674
1,26303500;0,45200960;0,02633747
1,26559500;0,45200960;0,04403821
1,26815500;0,45200960;0,02633747
1,27071500;0,45200960;0,02633747
1,27327500;0,45200960;0,06173895
1,27583500;0,45200960;0,06173895
1,27839500;0,45200960;0,03518784
1,28095500;0,45200960;0,04403821
1,28351500;0,45200960;0,05288858
1,28607500;0,45200960;0,03518784
1,28863500;0,45200960;0,01748710
1,29119500;0,45200960;0,02633747
1,29375500;0,45200960;-0,00906400
1,29631500;0,45200960;-0,04446547
1,29887500;0,45200960;-0,03561510
1,30143500;0,45200960;-0,01791437
1,30399500;0,45200960;-0,02676473
1,30655500;0,45200960;-0,02676473
1,30911500;0,45200960;-0,02676473
1,31167500;0,45200960;-0,04446547
1,31423500;0,45200960;-0,03561510
1,31679500;0,45200960;-0,00906400
1,31935500;0,45200960;-0,00906400
1,32191500;0,45200960;-0,02676473
1,32447500;0,45200960;-0,02676473
1,32703500;0,45200960;0,01748710
1,32959500;0,45200960;0,01748710
1,33215500;0,45200960;0,00863674
1,33471500;0,45200960;0,02633747
1,33727500;0,45200960;0,04403821
1,33983500;0,45200960;0,02633747
1,34239500;0,45200960;-0,00021363
1,34495500;0,45200960;-0,00021363
1,34751500;0,45200960;-0,01791437
1,35007500;0,45200960;-0,05331584
1,35263500;0,45200960;-0,06219672
1,35519500;0,45200960;-0,07989746
1,35775500;0,45200960;-0,09759820
1,36031500;0,45200960;-0,08874783
1,36287500;0,45200960;-0,08874783
1,36543500;0,45200960;-0,07989746
1,36799500;0,45200960;-0,05331584
1,37055500;0,45200960;-0,04446547
1,37311500;0,45200960;-0,03561510
1,37567500;0,45200960;0,00863674
1,37823500;0,45200960;0,02633747
1,38079500;0,45200960;0,02633747
1,38335500;0,45200960;0,02633747
1,38591500;0,45200960;0,05288858
1,38847500;0,45200960;0,05288858
1,39103500;0,45200960;0,02633747
1,39359500;0,45200960;0,02633747
1,39615500;0,45200960;0,05288858
1,39871500;0,45200960;0,05288858
1,40127500;0,45200960;0,03518784
1,40383500;0,45200960;0,04403821
1,40639500;0,45200960;0,02633747
1,40895500;0,45200960;-0,00021363
1,41151500;0,45200960;-0,00906400
1,41407500;0,45200960;0,00863674
1,41663500;0,45200960;-0,01791437
1,41919500;0,45200960;-0,01791437
1,42175500;0,45200960;0,01748710
1,42431500;0,45200960;0,02633747
1,42687500;0,45200960;0,01748710
1,42943500;0,45200960;0,02633747
1,43199500;0,45200960;0,05288858
1,43455500;0,45200960;0,04403821
1,43711500;0,45200960;0,03518784
1,43967500;0,45200960;0,04403821
1,44223500;0,45200960;0,06173895
1,44479500;0,45200960;0,04403821
1,44735500;0,45200960;0,02633747
1,44991500;0,45200960;0,06173895
1,45247500;0,45200960;0,07058931
1,45503500;0,45200960;0,05288858
1,45759500;0,45200960;0,04403821
1,46015500;0,45200960;0,07058931
1,46271500;0,45200960;0,06173895
1,46527500;0,45200960;0,04403821
1,46783500;0,45200960;0,03518784
1,47039500;0,45200960;0,02633747
1,47295500;0,45200960;-0,01791437
1,47551500;0,45200960;-0,05331584
