Time;Channel B
(ms);(mV)

-4,83565940;35,11612000
-4,79469940;33,31706000
-4,75373940;34,66597000
-4,71277940;35,56627000
-4,67181940;34,66597000
-4,63085940;33,76720000
-4,58989940;36,01642000
-4,54893940;36,91519000
-4,50797940;34,66597000
-4,46701940;34,66597000
-4,42605940;35,56627000
-4,38509940;36,01642000
-4,34413940;36,01642000
-4,30317940;34,66597000
-4,26221940;35,56627000
-4,22125940;33,76720000
-4,18029940;35,11612000
-4,13933940;37,81548000
-4,09837940;33,31706000
-4,05741940;35,11612000
-4,01645940;35,11612000
-3,97549940;34,21735000
-3,93453940;34,21735000
-3,89357940;35,56627000
-3,85261940;33,31706000
-3,81165940;35,11612000
-3,77069940;36,46504000
-3,72973940;36,01642000
-3,68877940;32,41829000
-3,64781941;34,66597000
-3,60685941;38,26563000
-3,56589941;37,81548000
-3,52493941;35,11612000
-3,48397941;36,01642000
-3,44301941;34,66597000
-3,40205941;34,21735000
-3,36109941;35,11612000
-3,32013941;36,46504000
-3,27917941;34,21735000
-3,23821941;34,21735000
-3,19725941;36,91519000
-3,15629941;36,91519000
-3,11533941;34,66597000
-3,07437941;34,66597000
-3,03341941;36,46504000
-2,99245941;33,76720000
-2,95149941;37,36534000
-2,91053941;35,56627000
-2,86957941;32,86691000
-2,82861941;32,86691000
-2,78765941;36,46504000
-2,74669941;37,36534000
-2,70573941;34,21735000
-2,66477941;34,21735000
-2,62381941;36,01642000
-2,58285941;36,01642000
-2,54189941;36,01642000
-2,50093941;36,91519000
-2,45997941;34,21735000
-2,41901941;33,31706000
-2,37805941;36,46504000
-2,33709941;36,01642000
-2,29613941;32,86691000
-2,25517941;34,66597000
-2,21421941;35,11612000
-2,17325941;36,01642000
-2,13229941;36,01642000
-2,09133941;34,66597000
-2,05037941;32,86691000
-2,00941942;33,31706000
-1,96845942;36,46504000
-1,92749942;36,01642000
-1,88653942;31,51799000
-1,84557942;35,11612000
-1,80461942;36,91519000
-1,76365942;32,86691000
-1,72269942;35,11612000
-1,68173942;36,91519000
-1,64077942;35,11612000
-1,59981942;34,21735000
-1,55885942;35,11612000
-1,51789942;35,11612000
-1,47693942;31,51799000
-1,43597942;31,06784000
-1,39501942;35,11612000
-1,35405942;36,01642000
-1,31309942;34,66597000
-1,27213942;33,31706000
-1,23117942;32,86691000
-1,19021942;34,21735000
-1,14925942;36,91519000
-1,10829942;36,46504000
-1,06733942;32,86691000
-1,02637942;35,11612000
-0,98541942;9,02890100
-0,94445942;4,08032500
-0,90349942;3,18155500
-0,86253942;3,63170300
-0,82157942;4,53047300
-0,78061942;3,63170300
-0,73965942;5,43076900
-0,69869942;4,08032500
-0,65773942;2,28125800
-0,61677942;3,63170300
-0,57581942;4,53047300
-0,53485942;4,08032500
-0,49389942;2,73140700
-0,45293942;2,73140700
-0,41197942;2,73140700
-0,37101943;2,73140700
-0,33005943;3,63170300
-0,28909943;4,08032500
-0,24813943;2,28125800
-0,20717943;4,08032500
-0,16621943;4,53047300
-0,12525943;2,28125800
-0,08429943;1,83263600
-0,04333943;3,18155500
-0,00237943;4,08032500
0,03858057;38,26563000
0,07954057;39,16440000
0,12050057;37,81548000
0,16146057;31,51799000
0,20242057;35,56627000
0,24338057;37,81548000
0,28434057;35,11612000
0,32530057;32,41829000
0,36626057;32,86691000
0,40722057;34,66597000
0,44818057;32,41829000
0,48914057;33,31706000
0,53010057;34,21735000
0,57106057;31,06784000
0,61202057;34,66597000
0,65298057;35,11612000
0,69394057;33,76720000
0,73490057;32,41829000
0,77586057;33,76720000
0,81682057;34,66597000
0,85778057;32,86691000
0,89874057;34,66597000
0,93970057;34,66597000
0,98066057;31,51799000
1,02162057;7,67845700
1,06258057;3,63170300
1,10354057;3,63170300
1,14450057;2,73140700
1,18546057;3,63170300
1,22642057;4,53047300
1,26738056;2,28125800
1,30834056;1,83263600
1,34930056;4,53047300
1,39026056;1,83263600
1,43122056;2,73140700
1,47218056;3,63170300
1,51314056;2,73140700
1,55410056;1,83263600
1,59506056;2,28125800
1,63602056;4,53047300
1,67698056;2,28125800
1,71794056;2,73140700
1,75890056;3,18155500
1,79986056;1,38401400
1,84082056;2,73140700
1,88178056;3,18155500
1,92274056;2,73140700
1,96370056;3,18155500
2,00466056;4,08032500
2,04562056;4,08032500
2,08658056;1,83263600
2,12754056;1,38401400
2,16850056;4,53047300
2,20946056;2,28125800
2,25042056;2,73140700
2,29138056;3,63170300
2,33234056;2,28125800
2,37330056;2,28125800
2,41426056;4,08032500
2,45522056;4,53047300
2,49618056;3,63170300
2,53714056;2,28125800
2,57810056;3,63170300
2,61906056;2,73140700
2,66002056;3,18155500
2,70098056;3,63170300
2,74194056;2,73140700
2,78290056;3,18155500
2,82386056;4,08032500
2,86482056;4,08032500
2,90578056;2,73140700
2,94674055;2,73140700
2,98770055;4,53047300
3,02866055;3,18155500
3,06962055;4,08032500
3,11058055;4,98062100
3,15154055;3,18155500
3,19250055;2,73140700
3,23346055;3,63170300
3,27442055;4,53047300
3,31538055;2,73140700
3,35634055;2,73140700
3,39730055;4,53047300
3,43826055;3,18155500
3,47922055;2,28125800
3,52018055;4,08032500
3,56114055;3,63170300
3,60210055;4,08032500
3,64306055;5,43076900
3,68402055;5,87939100
3,72498055;2,73140700
3,76594055;2,73140700
3,80690055;5,87939100
3,84786055;4,53047300
3,88882055;4,53047300
3,92978055;4,53047300
3,97074055;3,63170300
4,01170055;2,73140700
4,05266055;4,53047300
4,09362055;4,53047300
4,13458055;3,63170300
4,17554055;3,18155500
4,21650055;4,98062100
4,25746055;4,08032500
4,29842055;3,63170300
4,33938055;4,53047300
4,38034055;4,08032500
4,42130055;4,08032500
4,46226055;4,53047300
4,50322055;4,98062100
4,54418055;4,08032500
4,58514054;3,63170300
4,62610054;5,87939100
4,66706054;4,98062100
4,70802054;4,08032500
4,74898054;4,08032500
4,78994054;4,08032500
4,83090054;3,63170300
4,87186054;4,98062100
4,91282054;5,43076900
4,95378054;3,63170300
4,99474054;4,53047300
5,03570054;6,32953900
5,07666054;5,87939100
5,11762054;3,63170300
5,15858054;4,08032500
5,19954054;4,08032500
5,24050054;5,43076900
5,28146054;5,87939100
5,32242054;5,43076900
5,36338054;2,73140700
5,40434054;3,63170300
5,44530054;6,32953900
5,48626054;5,43076900
5,52722054;3,63170300
5,56818054;4,53047300
5,60914054;4,98062100
5,65010054;4,08032500
5,69106054;4,53047300
5,73202054;4,53047300
5,77298054;4,53047300
5,81394054;5,87939100
5,85490054;5,87939100
5,89586054;5,43076900
5,93682054;3,63170300
5,97778054;4,53047300
6,01874054;5,87939100
6,05970054;4,53047300
6,10066054;4,53047300
6,14162054;4,08032500
6,18258054;4,08032500
6,22354053;3,63170300
6,26450053;7,22983500
6,30546053;5,43076900
6,34642053;4,53047300
6,38738053;5,87939100
6,42834053;6,32953900
6,46930053;4,53047300
6,51026053;4,08032500
6,55122053;4,98062100
6,59218053;4,53047300
6,63314053;4,53047300
6,67410053;6,32953900
6,71506053;4,08032500
6,75602053;2,73140700
6,79698053;4,53047300
6,83794053;6,32953900
6,87890053;4,08032500
6,91986053;4,98062100
6,96082053;4,98062100
7,00178053;4,53047300
7,04274053;4,08032500
7,08370053;6,32953900
7,12466053;4,98062100
7,16562053;2,28125800
7,20658053;5,43076900
7,24754053;5,87939100
7,28850053;3,63170300
7,32946053;3,18155500
7,37042053;4,98062100
7,41138053;5,43076900
7,45234053;4,53047300
7,49330053;4,98062100
7,53426053;4,53047300
7,57522053;2,73140700
7,61618053;4,53047300
7,65714053;6,32953900
7,69810053;4,53047300
7,73906053;4,08032500
7,78002053;4,53047300
7,82098053;4,08032500
7,86194052;3,63170300
7,90290052;4,53047300
7,94386052;4,08032500
7,98482052;2,28125800
8,02578052;37,81548000
8,06674052;40,51332000
8,10770052;36,91519000
8,14866052;36,01642000
8,18962052;36,46504000
8,23058052;38,26563000
8,27154052;36,01642000
8,31250052;36,91519000
8,35346052;35,11612000
8,39442052;34,21735000
8,43538052;36,46504000
8,47634052;36,01642000
8,51730052;33,31706000
8,55826052;31,06784000
8,59922052;33,31706000
8,64018052;34,21735000
8,68114052;33,31706000
8,72210052;33,31706000
8,76306052;35,11612000
8,80402052;33,31706000
8,84498052;35,56627000
8,88594052;35,56627000
8,92690052;33,31706000
8,96786052;31,96814000
9,00882052;33,31706000
9,04978052;36,91519000
9,09074052;32,86691000
9,13170052;33,31706000
9,17266052;34,66597000
9,21362052;31,51799000
9,25458052;33,31706000
9,29554052;35,56627000
9,33650052;32,86691000
9,37746052;32,41829000
9,41842052;35,11612000
9,45938052;36,01642000
9,50034051;33,31706000
9,54130051;34,66597000
9,58226051;32,86691000
9,62322051;31,96814000
9,66418051;33,31706000
9,70514051;35,56627000
9,74610051;31,51799000
9,78706051;32,86691000
9,82802051;34,66597000
9,86898051;36,91519000
9,90994051;31,06784000
9,95090051;31,96814000
9,99186051;34,66597000
10,03282051;7,67845700
10,07378051;3,63170300
10,11474051;4,53047300
10,15570051;2,73140700
10,19666051;3,18155500
10,23762051;4,08032500
10,27858051;4,08032500
10,31954051;1,83263600
10,36050051;2,28125800
10,40146051;4,98062100
10,44242051;3,63170300
10,48338051;3,18155500
10,52434051;3,63170300
10,56530051;0,93386640
10,60626051;2,28125800
10,64722051;4,08032500
10,68818051;4,53047300
10,72914051;2,28125800
10,77010051;2,73140700
10,81106051;3,63170300
10,85202051;2,28125800
10,89298051;1,83263600
10,93394051;3,63170300
10,97490051;2,73140700
11,01586051;26,12079000
11,05682051;36,91519000
11,09778051;36,91519000
11,13874050;32,86691000
11,17970050;31,96814000
11,22066050;36,46504000
11,26162050;34,66597000
11,30258050;32,86691000
11,34354050;33,31706000
11,38450050;33,76720000
11,42546050;33,31706000
11,46642050;34,66597000
11,50738050;36,91519000
11,54834050;31,06784000
11,58930050;31,96814000
11,63026050;34,66597000
11,67122050;32,86691000
11,71218050;32,41829000
11,75314050;32,86691000
11,79410050;31,51799000
11,83506050;32,41829000
11,87602050;32,86691000
11,91698050;33,76720000
11,95794050;32,41829000
11,99890050;31,06784000
12,03986050;36,01642000
12,08082050;33,31706000
12,12178050;33,76720000
12,16274050;33,31706000
12,20370050;34,21735000
12,24466050;34,66597000
12,28562050;33,76720000
12,32658050;34,66597000
12,36754050;32,41829000
12,40850050;31,51799000
12,44946050;33,31706000
12,49042050;32,86691000
12,53138050;31,06784000
12,57234050;33,31706000
12,61330050;35,11612000
12,65426050;32,86691000
12,69522050;33,31706000
12,73618050;34,21735000
12,77714050;32,41829000
12,81810049;32,41829000
12,85906049;37,81548000
12,90002049;34,66597000
12,94098049;32,41829000
12,98194049;32,86691000
13,02290049;15,32487000
13,06386049;2,73140700
13,10482049;4,08032500
13,14578049;4,53047300
13,18674049;2,73140700
13,22770049;2,73140700
13,26866049;4,53047300
13,30962049;4,53047300
13,35058049;3,18155500
13,39154049;3,18155500
13,43250049;4,98062100
13,47346049;3,63170300
13,51442049;4,08032500
13,55538049;4,08032500
13,59634049;2,73140700
13,63730049;2,28125800
13,67826049;4,53047300
13,71922049;5,43076900
13,76018049;3,18155500
13,80114049;4,53047300
13,84210049;4,53047300
13,88306049;3,63170300
13,92402049;4,08032500
13,96498049;4,53047300
14,00594049;3,63170300
14,04690049;4,53047300
14,08786049;5,87939100
14,12882049;4,08032500
14,16978049;1,83263600
14,21074049;4,53047300
14,25170049;5,43076900
14,29266049;4,53047300
14,33362049;3,63170300
14,37458049;4,08032500
14,41554049;4,08032500
14,45650048;4,08032500
14,49746048;5,87939100
14,53842048;4,98062100
14,57938048;2,73140700
14,62034048;4,53047300
14,66130048;5,87939100
14,70226048;4,53047300
14,74322048;4,08032500
14,78418048;4,98062100
14,82514048;5,87939100
14,86610048;4,98062100
14,90706048;4,53047300
14,94802048;4,53047300
14,98898048;1,83263600
15,02994048;4,53047300
15,07090048;7,22983500
15,11186048;4,08032500
15,15282048;3,63170300
15,19378048;4,53047300
15,23474048;5,43076900
15,27570048;4,98062100
15,31666048;5,43076900
15,35762048;5,43076900
15,39858048;4,08032500
15,43954048;5,43076900
15,48050048;6,32953900
15,52146048;4,08032500
15,56242048;3,63170300
15,60338048;4,98062100
15,64434048;5,87939100
15,68530048;5,43076900
15,72626048;5,43076900
15,76722048;4,08032500
15,80818048;2,28125800
15,84914048;4,53047300
15,89010048;5,87939100
15,93106048;4,53047300
15,97202048;4,53047300
16,01298048;4,98062100
16,05394048;5,87939100
16,09490047;4,08032500
16,13586047;4,53047300
16,17682047;5,43076900
16,21778047;4,08032500
16,25874047;6,32953900
16,29970047;6,32953900
16,34066047;3,63170300
16,38162047;3,63170300
16,42258047;5,87939100
16,46354047;5,87939100
16,50450047;4,08032500
16,54546047;4,53047300
16,58642047;4,53047300
16,62738047;2,73140700
16,66834047;5,43076900
16,70930047;5,87939100
16,75026047;4,08032500
16,79122047;4,08032500
16,83218047;4,98062100
16,87314047;4,53047300
16,91410047;3,63170300
16,95506047;4,53047300
16,99602047;5,43076900
17,03698047;4,08032500
17,07794047;5,43076900
17,11890047;6,32953900
17,15986047;3,18155500
17,20082047;4,08032500
17,24178047;4,98062100
17,28274047;5,87939100
17,32370047;4,53047300
17,36466047;3,63170300
17,40562047;4,98062100
17,44658047;2,73140700
17,48754047;4,53047300
17,52850047;4,98062100
17,56946047;4,08032500
17,61042047;3,63170300
17,65138047;4,98062100
17,69234047;5,43076900
17,73330046;4,08032500
17,77426046;4,08032500
17,81522046;5,43076900
17,85618046;4,53047300
17,89714046;5,43076900
17,93810046;4,53047300
17,97906046;2,73140700
18,02002046;2,73140700
18,06098046;5,87939100
18,10194046;4,98062100
18,14290046;4,08032500
18,18386046;4,08032500
18,22482046;5,87939100
18,26578046;4,08032500
18,30674046;3,18155500
18,34770046;5,43076900
18,38866046;3,63170300
18,42962046;4,08032500
18,47058046;4,98062100
18,51154046;4,53047300
18,55250046;3,18155500
18,59346046;2,73140700
18,63442046;4,53047300
18,67538046;4,08032500
18,71634046;4,08032500
18,75730046;4,08032500
18,79826046;2,73140700
18,83922046;2,73140700
18,88018046;4,08032500
18,92114046;4,98062100
18,96210046;3,18155500
19,00306046;4,08032500
19,04402046;40,51332000
19,08498046;36,46504000
19,12594046;36,01642000
19,16690046;37,81548000
19,20786046;34,66597000
19,24882046;33,76720000
19,28978046;34,21735000
19,33074046;34,21735000
19,37170045;30,61922000
19,41266045;32,41829000
19,45362045;36,91519000
19,49458045;34,66597000
19,53554045;34,66597000
19,57650045;33,76720000
19,61746045;34,66597000
19,65842045;34,66597000
19,69938045;36,01642000
19,74034045;34,21735000
19,78130045;33,31706000
19,82226045;34,21735000
19,86322045;36,46504000
19,90418045;32,41829000
19,94514045;33,31706000
19,98610045;35,11612000
20,02706045;32,41829000
20,06802045;32,86691000
20,10898045;34,21735000
20,14994045;34,66597000
20,19090045;31,51799000
20,23186045;31,06784000
20,27282045;36,91519000
20,31378045;36,01642000
20,35474045;32,41829000
20,39570045;32,86691000
20,43666045;34,66597000
20,47762045;34,21735000
20,51858045;34,21735000
20,55954045;33,31706000
20,60050045;32,41829000
20,64146045;32,86691000
20,68242045;35,56627000
20,72338045;33,31706000
20,76434045;31,06784000
20,80530045;33,31706000
20,84626045;35,11612000
20,88722045;33,31706000
20,92818045;34,66597000
20,96914045;35,11612000
21,01010044;32,41829000
21,05106044;1,83263600
21,09202044;4,53047300
21,13298044;3,18155500
21,17394044;2,73140700
21,21490044;2,73140700
21,25586044;2,73140700
21,29682044;1,38401400
21,33778044;2,73140700
21,37874044;3,63170300
21,41970044;2,73140700
21,46066044;2,28125800
21,50162044;3,63170300
21,54258044;2,28125800
21,58354044;0,93386640
21,62450044;2,73140700
21,66546044;4,53047300
21,70642044;3,18155500
21,74738044;2,28125800
21,78834044;3,18155500
21,82930044;2,28125800
21,87026044;2,73140700
21,91122044;4,08032500
21,95218044;3,63170300
21,99314044;2,73140700
22,03410044;3,18155500
22,07506044;3,63170300
22,11602044;2,28125800
22,15698044;3,63170300
22,19794044;2,73140700
22,23890044;2,73140700
22,27986044;3,63170300
22,32082044;4,53047300
22,36178044;3,63170300
22,40274044;0,93386640
22,44370044;2,73140700
22,48466044;4,98062100
22,52562044;3,63170300
22,56658044;3,63170300
22,60754044;2,73140700
22,64850044;2,73140700
22,68946043;1,83263600
22,73042043;4,08032500
22,77138043;4,08032500
22,81234043;2,28125800
22,85330043;4,98062100
22,89426043;3,63170300
22,93522043;1,83263600
22,97618043;1,83263600
23,01714043;5,43076900
23,05810043;38,71425000
23,09906043;37,81548000
23,14002043;38,71425000
23,18098043;34,66597000
23,22194043;31,51799000
23,26290043;35,11612000
23,30386043;36,91519000
23,34482043;35,11612000
23,38578043;32,41829000
23,42674043;36,46504000
23,46770043;35,11612000
23,50866043;32,41829000
23,54962043;34,66597000
23,59058043;34,66597000
23,63154043;33,76720000
23,67250043;34,66597000
23,71346043;36,46504000
23,75442043;34,66597000
23,79538043;31,96814000
23,83634043;35,11612000
23,87730043;36,01642000
23,91826043;35,11612000
23,95922043;35,11612000
24,00018043;33,31706000
24,04114043;3,63170300
24,08210043;4,98062100
24,12306043;6,32953900
24,16402043;3,63170300
24,20498043;4,08032500
24,24594043;5,87939100
24,28690043;5,43076900
24,32786042;3,63170300
24,36882042;4,08032500
24,40978042;4,53047300
24,45074042;4,08032500
24,49170042;5,87939100
24,53266042;5,87939100
24,57362042;3,18155500
24,61458042;3,63170300
24,65554042;4,98062100
24,69650042;5,43076900
24,73746042;4,08032500
24,77842042;3,63170300
24,81938042;3,63170300
24,86034042;2,73140700
24,90130042;4,98062100
24,94226042;5,43076900
24,98322042;3,63170300
25,02418042;4,08032500
25,06514042;6,32953900
25,10610042;5,43076900
25,14706042;4,08032500
25,18802042;4,98062100
25,22898042;6,32953900
25,26994042;5,43076900
25,31090042;5,43076900
25,35186042;5,87939100
25,39282042;3,63170300
25,43378042;2,73140700
25,47474042;4,98062100
25,51570042;4,98062100
25,55666042;3,18155500
25,59762042;4,08032500
25,63858042;5,43076900
25,67954042;4,53047300
25,72050042;4,53047300
25,76146042;5,87939100
25,80242042;3,63170300
25,84338042;4,53047300
25,88434042;6,32953900
25,92530042;6,32953900
25,96626041;2,73140700
26,00722041;4,08032500
26,04818041;6,32953900
26,08914041;4,98062100
26,13010041;5,87939100
26,17106041;5,43076900
26,21202041;2,73140700
26,25298041;3,18155500
26,29394041;5,87939100
26,33490041;4,98062100
26,37586041;3,63170300
26,41682041;4,53047300
26,45778041;6,32953900
26,49874041;4,53047300
26,53970041;4,53047300
26,58066041;6,32953900
26,62162041;4,08032500
26,66258041;4,08032500
26,70354041;5,87939100
26,74450041;5,87939100
26,78546041;3,18155500
26,82642041;2,28125800
26,86738041;6,77968600
26,90834041;5,43076900
26,94930041;4,08032500
26,99026041;4,98062100
27,03122041;3,63170300
27,07218041;3,63170300
27,11314041;5,87939100
27,15410041;5,43076900
27,19506041;3,63170300
27,23602041;4,53047300
27,27698041;5,87939100
27,31794041;4,53047300
27,35890041;2,73140700
27,39986041;5,87939100
27,44082041;3,63170300
27,48178041;4,53047300
27,52274041;5,43076900
27,56370041;5,43076900
27,60466040;2,73140700
27,64562040;4,08032500
27,68658040;5,87939100
27,72754040;4,98062100
27,76850040;4,53047300
27,80946040;4,98062100
27,85042040;4,08032500
27,89138040;3,63170300
27,93234040;4,98062100
27,97330040;4,53047300
28,01426040;4,53047300
28,05522040;4,53047300
28,09618040;6,32953900
28,13714040;3,63170300
28,17810040;1,38401400
28,21906040;4,53047300
28,26002040;3,63170300
28,30098040;4,08032500
28,34194040;4,53047300
28,38290040;5,87939100
28,42386040;2,28125800
28,46482040;3,63170300
28,50578040;5,87939100
28,54674040;4,08032500
28,58770040;2,73140700
28,62866040;4,53047300
28,66962040;4,08032500
28,71058040;3,63170300
28,75154040;4,08032500
28,79250040;4,53047300
28,83346040;3,18155500
28,87442040;3,63170300
28,91538040;5,43076900
28,95634040;3,63170300
28,99730040;2,73140700
29,03826040;4,08032500
29,07922040;5,43076900
29,12018040;4,08032500
29,16114040;3,63170300
29,20210040;2,73140700
29,24306039;2,28125800
29,28402039;2,73140700
29,32498039;4,53047300
29,36594039;3,63170300
29,40690039;2,73140700
29,44786039;4,53047300
29,48882039;5,43076900
29,52978039;2,73140700
29,57074039;2,28125800
29,61170039;3,63170300
29,65266039;3,63170300
29,69362039;4,08032500
29,73458039;4,53047300
29,77554039;4,08032500
29,81650039;1,83263600
29,85746039;3,18155500
29,89842039;4,53047300
29,93938039;3,18155500
29,98034039;3,63170300
30,02130039;3,63170300
30,06226039;36,46504000
30,10322039;36,01642000
30,14418039;36,91519000
30,18514039;34,21735000
30,22610039;33,31706000
30,26706039;36,46504000
30,30802039;34,66597000
30,34898039;31,51799000
30,38994039;32,41829000
30,43090039;35,56627000
30,47186039;35,56627000
30,51282039;32,86691000
30,55378039;35,11612000
30,59474039;33,31706000
30,63570039;30,16907000
30,67666039;33,76720000
30,71762039;35,11612000
30,75858039;32,86691000
30,79954039;31,06784000
30,84050039;33,76720000
30,88146038;34,21735000
30,92242038;32,86691000
30,96338038;34,21735000
31,00434038;33,76720000
31,04530038;31,06784000
31,08626038;33,31706000
31,12722038;36,46504000
31,16818038;34,66597000
31,20914038;33,31706000
31,25010038;34,66597000
31,29106038;32,86691000
31,33202038;32,86691000
31,37298038;34,21735000
31,41394038;33,31706000
31,45490038;31,96814000
31,49586038;34,66597000
31,53682038;35,11612000
31,57778038;31,06784000
31,61874038;34,21735000
31,65970038;35,56627000
31,70066038;32,86691000
31,74162038;31,96814000
31,78258038;34,21735000
31,82354038;32,86691000
31,86450038;32,86691000
31,90546038;33,31706000
31,94642038;32,86691000
31,98738038;32,86691000
32,02834038;7,67845700
32,06930038;3,18155500
32,11026038;4,08032500
32,15122038;3,63170300
32,19218038;4,08032500
32,23314038;3,18155500
32,27410038;2,28125800
32,31506038;4,08032500
32,35602038;4,53047300
32,39698038;1,83263600
32,43794038;3,18155500
32,47890038;4,08032500
32,51986038;3,63170300
32,56082037;2,73140700
32,60178037;4,08032500
32,64274037;3,63170300
32,68370037;2,28125800
32,72466037;3,63170300
32,76562037;4,53047300
32,80658037;2,73140700
32,84754037;2,28125800
32,88850037;4,08032500
32,92946037;5,87939100
32,97042037;3,18155500
33,01138037;2,73140700
33,05234037;39,16440000
33,09330037;35,11612000
33,13426037;35,11612000
33,17522037;37,81548000
33,21618037;33,76720000
33,25714037;34,21735000
33,29810037;35,56627000
33,33906037;34,66597000
33,38002037;32,41829000
33,42098037;33,76720000
33,46194037;36,01642000
33,50290037;34,66597000
33,54386037;35,11612000
33,58482037;36,46504000
33,62578037;32,86691000
33,66674037;32,86691000
33,70770037;37,81548000
33,74866037;36,46504000
33,78962037;33,31706000
33,83058037;32,86691000
33,87154037;35,11612000
33,91250037;33,76720000
33,95346037;35,11612000
33,99442037;36,01642000
34,03538037;7,22983500
34,07634037;4,08032500
34,11730037;5,43076900
34,15826037;4,98062100
34,19922036;2,73140700
34,24018036;4,08032500
34,28114036;5,87939100
34,32210036;4,53047300
34,36306036;4,08032500
34,40402036;4,98062100
34,44498036;3,63170300
34,48594036;2,73140700
34,52690036;5,87939100
34,56786036;4,53047300
34,60882036;3,18155500
34,64978036;3,63170300
34,69074036;5,87939100
34,73170036;4,08032500
34,77266036;4,53047300
34,81362036;5,43076900
34,85458036;3,63170300
34,89554036;4,53047300
34,93650036;5,43076900
34,97746036;4,98062100
35,01842036;2,73140700
35,05938036;3,18155500
35,10034036;6,32953900
35,14130036;4,53047300
35,18226036;4,53047300
35,22322036;4,98062100
35,26418036;4,08032500
35,30514036;4,98062100
35,34610036;6,77968600
35,38706036;4,53047300
35,42802036;4,08032500
35,46898036;4,08032500
35,50994036;6,77968600
35,55090036;4,08032500
35,59186036;4,08032500
35,63282036;4,98062100
35,67378036;4,98062100
35,71474036;4,08032500
35,75570036;4,53047300
35,79666036;4,53047300
35,83762035;2,73140700
35,87858035;4,08032500
35,91954035;7,22983500
35,96050035;5,87939100
36,00146035;3,63170300
36,04242035;5,43076900
36,08338035;5,43076900
36,12434035;4,08032500
36,16530035;4,98062100
36,20626035;4,53047300
36,24722035;3,63170300
36,28818035;4,53047300
36,32914035;7,22983500
36,37010035;4,08032500
36,41106035;1,83263600
36,45202035;4,53047300
36,49298035;4,98062100
36,53394035;4,53047300
36,57490035;5,87939100
36,61586035;4,98062100
36,65682035;4,08032500
36,69778035;4,53047300
36,73874035;6,32953900
36,77970035;4,98062100
36,82066035;3,63170300
36,86162035;4,98062100
36,90258035;5,87939100
36,94354035;4,08032500
36,98450035;4,08032500
37,02546035;4,98062100
37,06642035;3,63170300
37,10738035;4,53047300
37,14834035;5,43076900
37,18930035;3,63170300
37,23026035;2,28125800
37,27122035;5,43076900
37,31218035;5,87939100
37,35314035;4,98062100
37,39410035;5,43076900
37,43506035;4,53047300
37,47602034;4,08032500
37,51698034;4,53047300
37,55794034;5,87939100
37,59890034;4,53047300
37,63986034;2,73140700
37,68082034;4,53047300
37,72178034;6,32953900
37,76274034;3,18155500
37,80370034;4,53047300
37,84466034;4,53047300
37,88562034;4,98062100
37,92658034;4,53047300
37,96754034;6,32953900
38,00850034;4,08032500
38,04946034;2,73140700
38,09042034;5,43076900
38,13138034;5,87939100
38,17234034;4,08032500
38,21330034;3,18155500
38,25426034;2,73140700
38,29522034;3,63170300
38,33618034;3,18155500
38,37714034;4,53047300
38,41810034;4,08032500
38,45906034;3,18155500
38,50002034;5,43076900
38,54098034;4,53047300
38,58194034;2,73140700
38,62290034;2,73140700
38,66386034;4,08032500
38,70482034;4,08032500
38,74578034;4,08032500
38,78674034;4,53047300
38,82770034;3,63170300
38,86866034;2,28125800
38,90962034;4,53047300
