time;V(V_tia);
8.99071e-05;0.497234;
9.09071e-05;0.497258;
9.19071e-05;0.497282;
9.29071e-05;0.497307;
9.39071e-05;0.497331;
9.49071e-05;0.497356;
9.59071e-05;0.49738;
9.69071e-05;0.497405;
9.79071e-05;0.497429;
9.89071e-05;0.497454;
9.99071e-05;0.497478;
0.000100907;0.497503;
0.000101907;0.497527;
0.000102907;0.497552;
0.000103907;0.497576;
0.000104907;0.4976;
0.000105907;0.497625;
0.000106907;0.497649;
0.000107907;0.497674;
0.000108907;0.497698;
0.000109907;0.497723;
0.000110907;0.497747;
0.000111907;0.497772;
0.000112907;0.497796;
0.000113907;0.497821;
0.000114907;0.497845;
0.000115907;0.497869;
0.000116907;0.497894;
0.000117907;0.497918;
0.000118907;0.497943;
0.000119907;0.497967;
0.000120907;0.497992;
0.000121907;0.498016;
0.000122907;0.49804;
0.000123907;0.498065;
0.000124907;0.498089;
0.000125907;0.498114;
0.000126907;0.498138;
0.000127907;0.498163;
0.000128907;0.498187;
0.000129907;0.498211;
0.000130907;0.498236;
0.000131907;0.49826;
0.000132907;0.498285;
0.000133907;0.498309;
0.000134907;0.498334;
0.000135907;0.498358;
0.000136907;0.498382;
0.000137907;0.498407;
0.000138907;0.498431;
0.000139907;0.498456;
0.000140907;0.49848;
0.000141907;0.498505;
0.000142907;0.498529;
0.000143907;0.498553;
0.000144907;0.498578;
0.000145907;0.498602;
0.000146907;0.498627;
0.000147907;0.498651;
0.000148907;0.498675;
0.000149907;0.4987;
0.000150907;0.498724;
0.000151907;0.498749;
0.000152907;0.498773;
0.000153907;0.498797;
0.000154907;0.498822;
0.000155907;0.498846;
0.000156907;0.498871;
0.000157907;0.498895;
0.000158907;0.498919;
0.000159907;0.498944;
0.000160907;0.498968;
0.000161907;0.498992;
0.000162907;0.499017;
0.000163907;0.499041;
0.000164907;0.499066;
0.000165907;0.49909;
0.000166907;0.499114;
0.000167907;0.499139;
0.000168907;0.499163;
0.000169907;0.499187;
0.000170907;0.499212;
0.000171907;0.499236;
0.000172907;0.499261;
0.000173907;0.499285;
0.000174907;0.499309;
0.000175907;0.499334;
0.000176907;0.499358;
0.000177907;0.499382;
0.000178907;0.499407;
0.000179907;0.499431;
0.000180907;0.499455;
0.000181907;0.49948;
0.000182907;0.499504;
0.000183907;0.499528;
0.000184907;0.499553;
0.000185907;0.499577;
0.000186907;0.499602;
0.000187907;0.499626;
0.000188907;0.49965;
0.000189907;0.499675;
0.000190907;0.499699;
0.000191907;0.499723;
0.000192907;0.499748;
0.000193907;0.499772;
0.000194907;0.499796;
0.000195907;0.499821;
0.000196907;0.499845;
0.000197907;0.499869;
0.000198907;0.499893;
0.000199907;0.499918;
0.000200907;0.499942;
0.000201907;0.499966;
0.000202907;0.499991;
0.000203907;0.500015;
0.000204907;0.500039;
0.000205907;0.500064;
0.000206907;0.500088;
0.000207907;0.500112;
0.000208907;0.500137;
0.000209907;0.500161;
0.000210907;0.500185;
0.000211907;0.500209;
0.000212907;0.500234;
0.000213907;0.500258;
0.000214907;0.500282;
0.000215907;0.500307;
0.000216907;0.500331;
0.000217907;0.500355;
0.000218907;0.500379;
0.000219907;0.500404;
0.000220907;0.500428;
0.000221907;0.500452;
0.000222907;0.500477;
0.000223907;0.500501;
0.000224907;0.500525;
0.000225907;0.500549;
0.000226907;0.500574;
0.000227907;0.500598;
0.000228907;0.500622;
0.000229907;0.500646;
0.000230907;0.500671;
0.000231907;0.500695;
0.000232907;0.500719;
0.000233907;0.500743;
0.000234907;0.500768;
0.000235907;0.500792;
0.000236907;0.500816;
0.000237907;0.50084;
0.000238907;0.500865;
0.000239907;0.500889;
0.000240907;0.500913;
0.000241907;0.500937;
0.000242907;0.500962;
0.000243907;0.500986;
0.000244907;0.50101;
0.000245907;0.501034;
0.000246907;0.501058;
0.000247907;0.501083;
0.000248907;0.501107;
0.000249907;0.501131;
0.000250907;0.501155;
0.000251907;0.501179;
0.000252907;0.501204;
0.000253907;0.501228;
0.000254907;0.501252;
0.000255907;0.501276;
0.000256907;0.5013;
0.000257907;0.501325;
0.000258907;0.501349;
0.000259907;0.501373;
0.000260907;0.501397;
0.000261907;0.501421;
0.000262907;0.501446;
0.000263907;0.50147;
0.000264907;0.501494;
0.000265907;0.501518;
0.000266907;0.501542;
0.000267907;0.501566;
0.000268907;0.501591;
0.000269907;0.501615;
0.000270907;0.501639;
0.000271907;0.501663;
0.000272907;0.501687;
0.000273907;0.501711;
0.000274907;0.501736;
0.000275907;0.50176;
0.000276907;0.501784;
0.000277907;0.501808;
0.000278907;0.501832;
0.000279907;0.501856;
0.000280907;0.50188;
0.000281907;0.501905;
0.000282907;0.501929;
0.000283907;0.501953;
0.000284907;0.501977;
0.000285907;0.502001;
0.000286907;0.502025;
0.000287907;0.502049;
0.000288907;0.502073;
0.000289907;0.502097;
0.000290907;0.502122;
0.000291907;0.502146;
0.000292907;0.50217;
0.000293907;0.502194;
0.000294907;0.502218;
0.000295907;0.502242;
0.000296907;0.502266;
0.000297907;0.50229;
0.000298907;0.502314;
0.000299907;0.502338;
0.000300907;0.502362;
0.000301907;0.502387;
0.000302907;0.502411;
0.000303907;0.502435;
0.000304907;0.502459;
0.000305907;0.502483;
0.000306907;0.502507;
0.000307907;0.502531;
0.000308907;0.502555;
0.000309907;0.502579;
0.000310907;0.502603;
0.000311907;0.502627;
0.000312907;0.502651;
0.000313907;0.502675;
0.000314907;0.502699;
0.000315907;0.502723;
0.000316907;0.502747;
0.000317907;0.502771;
0.000318907;0.502795;
0.000319907;0.502819;
0.000320907;0.502843;
0.000321907;0.502867;
0.000322907;0.502891;
0.000323907;0.502915;
0.000324907;0.502939;
0.000325907;0.502963;
0.000326907;0.502987;
0.000327907;0.503011;
0.000328907;0.503035;
0.000329907;0.503059;
0.000330907;0.503083;
0.000331907;0.503107;
0.000332907;0.503131;
0.000333907;0.503155;
0.000334907;0.503179;
0.000335907;0.503203;
0.000336907;0.503227;
0.000337907;0.503251;
0.000338907;0.503275;
0.000339907;0.503299;
0.000340907;0.503323;
0.000341907;0.503347;
0.000342907;0.503371;
0.000343907;0.503395;
0.000344907;0.503419;
0.000345907;0.503443;
0.000346907;0.503467;
0.000347907;0.503491;
0.000348907;0.503515;
0.000349907;0.503539;
0.000350907;0.503562;
0.000351907;0.503586;
0.000352907;0.50361;
0.000353907;0.503634;
0.000354907;0.503658;
0.000355907;0.503682;
0.000356907;0.503706;
0.000357907;0.50373;
0.000358907;0.503754;
0.000359907;0.503778;
0.000360907;0.503802;
0.000361907;0.503825;
0.000362907;0.503849;
0.000363907;0.503873;
0.000364907;0.503897;
0.000365907;0.503921;
0.000366907;0.503945;
0.000367907;0.503969;
0.000368907;0.503993;
0.000369907;0.504016;
0.000370907;0.50404;
0.000371907;0.504064;
0.000372907;0.504088;
0.000373907;0.504112;
0.000374907;0.504136;
0.000375907;0.504159;
0.000376907;0.504183;
0.000377907;0.504207;
0.000378907;0.504231;
0.000379907;0.504255;
0.000380907;0.504279;
0.000381907;0.504302;
0.000382907;0.504326;
0.000383907;0.50435;
0.000384907;0.504374;
0.000385907;0.504398;
0.000386907;0.504421;
0.000387907;0.504445;
0.000388907;0.504469;
0.000389907;0.504493;
0.000390907;0.504517;
0.000391907;0.50454;
0.000392907;0.504564;
0.000393907;0.504588;
0.000394907;0.504612;
0.000395907;0.504635;
0.000396907;0.504659;
0.000397907;0.504683;
0.000398907;0.504707;
0.000399907;0.50473;
0.000400907;0.504754;
0.000401907;0.504778;
0.000402907;0.504802;
0.000403907;0.504825;
0.000404907;0.504849;
0.000405907;0.504873;
0.000406907;0.504897;
0.000407907;0.50492;
0.000408907;0.504944;
0.000409907;0.504968;
0.000410907;0.504991;
0.000411907;0.505015;
0.000412907;0.505039;
0.000413907;0.505063;
0.000414907;0.505086;
0.000415907;0.50511;
0.000416907;0.505134;
0.000417907;0.505157;
0.000418907;0.505181;
0.000419907;0.505205;
0.000420907;0.505228;
0.000421907;0.505252;
0.000422907;0.505276;
0.000423907;0.505299;
0.000424907;0.505323;
0.000425907;0.505347;
0.000426907;0.50537;
0.000427907;0.505394;
0.000428907;0.505417;
0.000429907;0.505441;
0.000430907;0.505465;
0.000431907;0.505488;
0.000432907;0.505512;
0.000433907;0.505536;
0.000434907;0.505559;
0.000435907;0.505583;
0.000436907;0.505606;
0.000437907;0.50563;
0.000438907;0.505654;
0.000439907;0.505677;
0.000440907;0.505701;
0.000441907;0.505724;
0.000442907;0.505748;
0.000443907;0.505771;
0.000444907;0.505795;
0.000445907;0.505819;
0.000446907;0.505842;
0.000447907;0.505866;
0.000448907;0.505889;
0.000449907;0.505913;
0.000450907;0.505936;
0.000451907;0.50596;
0.000452907;0.505983;
0.000453907;0.506007;
0.000454907;0.50603;
0.000455907;0.506054;
0.000456907;0.506078;
0.000457907;0.506101;
0.000458907;0.506125;
0.000459907;0.506148;
0.000460907;0.506172;
0.000461907;0.506195;
0.000462907;0.506219;
0.000463907;0.506242;
0.000464907;0.506265;
0.000465907;0.506289;
0.000466907;0.506312;
0.000467907;0.506336;
0.000468907;0.506359;
0.000469907;0.506383;
0.000470907;0.506406;
0.000471907;0.50643;
0.000472907;0.506453;
0.000473907;0.506477;
0.000474907;0.5065;
0.000475907;0.506523;
0.000476907;0.506547;
0.000477907;0.50657;
0.000478907;0.506594;
0.000479907;0.506617;
0.000480907;0.506641;
0.000481907;0.506664;
0.000482907;0.506687;
0.000483907;0.506711;
0.000484907;0.506734;
0.000485907;0.506758;
0.000486907;0.506781;
0.000487907;0.506804;
0.000488907;0.506828;
0.000489907;0.506851;
0.000490907;0.506874;
0.000491907;0.506898;
0.000492907;0.506921;
0.000493907;0.506944;
0.000494907;0.506968;
0.000495907;0.506991;
0.000496907;0.507015;
0.000497907;0.507038;
0.000498907;0.507061;
0.000499907;0.507084;
0.000500004;0.507087;
0.000500004;0.507087;
0.000500005;0.507088;
0.000500005;0.507092;
0.000500006;0.507096;
0.000500006;0.507098;
0.000500006;0.5071;
0.000500007;0.507105;
0.000500008;0.507114;
0.000500011;0.507128;
0.000500016;0.507144;
0.000500026;0.507155;
0.000500039;0.50715;
0.000500059;0.507123;
0.000500089;0.507055;
0.000500132;0.506935;
0.000500183;0.506792;
0.000500249;0.506624;
0.000500369;0.506335;
0.000500511;0.506004;
0.000500769;0.505444;
0.000501171;0.504662;
0.000501609;0.503926;
0.000501625;0.503902;
0.000501657;0.503853;
0.00050172;0.503758;
0.000501752;0.50371;
0.000501771;0.503682;
0.000501782;0.503666;
0.000501804;0.503634;
0.000501804;0.503634;
0.000501804;0.503634;
0.000501804;0.503633;
0.000501805;0.503633;
0.000501805;0.503632;
0.000501805;0.503632;
0.000501806;0.503632;
0.000501806;0.503631;
0.000501806;0.503631;
0.000501806;0.50363;
0.000501807;0.50363;
0.000501807;0.50363;
0.000501807;0.50363;
0.000501807;0.50363;
0.000501807;0.50363;
0.000501807;0.50363;
0.000501807;0.503629;
0.000501808;0.503629;
0.000501808;0.503628;
0.000501809;0.503626;
0.000501811;0.503623;
0.000501815;0.503618;
0.000501822;0.503608;
0.000501835;0.503589;
0.000501853;0.503563;
0.000501873;0.503535;
0.000501899;0.503498;
0.000501929;0.503456;
0.000501965;0.503407;
0.000502011;0.503345;
0.000502069;0.503266;
0.000502149;0.503162;
0.000502267;0.503014;
0.000502465;0.502778;
0.000502859;0.502353;
0.000503526;0.501753;
0.000503614;0.501686;
0.000503789;0.501555;
0.00050414;0.501316;
0.000504514;0.501092;
0.000505264;0.500723;
0.000506264;0.500361;
0.000507264;0.500112;
0.000508264;0.499943;
0.000509264;0.499829;
0.000510264;0.499756;
0.000511264;0.499711;
0.000512264;0.499686;
0.000513264;0.499674;
0.000514264;0.499673;
0.000515264;0.49968;
0.000516264;0.499691;
0.000517264;0.499706;
0.000518264;0.499723;
0.000519264;0.499742;
0.000520264;0.499763;
0.000521264;0.499784;
0.000522264;0.499806;
0.000523264;0.499828;
0.000524264;0.499851;
0.000525264;0.499874;
0.000526264;0.499897;
0.000527264;0.49992;
0.000528264;0.499943;
0.000529264;0.499966;
0.000530264;0.49999;
0.000531264;0.500013;
0.000532264;0.500036;
0.000533264;0.500059;
0.000534264;0.500083;
0.000535264;0.500106;
0.000535364;0.500108;
0.000535564;0.500113;
0.000535614;0.500114;
0.000535714;0.500116;
0.000535725;0.500117;
0.000535747;0.500117;
0.000535766;0.500118;
0.000535771;0.500118;
0.00053578;0.500118;
0.00053579;0.500118;
0.000535793;0.500118;
0.000535797;0.500118;
0.000535798;0.500118;
0.000535801;0.500118;
0.000535804;0.500118;
0.000535805;0.500118;
0.000535806;0.500118;
0.000535808;0.500119;
0.000535808;0.500119;
0.000535809;0.500119;
0.000535809;0.500119;
0.000535809;0.500119;
0.00053581;0.500119;
0.00053581;0.500119;
0.00053581;0.500119;
0.000535811;0.500119;
0.000535811;0.500119;
0.000535811;0.500119;
0.000535811;0.500119;
0.000535811;0.500119;
0.000535811;0.500119;
0.000535812;0.500119;
0.000535812;0.500119;
0.000535813;0.500119;
0.000535814;0.500119;
0.000535815;0.500119;
0.000535818;0.500119;
0.000535822;0.500119;
0.000535829;0.500119;
0.000535843;0.500119;
0.00053587;0.50012;
0.000535898;0.500121;
0.000535935;0.500121;
0.000535974;0.500122;
0.000536025;0.500124;
0.000536083;0.500125;
0.000536163;0.500127;
0.000536263;0.500129;
0.000536434;0.500133;
0.000536759;0.500141;
0.000537408;0.500156;
0.000538408;0.500179;
0.000539408;0.500202;
0.000540408;0.500225;
0.000541408;0.500248;
0.000542408;0.500271;
0.000543408;0.500294;
0.000544408;0.500318;
0.000545408;0.500341;
0.000546408;0.500364;
0.000547408;0.500387;
0.000548408;0.50041;
0.000549408;0.500433;
0.000550408;0.500456;
0.000551408;0.500479;
0.000552408;0.500502;
0.000553408;0.500525;
0.000554408;0.500548;
0.000555408;0.500571;
0.000556408;0.500594;
0.000557408;0.500617;
0.000558408;0.50064;
0.000559408;0.500663;
0.000560408;0.500686;
0.000561408;0.500709;
0.000562408;0.500732;
0.000563408;0.500755;
0.000564408;0.500778;
0.000565408;0.500801;
0.000566408;0.500824;
0.000567408;0.500847;
0.000568408;0.50087;
0.000569408;0.500893;
0.000570408;0.500916;
0.000571408;0.500939;
0.000572408;0.500962;
0.000573408;0.500985;
0.000574408;0.501008;
0.000575408;0.501031;
0.000576408;0.501054;
0.000577408;0.501077;
0.000578408;0.5011;
0.000579408;0.501123;
0.000580408;0.501146;
0.000581408;0.501169;
0.000582408;0.501191;
0.000583408;0.501214;
0.000584408;0.501237;
0.000585408;0.50126;
0.000586408;0.501283;
0.000587408;0.501306;
0.000588408;0.501329;
0.000589408;0.501352;
0.000590408;0.501374;
0.000591408;0.501397;
0.000592408;0.50142;
0.000593408;0.501443;
0.000594408;0.501466;
0.000595408;0.501489;
0.000596408;0.501511;
0.000597408;0.501534;
0.000598408;0.501557;
0.000599408;0.50158;
0.000600408;0.501603;
0.000601408;0.501626;
0.000602408;0.501648;
0.000603408;0.501671;
0.000604408;0.501694;
0.000605408;0.501717;
0.000606408;0.501739;
0.000607408;0.501762;
0.000608408;0.501785;
0.000609408;0.501808;
0.000610408;0.50183;
0.000611408;0.501853;
0.000612408;0.501876;
0.000613408;0.501899;
0.000614408;0.501921;
0.000615408;0.501944;
0.000616408;0.501967;
0.000617408;0.501989;
0.000618408;0.502012;
0.000619408;0.502035;
0.000620408;0.502058;
0.000621408;0.50208;
0.000622408;0.502103;
0.000623408;0.502126;
0.000624408;0.502148;
0.000625408;0.502171;
0.000626408;0.502194;
0.000627408;0.502216;
0.000628408;0.502239;
0.000629408;0.502261;
0.000630408;0.502284;
0.000631408;0.502307;
0.000632408;0.502329;
0.000633408;0.502352;
0.000634408;0.502375;
0.000635408;0.502397;
0.000636408;0.50242;
0.000637408;0.502442;
0.000638408;0.502465;
0.000639408;0.502487;
0.000640408;0.50251;
0.000641408;0.502533;
0.000642408;0.502555;
0.000643408;0.502578;
0.000644408;0.5026;
0.000645408;0.502623;
0.000646408;0.502645;
0.000647408;0.502668;
0.000648408;0.50269;
0.000649408;0.502713;
0.000650408;0.502735;
0.000651408;0.502758;
0.000652408;0.50278;
0.000653408;0.502803;
0.000654408;0.502825;
0.000655408;0.502848;
0.000656408;0.50287;
0.000657408;0.502893;
0.000658408;0.502915;
0.000659408;0.502938;
0.000660408;0.50296;
0.000661408;0.502983;
0.000662408;0.503005;
0.000663408;0.503027;
0.000664408;0.50305;
0.000665408;0.503072;
0.000666408;0.503095;
0.000667408;0.503117;
0.000668408;0.503139;
0.000669408;0.503162;
0.000670408;0.503184;
0.000671408;0.503207;
0.000672408;0.503229;
0.000673408;0.503251;
0.000674408;0.503274;
0.000675408;0.503296;
0.000676408;0.503318;
0.000677408;0.503341;
0.000678408;0.503363;
0.000679408;0.503385;
0.000680408;0.503408;
0.000681408;0.50343;
0.000682408;0.503452;
0.000683408;0.503475;
0.000684408;0.503497;
0.000685408;0.503519;
0.000686408;0.503542;
0.000687408;0.503564;
0.000688408;0.503586;
0.000689408;0.503608;
0.000690408;0.503631;
0.000691408;0.503653;
0.000692408;0.503675;
0.000693408;0.503697;
0.000694408;0.50372;
0.000695408;0.503742;
0.000696408;0.503764;
0.000697408;0.503786;
0.000698408;0.503808;
0.000699408;0.503831;
0.000700408;0.503853;
0.000701408;0.503875;
0.000702408;0.503897;
0.000703408;0.503919;
0.000704408;0.503942;
0.000705408;0.503964;
0.000706408;0.503986;
0.000707408;0.504008;
0.000708408;0.50403;
0.000709408;0.504052;
0.000710408;0.504074;
0.000711408;0.504097;
0.000712408;0.504119;
0.000713408;0.504141;
0.000714408;0.504163;
0.000715408;0.504185;
0.000716408;0.504207;
0.000717408;0.504229;
0.000718408;0.504251;
0.000719408;0.504273;
0.000720408;0.504295;
0.000721408;0.504317;
0.000722408;0.504339;
0.000723408;0.504361;
0.000724408;0.504383;
0.000725408;0.504405;
0.000726408;0.504428;
0.000727408;0.50445;
0.000728408;0.504472;
0.000729408;0.504494;
0.000730408;0.504516;
0.000731408;0.504538;
0.000732408;0.504559;
0.000733408;0.504581;
0.000734408;0.504603;
0.000735408;0.504625;
0.000736408;0.504647;
0.000737408;0.504669;
0.000738408;0.504691;
0.000739408;0.504713;
0.000740408;0.504735;
0.000741408;0.504757;
0.000742408;0.504779;
0.000743408;0.504801;
0.000744408;0.504823;
0.000745408;0.504845;
0.000746408;0.504866;
0.000747408;0.504888;
0.000748408;0.50491;
0.000749408;0.504932;
0.000750408;0.504954;
0.000751408;0.504976;
0.000752408;0.504998;
0.000753408;0.505019;
0.000754408;0.505041;
0.000755408;0.505063;
0.000756408;0.505085;
0.000757408;0.505107;
0.000758408;0.505129;
0.000759408;0.50515;
0.000760408;0.505172;
0.000761408;0.505194;
0.000762408;0.505216;
0.000763408;0.505237;
0.000764408;0.505259;
0.000765408;0.505281;
0.000766408;0.505303;
0.000767408;0.505324;
0.000768408;0.505346;
0.000769408;0.505368;
0.000770408;0.50539;
0.000771408;0.505411;
0.000772408;0.505433;
0.000773408;0.505455;
0.000774408;0.505476;
0.000775408;0.505498;
0.000776408;0.50552;
0.000777408;0.505541;
0.000778408;0.505563;
0.000779408;0.505585;
0.000780408;0.505606;
0.000781408;0.505628;
0.000782408;0.50565;
0.000783408;0.505671;
0.000784408;0.505693;
0.000785408;0.505714;
0.000786408;0.505736;
0.000787408;0.505758;
0.000788408;0.505779;
0.000789408;0.505801;
0.000790408;0.505822;
0.000791408;0.505844;
0.000792408;0.505865;
0.000793408;0.505887;
0.000794408;0.505909;
0.000795408;0.50593;
0.000796408;0.505952;
0.000797408;0.505973;
0.000798408;0.505995;
0.000799408;0.506016;
0.000800408;0.506038;
0.000801408;0.506059;
0.000802408;0.506081;
0.000803408;0.506102;
0.000804408;0.506124;
0.000805408;0.506145;
0.000806408;0.506166;
0.000807408;0.506188;
0.000808408;0.506209;
0.000809408;0.506231;
0.000810408;0.506252;
0.000811408;0.506274;
0.000812408;0.506295;
0.000813408;0.506316;
0.000814408;0.506338;
0.000815408;0.506359;
0.000816408;0.506381;
0.000817408;0.506402;
0.000818408;0.506423;
0.000819408;0.506445;
0.000820408;0.506466;
0.000821408;0.506487;
0.000822408;0.506509;
0.000823408;0.50653;
0.000824408;0.506551;
0.000825408;0.506573;
0.000826408;0.506594;
0.000827408;0.506615;
0.000828408;0.506636;
0.000829408;0.506658;
0.000830408;0.506679;
0.000831408;0.5067;
0.000832408;0.506722;
0.000833408;0.506743;
0.000834408;0.506764;
0.000835408;0.506785;
0.000836408;0.506806;
0.000837408;0.506828;
0.000838408;0.506849;
0.000839408;0.50687;
0.000840408;0.506891;
0.000841408;0.506912;
0.000842408;0.506934;
0.000843408;0.506955;
0.000844408;0.506976;
0.000845408;0.506997;
0.000846408;0.507018;
0.000847408;0.507039;
0.000848408;0.507061;
0.000849408;0.507082;
0.000850408;0.507103;
0.000851408;0.507124;
0.000852408;0.507145;
0.000853408;0.507166;
0.000854408;0.507187;
0.000855408;0.507208;
0.000856408;0.507229;
0.000857408;0.50725;
0.000858408;0.507271;
0.000859408;0.507292;
0.000860408;0.507314;
0.000861408;0.507335;
0.000862408;0.507356;
0.000863408;0.507377;
0.000864408;0.507398;
0.000865408;0.507419;
0.000866408;0.50744;
0.000867408;0.507461;
0.000868408;0.507482;
0.000869408;0.507503;
0.000870408;0.507523;
0.000871408;0.507544;
0.000872408;0.507565;
0.000873408;0.507586;
0.000874408;0.507607;
0.000875408;0.507628;
0.000876408;0.507649;
0.000877408;0.50767;
0.000878408;0.507691;
0.000879408;0.507712;
0.000880408;0.507733;
0.000881408;0.507753;
0.000882408;0.507774;
0.000883408;0.507795;
0.000884408;0.507816;
0.000885408;0.507837;
0.000886408;0.507858;
0.000887408;0.507879;
0.000888408;0.507899;
0.000889408;0.50792;
0.000890408;0.507941;
0.000891408;0.507962;
0.000892408;0.507983;
0.000893408;0.508003;
0.000894408;0.508024;
0.000895408;0.508045;
0.000896408;0.508066;
0.000897408;0.508086;
0.000898408;0.508107;
0.000899408;0.508128;
0.000900408;0.508148;
0.000901408;0.508169;
0.000902408;0.50819;
0.000903408;0.508211;
0.000904408;0.508231;
0.000905408;0.508252;
0.000906408;0.508273;
0.000907408;0.508293;
0.000908408;0.508314;
0.000909408;0.508335;
0.000910408;0.508355;
0.000911408;0.508376;
0.000912408;0.508396;
0.000913408;0.508417;
0.000914408;0.508438;
0.000915408;0.508458;
0.000916408;0.508479;
0.000917408;0.508499;
0.000918408;0.50852;
0.000919408;0.50854;
0.000920408;0.508561;
0.000921408;0.508582;
0.000922408;0.508602;
0.000923408;0.508623;
0.000924408;0.508643;
0.000925408;0.508664;
0.000926408;0.508684;
0.000927408;0.508705;
0.000928408;0.508725;
0.000929408;0.508746;
0.000930408;0.508766;
0.000931408;0.508787;
0.000932408;0.508807;
0.000933408;0.508827;
0.000934408;0.508848;
0.000935408;0.508868;
0.000936408;0.508889;
0.000937408;0.508909;
0.000938408;0.508929;
0.000939408;0.50895;
0.000940408;0.50897;
0.000941408;0.508991;
0.000942408;0.509011;
0.000943408;0.509031;
0.000944408;0.509052;
0.000945408;0.509072;
0.000946408;0.509092;
0.000947408;0.509113;
0.000948408;0.509133;
0.000949408;0.509153;
0.000950408;0.509174;
0.000951408;0.509194;
0.000952408;0.509214;
0.000953408;0.509234;
0.000954408;0.509255;
0.000955408;0.509275;
0.000956408;0.509295;
0.000957408;0.509315;
0.000958408;0.509336;
0.000959408;0.509356;
0.000960408;0.509376;
0.000961408;0.509396;
0.000962408;0.509416;
0.000963408;0.509437;
0.000964408;0.509457;
0.000965408;0.509477;
0.000966408;0.509497;
0.000967408;0.509517;
0.000968408;0.509537;
0.000969408;0.509557;
0.000970408;0.509578;
0.000971408;0.509598;
0.000972408;0.509618;
0.000973408;0.509638;
0.000974408;0.509658;
0.000975408;0.509678;
0.000976408;0.509698;
0.000977408;0.509718;
0.000978408;0.509738;
0.000979408;0.509758;
0.000980408;0.509778;
0.000981408;0.509798;
0.000982408;0.509818;
0.000983408;0.509838;
0.000984408;0.509858;
0.000985408;0.509878;
0.000986408;0.509898;
0.000987408;0.509918;
0.000988408;0.509938;
0.000989408;0.509958;
0.000990408;0.509978;
0.000991408;0.509998;
0.000992408;0.510018;
0.000993408;0.510038;
0.000994408;0.510058;
0.000995408;0.510078;
0.000996408;0.510098;
0.000997408;0.510117;
0.000998408;0.510137;
